country,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT
2006-04,-17.0,-39.7,-23.9,-55.5,-37.2,-2.5,-10.9,-8.5,-9.1,-4.9,12.2,-6.4,-7.4,1.2,-19.1,1.2,-3.4,2.5,-14.8,-12.4,-3.1,0.1,3.1,0.5,-16.4,-19.2,-23.9,33.0
2006-05,-28.3,-37.7,-21.8,-53.7,-36.6,-3.4,-28.6,-17.6,-7.6,-8.6,20.9,-4.4,-6.6,4.4,-14.3,5.5,-2.6,14.8,-17.5,-9.3,-2.1,1.9,1.1,-4.7,-23.0,-19.2,-22.4,31.2
2006-06,-17.0,-33.8,-19.8,-47.7,-27.3,3.2,-9.8,-7.9,-4.6,-8.6,17.1,-4.8,-0.3,8.0,-11.3,4.9,1.4,9.7,-2.2,-6.1,10.9,22.1,16.9,-5.0,-6.6,-16.9,-17.3,27.1
2006-07,-26.2,-32.5,-15.4,-49.7,-33.0,-0.3,-23.8,-12.4,1.9,-5.9,13.2,-1.4,-0.7,8.1,-2.6,6.5,-0.4,4.4,-9.8,-7.4,3.6,14.9,3.3,-0.2,-13.9,-17.6,-17.9,28.5
2006-08,-38.6,-31.6,-20.1,-43.1,-40.0,0.2,-16.3,-8.1,-0.5,-3.0,8.1,-4.3,-0.8,6.1,-11.8,5.1,-4.7,3.8,-9.6,-7.3,-1.3,4.5,-1.2,-8.6,-17.4,-15.3,-13.0,28.2
2006-09,-26.5,-30.6,-19.2,-41.9,-37.8,-2.5,-18.5,-13.6,-3.6,-12.4,19.9,-2.4,-0.7,10.5,-5.7,9.0,-1.3,0.6,-11.6,3.0,9.1,15.3,9.0,-12.6,-17.2,-13.2,-10.2,22.9
2006-10,-32.3,-38.3,-27.5,-49.0,-38.8,4.3,-14.7,-8.3,5.5,-3.2,14.6,-3.4,-3.9,9.0,-10.0,8.7,-3.1,6.9,-12.4,6.0,10.3,20.5,4.3,-11.9,-15.5,-13.2,-12.4,22.4
2006-11,-30.4,-38.8,-27.1,-50.6,-32.7,1.7,-7.1,-5.5,0.2,6.2,11.2,0.7,0.5,1.8,-5.3,9.1,1.9,5.4,-6.5,3.0,9.1,15.0,9.3,-8.6,-26.2,-14.0,-13.1,23.6
2006-12,-30.6,-36.3,-20.0,-52.6,-23.0,1.3,-19.9,-13.2,-0.1,-8.7,20.9,-1.5,-3.0,0.8,-9.0,5.2,0.0,4.5,-9.7,5.8,9.0,11.4,9.8,-13.2,-26.2,-12.9,-9.6,23.2
2007-01,-25.1,-35.5,-21.5,-49.5,-22.6,-1.1,-8.1,-7.5,-2.0,-9.1,13.4,-0.3,-1.9,3.4,-10.2,12.6,0.0,3.2,-6.5,-2.8,5.7,11.6,8.2,-12.3,-13.9,-14.7,-14.7,32.3
2007-02,-24.1,-34.3,-14.8,-53.7,-18.1,2.6,-15.9,-8.6,-0.6,-10.1,12.5,3.4,-2.1,0.7,-1.9,12.8,3.2,2.1,-4.5,2.2,7.7,9.9,10.9,-1.1,-8.4,-14.9,-17.1,24.6
2007-03,-25.4,-39.8,-19.3,-60.4,-20.3,4.1,-15.8,-7.2,1.4,-7.7,10.0,3.6,-1.1,0.5,0.1,11.4,2.0,4.4,4.6,8.2,8.7,4.3,13.6,-12.1,-7.9,-15.4,-20.5,23.6
2007-04,-21.6,-39.5,-17.3,-61.7,-20.5,2.8,-4.6,-5.6,5.3,-8.0,15.1,2.8,1.0,1.4,2.7,6.9,9.8,4.5,-3.9,7.6,12.2,16.7,12.4,-9.7,-15.3,-15.2,-16.8,18.4
2007-05,-6.1,-37.8,-17.5,-58.1,-19.8,5.7,-11.4,-6.5,7.0,-7.2,13.8,4.5,-1.6,0.2,6.8,6.8,9.2,0.1,4.2,13.5,10.6,7.2,11.0,-12.4,-14.0,-13.5,-12.7,17.7
2007-06,-6.2,-30.6,-17.4,-43.8,-19.8,11.3,-5.6,-2.9,3.3,1.4,14.5,3.1,1.0,-3.7,1.0,4.6,6.7,5.6,3.7,8.7,6.0,4.5,4.9,-18.6,-14.8,-14.7,-12.7,19.0
2007-07,-11.4,-32.8,-17.0,-48.6,-15.2,-1.8,-1.2,-6.0,-5.4,-6.4,15.0,0.8,-0.7,0.8,-5.2,8.4,2.0,18.7,1.8,3.3,9.4,17.8,7.0,-12.5,-17.9,-14.3,-13.6,20.6
2007-08,-16.3,-32.4,-6.9,-57.9,-6.8,2.1,-3.0,-4.9,3.2,-1.3,13.8,1.7,-1.8,2.6,0.5,7.1,2.9,4.9,2.2,6.5,10.8,15.4,10.5,-2.8,-13.9,-16.2,-16.8,21.3
2007-09,-13.3,-31.4,-12.9,-49.8,-12.4,0.3,-10.4,-5.5,1.8,-3.2,6.5,3.3,2.9,1.0,4.4,6.5,6.2,0.8,4.1,8.6,14.4,18.7,15.9,-6.0,-12.7,-16.3,-20.0,24.3
2007-10,-14.1,-34.8,-15.8,-53.7,-14.6,-1.0,-6.9,-5.4,3.7,-5.1,8.3,1.3,1.3,1.0,0.5,4.5,4.0,8.5,1.1,3.4,9.9,17.5,8.8,-6.1,-8.7,-17.5,-19.7,27.4
2007-11,-11.1,-30.1,-4.7,-55.5,-11.0,2.8,-14.0,-5.8,4.0,-1.7,6.3,3.8,-2.2,-2.3,-1.8,11.0,-2.0,6.0,-3.2,13.7,16.6,13.2,22.9,-5.7,-4.5,-18.1,-20.3,31.7
2007-12,-5.7,-32.8,-12.4,-53.3,-6.5,8.1,-10.5,-3.2,0.6,0.0,7.1,4.2,5.2,3.2,6.1,9.6,4.6,6.4,-2.6,8.0,12.8,10.9,19.4,-6.4,-11.8,-20.7,-24.3,33.9
2008-01,-13.8,-34.0,-16.6,-51.4,-12.7,2.6,-5.2,-2.7,2.3,-2.1,5.5,2.2,-0.4,-13.9,-18.4,11.1,-16.7,10.6,-7.8,4.2,13.3,11.6,24.1,-5.4,-16.8,-23.5,-29.5,38.1
2008-02,-8.9,-32.9,-17.1,-48.7,-13.7,-1.0,-12.7,-7.3,0.1,-5.7,8.1,3.2,-0.5,-2.0,0.1,7.7,-0.5,10.0,-5.1,3.9,10.0,9.7,16.5,-9.6,-19.8,-23.2,-31.0,37.0
2008-03,1.9,-27.0,-21.1,-32.9,-11.3,8.5,-7.6,-2.4,1.2,-1.8,8.1,2.7,-0.1,0.5,0.5,8.1,2.8,8.8,-2.5,4.6,11.6,17.6,12.7,-9.0,-12.5,-25.4,-35.4,40.2
2008-04,-12.4,-35.0,-28.9,-41.2,-3.5,2.0,-9.9,-9.3,-1.8,-13.3,20.0,-0.4,3.2,0.5,-1.2,0.5,1.0,11.0,-6.3,12.6,14.1,13.0,16.6,0.5,0.1,-23.8,-30.8,32.1
2008-05,-14.7,-27.4,-12.9,-41.8,-4.0,5.7,-13.2,-6.1,6.5,-6.4,10.7,-3.1,-1.2,3.3,-16.9,11.1,1.7,20.6,-7.3,8.5,10.0,12.9,8.6,-8.8,-16.5,-24.4,-35.5,52.1
2008-06,-15.6,-25.4,-5.7,-45.0,-0.2,-6.1,-23.2,-12.2,-1.3,-12.0,7.2,-4.0,-3.7,-2.9,-25.3,10.3,-21.3,23.5,-12.4,6.0,4.4,8.0,-0.8,1.7,-15.2,-31.5,-39.6,49.1
2008-07,-10.2,-24.8,-8.2,-41.4,0.3,-3.2,-36.4,-18.3,-2.7,-11.2,15.5,-2.4,-4.5,2.0,-11.8,6.6,-16.6,20.3,-10.5,1.4,7.1,11.9,8.1,-7.5,-17.6,-29.6,-41.5,45.9
2008-08,-13.5,-29.1,-13.6,-44.7,-8.1,-2.2,-19.6,-10.3,-2.4,-10.9,9.1,-1.5,-4.0,4.0,-9.4,8.9,-1.8,6.3,-11.4,-2.1,1.6,7.0,-0.3,-10.4,-15.5,-26.8,-31.1,26.8
2008-09,-23.8,-27.7,-12.1,-43.4,-12.0,-1.9,-19.2,-11.1,-2.8,-17.5,12.2,-8.2,-6.1,9.4,-15.2,0.1,-20.4,-2.0,-17.1,-1.5,1.2,7.4,-2.2,0.5,-14.9,-23.5,-28.6,26.0
2008-10,-22.6,-27.4,-12.3,-42.5,-13.1,-14.2,-23.7,-18.8,-5.1,-27.1,18.5,-17.6,-11.7,8.9,-33.3,-10.4,-14.2,-1.1,-39.1,-7.3,-3.7,2.4,-6.2,-11.9,-10.7,-26.7,-38.6,32.5
2008-11,-25.2,-30.1,-13.2,-46.9,-16.6,-12.8,-34.4,-22.9,-7.5,-29.2,21.6,-21.7,-18.4,-3.9,-50.0,-18.9,-47.0,-15.8,-49.1,-3.9,-2.6,0.7,-4.6,-9.0,-13.0,-28.6,-36.5,24.0
2008-12,-25.0,-30.2,-17.6,-42.7,-18.4,-25.7,-49.5,-32.1,-15.4,-36.1,20.9,-27.0,-20.6,6.9,-52.3,-21.8,-27.8,-20.7,-53.0,-4.2,-1.4,-4.2,4.2,-7.5,-9.1,-30.9,-43.6,16.6
2009-01,-31.3,-33.0,-19.2,-46.7,-18.9,-25.1,-34.2,-24.6,-13.4,-30.4,14.5,-30.2,-17.0,7.1,-59.6,-23.8,-29.2,-24.3,-61.5,-12.2,-11.4,-8.3,-13.8,-12.3,-18.9,-31.4,-47.7,13.3
2009-02,-31.4,-35.6,-23.8,-47.5,-23.8,-34.5,-44.5,-31.3,-14.0,-35.9,14.8,-32.3,-17.9,4.1,-65.3,-27.5,-45.3,-12.8,-62.9,-10.9,-19.9,-19.2,-29.5,-14.4,-19.1,-32.6,-54.9,7.5
2009-03,-26.7,-34.8,-19.8,-49.8,-27.0,-27.5,-44.6,-27.6,-15.2,-37.8,10.7,-26.7,-20.1,6.6,-61.9,-11.7,-35.6,-14.8,-59.5,-14.3,-17.3,-13.1,-24.6,-13.2,-11.2,-31.6,-50.7,5.8
2009-04,-29.9,-33.0,-19.3,-46.7,-26.6,-21.0,-56.6,-29.9,-9.6,-34.2,12.2,-33.4,-18.1,11.9,-66.9,-21.5,-36.6,-14.0,-71.2,-16.1,-20.6,-21.5,-24.1,-9.3,-19.0,-29.5,-46.5,-0.1
2009-05,-26.2,-31.4,-17.8,-45.0,-20.4,-20.2,-51.5,-25.9,-11.9,-33.5,5.9,-27.1,-15.9,8.1,-58.2,-14.9,-31.1,-18.5,-51.8,-16.3,-20.2,-14.8,-29.4,-6.7,-6.5,-28.1,-45.2,-8.6
2009-06,-27.3,-29.8,-13.8,-45.7,-18.1,-12.0,-41.1,-20.5,-8.7,-29.7,8.5,-26.7,-15.9,5.9,-61.6,-12.6,-26.4,-14.5,-59.5,-16.8,-18.5,-13.0,-25.7,-4.7,-14.6,-22.7,-34.6,-9.9
2009-07,-23.0,-32.4,-19.0,-45.8,-19.7,-6.8,-30.6,-15.3,-13.0,-26.3,8.6,-25.8,-14.9,4.1,-63.4,-9.8,-20.5,-16.1,-54.2,-15.4,-11.1,-0.9,-17.1,-2.3,-12.1,-18.6,-23.8,-9.0
2009-08,-20.5,-30.1,-17.6,-42.7,-19.4,-6.1,-29.1,-13.1,-12.8,-21.3,4.1,-22.7,-13.3,4.1,-56.6,-7.4,-15.8,3.0,-45.0,-12.5,-6.2,7.5,-13.7,0.0,-13.9,-17.3,-22.7,-2.9
2009-09,-32.0,-33.0,-17.9,-48.1,-14.6,0.6,-16.0,-5.8,-7.7,-12.6,1.9,-17.1,-9.8,2.4,-50.6,1.7,-15.7,-3.3,-42.4,-19.3,-7.4,7.6,-10.5,-2.6,-13.8,-14.6,-15.8,-5.5
2009-10,-22.3,-30.0,-18.1,-42.0,-14.7,-3.0,-22.0,-8.8,-9.1,-17.1,1.4,-17.2,-6.9,2.8,-47.9,-0.8,-7.3,-5.1,-38.0,-15.9,-5.1,5.6,-5.0,5.4,-11.9,-15.6,-10.3,-5.8
2009-11,-22.8,-29.5,-15.8,-43.2,-14.4,-3.6,-16.7,-8.2,-7.0,-13.1,4.2,-15.9,-3.2,6.5,-47.5,6.4,-3.3,-1.1,-37.6,-16.1,-5.9,8.3,-9.9,2.5,-8.4,-16.3,-14.5,-6.5
2009-12,-16.9,-30.2,-18.1,-42.4,-18.2,-1.8,-18.6,-9.0,-3.6,-11.1,6.6,-14.2,-5.2,2.5,-43.9,3.8,-3.6,-0.7,-33.6,-14.8,-5.0,10.2,-10.5,0.6,-4.9,-18.1,-22.2,-5.3
2010-01,-20.9,-35.2,-18.9,-51.5,-22.1,-2.7,-21.1,-9.3,-9.1,-15.5,4.0,-13.7,-4.6,1.0,-38.7,-1.3,-13.3,-3.4,-29.3,-8.9,0.9,14.0,-2.3,1.5,-2.2,-14.4,-14.5,-0.6
2010-02,-27.6,-35.3,-23.9,-46.7,-17.2,-4.0,-9.1,-4.1,-1.0,-12.5,-0.6,-12.0,-3.0,-1.1,-41.4,4.2,-4.5,2.1,-29.4,-9.5,-2.2,6.3,-3.5,-2.5,-2.3,-17.0,-20.9,3.6
2010-03,-28.1,-35.9,-16.8,-55.1,-20.2,2.2,-15.5,-4.0,-2.1,-6.8,-1.2,-11.2,-0.9,-2.1,-40.8,5.0,-2.7,1.8,-29.0,-10.4,1.2,11.7,2.2,1.4,-2.7,-19.4,-25.2,8.5
2010-04,-27.8,-33.5,-9.9,-57.0,-14.3,1.9,-5.4,-0.6,-5.4,-1.6,-1.7,-9.4,-6.2,-1.8,-34.6,4.6,-1.8,6.8,-22.2,-10.7,-1.2,8.2,-1.0,-6.6,-4.2,-21.2,-28.2,15.7
2010-05,-27.1,-40.0,-22.8,-57.3,-18.8,-0.5,-7.3,-2.0,-8.4,-1.6,-1.6,-10.2,-4.5,-2.8,-34.9,1.6,-2.6,0.9,-27.8,-11.5,-2.0,5.6,0.1,-2.8,1.0,-25.1,-35.5,24.2
2010-06,-29.7,-38.6,-23.1,-54.1,-17.4,0.1,-5.6,-1.4,-2.5,-0.4,-1.1,-10.6,-3.7,4.3,-34.9,7.3,3.1,-0.6,-30.2,-9.6,-3.5,0.0,-1.0,-3.6,-6.8,-23.4,-35.4,30.4
2010-07,-29.5,-36.8,-19.4,-54.3,-19.7,0.7,-4.4,-0.9,-5.8,-6.0,-1.1,-9.2,-2.3,-1.8,-34.8,5.5,-0.3,-5.0,-26.8,-8.8,1.0,8.7,3.2,0.5,-1.5,-25.9,-40.0,31.8
2010-08,-25.8,-41.2,-30.8,-51.6,-19.9,-2.3,-7.0,-3.4,-7.7,-11.1,0.7,-9.0,-3.4,2.3,-26.4,1.7,-0.4,3.4,-15.4,-11.6,-6.0,3.6,-9.9,0.7,-8.0,-26.0,-36.9,30.9
2010-09,-26.3,-38.7,-25.4,-52.0,-19.5,-3.6,-6.7,-3.1,-3.2,-6.4,-0.9,-6.8,-0.2,2.3,-22.6,4.6,3.0,4.9,-15.4,-10.7,-1.6,7.4,-1.4,0.1,-3.2,-26.2,-36.6,27.7
2010-10,-28.9,-41.6,-29.8,-53.5,-15.8,-14.7,-16.3,-11.2,-9.9,-15.2,2.4,-7.9,-2.4,0.1,-28.0,4.5,-0.2,6.8,-18.8,-10.6,-1.2,4.8,2.1,1.6,-3.9,-37.3,-54.1,50.0
2010-11,-29.2,-40.3,-26.0,-54.6,-17.7,-8.2,-17.5,-7.5,-6.4,-10.9,-3.2,-6.6,2.1,3.8,-18.5,2.4,7.8,14.4,-9.5,-10.4,-4.0,1.8,-3.3,0.0,-4.0,-38.8,-57.4,55.7
2010-12,-29.3,-39.8,-26.9,-52.6,-18.0,-16.1,-14.7,-10.6,-3.9,-20.7,0.9,-6.1,0.7,0.0,-26.6,8.4,3.3,17.9,-15.8,-11.0,-3.8,3.7,-4.2,-0.8,-0.2,-35.2,-50.5,55.8
2011-01,-33.8,-42.7,-25.9,-59.4,-18.2,-20.3,0.6,-6.1,-0.9,-19.1,-1.5,-4.5,0.8,2.8,-20.6,10.0,12.1,20.1,-12.9,-6.9,-4.1,3.1,-8.4,-7.1,0.4,-35.9,-51.1,57.5
2011-02,-31.3,-45.9,-33.2,-58.6,-18.2,-15.8,-8.6,-7.5,-6.7,-24.3,-2.0,-3.9,-0.1,-7.3,-23.4,4.4,-1.2,18.2,-7.3,-4.1,0.8,3.9,2.5,-6.8,3.2,-32.3,-42.2,52.0
2011-03,-33.8,-45.1,-31.3,-58.8,-21.7,-21.1,-14.5,-11.3,-4.3,-19.3,-1.7,-8.7,-1.2,-1.3,-26.9,-0.5,-7.9,16.8,-16.4,-9.2,-4.9,-2.1,-3.3,-7.8,-8.1,-34.1,-48.1,57.2
2011-04,-34.2,-44.2,-34.1,-54.4,-22.2,-26.7,-31.3,-18.2,-12.0,-29.5,-3.5,-6.4,0.2,-0.4,-24.6,4.9,-8.6,20.7,-8.2,-7.6,-6.4,-7.5,-4.2,-14.8,-11.8,-39.8,-60.5,62.2
2011-05,-36.8,-51.6,-40.9,-62.3,-19.8,-24.6,-31.1,-18.0,-13.9,-26.5,-1.6,-10.0,0.6,2.2,-28.5,0.8,-7.8,6.5,-8.1,-11.4,-7.6,-4.6,-6.9,-10.1,-12.6,-36.8,-50.5,54.4
2011-06,-43.4,-54.0,-41.4,-66.6,-25.4,-23.6,-36.2,-20.4,-17.5,-29.1,1.5,-12.0,-3.0,2.9,-30.2,-3.0,-13.8,11.9,-22.5,-8.2,-6.6,-4.7,-6.7,-8.8,-13.8,-34.9,-49.1,47.1
2011-07,-43.6,-52.6,-42.7,-62.5,-28.6,-26.5,-38.2,-21.4,-14.3,-30.3,-0.6,-8.2,-6.3,0.6,-19.7,-4.3,-11.0,-1.8,-5.8,-15.2,-12.5,-8.5,-13.8,-8.8,-11.0,-37.1,-51.5,56.1
2011-08,-45.1,-57.6,-48.0,-67.3,-27.8,-24.3,-43.9,-23.1,-14.3,-34.5,1.1,-16.4,-4.9,2.1,-41.4,-5.8,-12.9,3.2,-27.1,-16.3,-14.5,-10.0,-17.3,-8.4,-11.5,-38.7,-59.2,60.8
2011-09,-39.5,-59.4,-50.4,-68.3,-25.7,-33.4,-46.4,-27.3,-17.5,-38.3,2.2,-21.4,-7.3,3.7,-44.4,-16.0,-21.5,-0.5,-28.3,-18.4,-16.7,-12.7,-19.1,-11.9,-12.4,-44.8,-68.8,69.5
2011-10,-45.5,-59.5,-47.5,-71.6,-25.8,-30.5,-50.5,-26.2,-20.8,-36.6,-2.6,-15.4,-7.5,1.6,-39.5,-5.1,-14.1,-1.4,-14.0,-20.6,-16.9,-11.4,-18.8,-13.4,-16.7,-41.6,-66.6,57.7
2011-11,-48.7,-62.5,-53.8,-71.2,-28.6,-29.6,-50.5,-26.7,-25.0,-39.6,0.0,-18.7,-8.9,8.8,-41.0,-6.2,-10.3,2.4,-24.7,-26.3,-25.0,-20.9,-27.9,-13.8,-13.9,-42.9,-65.5,56.2
2011-12,-53.3,-60.9,-51.1,-70.8,-28.7,-31.7,-55.5,-27.9,-23.2,-39.6,-3.4,-19.2,-8.0,6.7,-40.0,-10.9,-18.3,-0.6,-18.7,-24.9,-24.1,-19.3,-28.0,-15.0,-13.9,-43.8,-61.1,54.5
2012-01,-51.3,-62.9,-54.5,-71.4,-29.7,-27.6,-58.3,-27.0,-25.4,-38.6,-4.9,-18.2,-10.1,6.8,-38.7,-9.1,-10.0,14.5,-20.8,-26.4,-22.6,-12.3,-29.2,-11.0,-13.1,-42.1,-56.6,49.7
2012-02,-59.3,-65.1,-55.9,-74.3,-35.9,-33.0,-54.7,-26.7,-26.2,-38.9,-7.8,-19.0,-10.7,6.9,-41.4,-8.6,-13.8,1.4,-13.4,-26.2,-22.4,-15.3,-25.7,-10.9,-15.7,-41.1,-53.2,42.8
2012-03,-65.3,-64.4,-53.2,-75.6,-33.3,-33.8,-49.8,-26.3,-28.4,-41.5,-4.8,-17.9,-11.9,0.1,-42.7,-10.8,-12.4,2.8,-23.7,-28.0,-24.2,-19.6,-24.9,-10.9,-15.5,-39.5,-48.8,39.0
2012-04,-64.3,-64.0,-52.6,-75.5,-34.8,-34.1,-47.4,-24.9,-27.8,-35.7,-6.9,-16.0,-11.8,0.5,-43.1,-4.4,-13.9,-2.2,-19.2,-27.7,-24.1,-19.9,-24.7,-14.3,-15.2,-40.5,-51.1,43.9
2012-05,-66.8,-69.3,-59.9,-78.8,-40.3,-31.8,-49.9,-24.6,-25.6,-35.3,-7.9,-19.1,-11.7,0.6,-45.8,-11.0,-30.9,-1.0,-28.9,-28.8,-22.7,-12.7,-26.7,-15.0,-21.5,-38.6,-49.2,32.2
2012-06,-59.1,-69.2,-56.9,-81.5,-36.8,-26.4,-53.1,-23.2,-26.0,-35.1,-9.9,-16.8,-12.2,-0.5,-42.3,-8.6,-19.7,-5.6,-26.1,-32.3,-26.2,-18.6,-27.6,-11.2,-21.6,-37.1,-46.6,23.6
2012-07,-59.6,-68.8,-57.4,-80.2,-40.3,-23.9,-55.0,-23.9,-23.7,-35.1,-7.2,-19.9,-11.7,0.2,-51.2,-8.4,-21.5,-3.5,-29.3,-32.9,-26.2,-17.8,-27.9,-9.1,-15.7,-38.8,-50.3,26.6
2012-08,-55.4,-66.7,-54.5,-78.9,-44.3,-25.8,-61.2,-26.1,-25.7,-35.4,-8.7,-17.2,-11.2,-2.2,-47.8,-6.1,-25.4,-3.9,-19.7,-27.5,-22.0,-11.5,-27.0,-8.8,-17.2,-39.0,-53.1,30.2
2012-09,-64.5,-68.9,-58.5,-79.3,-41.9,-35.4,-56.2,-28.3,-27.8,-39.5,-6.8,-20.5,-13.0,-3.1,-51.7,-12.8,-20.8,-1.5,-33.2,-33.3,-27.6,-19.2,-30.3,-13.4,-18.4,-46.1,-64.3,37.3
2012-10,-60.5,-70.2,-57.6,-82.8,-41.2,-31.5,-59.4,-27.2,-30.6,-42.6,-9.3,-20.3,-14.0,-1.4,-48.3,-14.0,-25.9,-3.6,-31.1,-35.3,-31.5,-20.5,-38.6,-10.9,-16.8,-46.3,-63.5,29.2
2012-11,-64.2,-67.4,-55.9,-79.0,-40.4,-31.1,-57.0,-25.6,-29.6,-40.7,-11.2,-20.5,-13.5,-0.2,-48.7,-13.0,-21.3,-2.6,-30.1,-36.4,-30.2,-21.9,-32.4,-14.4,-15.1,-44.5,-61.8,23.7
2012-12,-62.4,-64.5,-49.9,-79.1,-40.3,-30.1,-57.0,-25.2,-20.5,-35.6,-11.5,-15.5,-12.7,-3.8,-43.2,-7.1,-19.8,0.3,-27.4,-36.1,-27.5,-14.3,-32.1,-13.8,-13.7,-43.2,-59.0,27.1
2013-01,-60.7,-64.0,-50.9,-77.0,-41.6,-30.7,-58.7,-26.9,-26.3,-39.7,-8.8,-17.2,-10.8,4.0,-42.1,-5.5,-14.8,-4.2,-26.1,-35.0,-26.2,-12.0,-31.5,-12.2,-14.0,-43.4,-56.0,24.6
2013-02,-56.8,-60.9,-47.8,-74.0,-35.3,-26.3,-49.1,-21.6,-26.2,-38.1,-10.5,-16.6,-9.7,1.6,-43.9,-4.3,-11.9,-4.5,-31.0,-33.2,-24.3,-12.7,-26.9,-11.3,-13.2,-41.3,-49.2,31.3
2013-03,-54.7,-60.1,-47.2,-73.1,-37.1,-28.5,-43.2,-20.9,-21.2,-34.9,-9.0,-15.1,-9.7,-0.9,-41.8,-4.3,-12.5,-6.8,-25.1,-29.4,-23.0,-13.4,-26.3,-11.8,-13.5,-43.3,-52.9,24.1
2013-04,-49.7,-57.9,-44.0,-71.7,-38.8,-30.1,-35.6,-18.9,-21.0,-35.0,-9.2,-15.5,-10.0,0.3,-41.1,-5.1,-15.1,-19.8,-24.2,-30.7,-23.5,-11.8,-28.1,-13.3,-14.6,-41.5,-53.3,23.5
2013-05,-51.2,-58.9,-44.4,-73.4,-37.0,-27.0,-32.8,-16.4,-14.8,-29.2,-10.4,-13.2,-10.4,-1.9,-38.1,-3.3,-11.3,-13.6,-26.6,-27.5,-21.4,-9.7,-26.9,-14.3,-15.8,-43.4,-54.8,22.5
2013-06,-47.4,-56.9,-42.8,-71.0,-36.9,-26.6,-31.6,-17.4,-16.5,-27.7,-6.1,-13.5,-8.1,-2.4,-38.3,-4.7,-4.5,-16.9,-23.8,-25.5,-18.2,-7.9,-21.2,-10.0,-16.6,-41.9,-52.8,21.4
2013-07,-46.6,-57.8,-44.7,-71.0,-35.9,-23.5,-29.4,-14.2,-18.7,-27.6,-10.5,-14.7,-6.8,-1.1,-40.7,-4.4,-6.0,5.0,-27.7,-23.1,-16.6,-9.4,-17.2,-9.2,-16.4,-42.6,-54.6,21.7
2013-08,-39.2,-50.7,-35.1,-66.2,-30.4,-19.9,-28.5,-13.3,-13.8,-22.4,-8.4,-11.7,-7.0,-2.1,-34.6,-2.5,-5.3,5.1,-28.1,-22.9,-14.0,-3.5,-15.5,-6.4,-13.0,-39.1,-48.2,21.4
2013-09,-38.6,-48.2,-31.3,-65.1,-30.1,-17.9,-25.1,-12.0,-16.5,-23.0,-7.0,-10.9,-7.0,-1.4,-36.2,2.2,-3.6,9.6,-23.1,-19.3,-12.6,-5.1,-13.3,-6.7,-12.3,-37.3,-41.0,17.4
2013-10,-39.4,-46.1,-28.5,-63.8,-27.6,-16.9,-19.1,-7.8,-15.5,-21.8,-12.6,-10.5,-4.1,-0.9,-31.3,-1.2,-6.5,10.7,-22.7,-9.4,-7.7,-4.1,-9.5,-6.7,-7.6,-33.4,-37.1,9.4
2013-11,-34.0,-43.7,-26.6,-60.9,-24.6,-13.0,-13.0,-6.3,-11.4,-16.4,-7.0,-8.0,-2.6,-2.5,-27.8,1.2,1.8,9.1,-18.0,-9.7,-6.7,-1.4,-9.1,-5.2,-6.2,-31.7,-33.4,8.2
2013-12,-28.3,-45.1,-26.6,-63.6,-26.2,-4.8,-5.0,-0.6,-11.5,-10.5,-7.9,-5.1,-3.6,-2.9,-24.0,6.0,-0.9,8.7,-14.4,-6.9,-2.5,2.5,-3.1,-3.5,-6.4,-28.9,-25.9,12.0
2014-01,-32.8,-41.1,-21.7,-60.6,-22.3,-1.1,-14.2,-3.3,-4.8,-10.8,-5.4,-4.5,2.0,0.7,-25.1,12.3,3.3,-4.2,-2.5,-5.0,0.6,9.0,-2.2,3.8,-1.7,-27.8,-18.6,11.4
2014-02,-25.5,-40.3,-22.8,-57.7,-18.1,2.8,-7.8,-0.8,-4.6,-3.7,-2.5,-6.0,1.5,1.6,-25.1,8.7,5.7,0.9,-6.8,-5.1,-0.3,9.0,-4.7,1.9,-1.2,-28.1,-18.3,12.6
2014-03,-33.2,-42.0,-23.6,-60.5,-20.8,0.8,4.7,2.6,-6.2,-2.5,-2.3,-3.8,2.1,2.2,-21.0,11.9,6.1,-0.2,-3.3,0.3,3.5,9.7,0.3,0.3,-0.2,-25.8,-16.6,13.6
2014-04,-31.0,-43.0,-26.3,-59.7,-20.0,2.8,1.2,2.1,-5.7,-4.3,-2.3,-3.6,1.1,0.7,-21.3,11.3,-2.5,-5.9,-4.8,1.7,2.2,5.2,-0.4,1.4,-2.1,-25.7,-14.9,10.3
2014-05,-27.1,-39.6,-22.5,-56.6,-22.8,2.6,9.1,3.2,-4.8,-4.9,2.1,-4.0,-0.2,-0.3,-20.1,7.8,-3.8,-4.0,-6.3,9.6,6.5,3.9,6.0,3.6,-0.7,-23.9,-9.9,14.6
2014-06,-29.0,-38.1,-19.1,-57.1,-18.5,1.4,4.6,0.9,-2.0,-4.9,3.1,-5.0,0.8,0.6,-22.6,8.1,-3.2,-7.0,-4.6,12.5,9.4,8.1,7.6,0.8,-1.4,-25.2,-15.2,20.9
2014-07,-33.6,-38.9,-20.9,-56.9,-18.0,-2.8,5.1,0.3,-2.1,-2.8,1.4,-5.2,0.8,1.9,-20.2,6.5,9.8,-10.8,-10.8,14.7,10.6,8.6,8.5,-0.1,-0.8,-22.7,-11.2,11.1
