country,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE,CZE
2012-10,14.8,-41.3,-31.1,-51.4,-10.4,19.9,22.4,11.7,3.7,13.5,7.3,-9.5,-15.0,8.6,-12.5,-7.4,-13.4,-2.6,-13.4,50.1,22.8,9.8,8.5,2.8,-0.1,-28.3,-37.0,36.3
2012-11,2.2,-47.3,-32.7,-61.9,-19.9,16.3,16.9,8.8,7.7,9.1,6.7,-12.6,-14.2,9.2,-12.5,-16.3,0.2,-6.2,-12.4,48.3,23.3,14.1,7.6,-3.9,-3.8,-27.4,-35.8,34.8
2012-12,6.7,-45.5,-28.6,-62.4,-11.9,22.9,18.3,12.4,10.8,15.6,4.1,-7.7,-12.9,7.1,-14.7,-1.3,-6.3,-4.1,-14.5,48.9,23.8,8.3,14.1,-8.4,-6.5,-25.6,-33.4,39.4
2013-01,4.5,-45.5,-28.0,-63.0,-13.2,14.2,17.2,9.8,5.5,11.4,2.1,-10.2,-12.7,9.7,-14.7,-6.1,-4.7,-5.0,-14.3,50.0,24.8,17.9,6.6,-6.3,-1.6,-21.3,-28.8,35.5
2013-02,-3.7,-49.2,-32.7,-65.6,-25.8,15.0,17.2,7.6,0.0,7.3,9.5,-7.0,-10.4,4.7,-13.7,-2.6,-5.2,-8.0,-14.7,50.4,23.3,12.1,7.3,-9.5,-4.9,-21.8,-30.1,38.7
2013-03,-3.7,-43.0,-38.9,-47.2,-22.8,13.9,14.5,5.7,-2.8,8.6,11.3,-8.2,-11.6,6.8,-14.7,-3.2,-5.3,-4.5,-17.3,49.9,22.3,11.5,5.5,-12.7,-4.0,-20.1,-22.4,28.4
2013-04,-0.4,-53.3,-38.9,-67.8,-24.6,3.9,8.1,-0.2,-6.3,10.2,12.5,-11.1,-9.4,8.9,-21.3,-3.2,-8.0,-7.0,-21.3,50.5,21.3,11.7,1.6,-32.8,-7.0,-22.2,-29.1,27.9
2013-05,-3.9,-53.4,-39.5,-67.3,-22.1,15.1,8.5,3.8,5.5,7.4,12.2,-9.8,-12.2,8.6,-21.3,0.4,-5.1,-7.9,-16.7,46.9,21.4,12.6,4.8,-33.1,-7.2,-18.8,-22.5,24.5
2013-06,2.8,-53.8,-41.9,-65.6,-25.9,14.3,10.9,5.0,10.5,17.1,10.3,-10.2,-10.9,7.0,-21.7,-1.8,-1.0,-10.3,-18.4,49.3,22.9,14.1,5.4,-33.5,-8.9,-19.2,-24.6,27.6
2013-07,7.1,-47.7,-43.0,-52.4,-32.8,15.7,8.7,5.9,16.3,12.0,6.7,-8.2,-10.2,7.8,-18.3,1.6,-8.5,-4.6,-16.5,44.6,18.2,10.9,-0.8,-21.6,-19.5,-19.0,-25.8,24.5
2013-08,0.0,-52.4,-38.5,-66.4,-21.0,15.8,10.4,6.4,4.1,8.9,7.1,-7.7,-9.8,3.4,-16.5,-3.3,-3.2,-1.9,-15.8,51.1,22.8,11.9,5.3,-27.6,-34.3,-17.3,-17.6,23.5
2013-09,-4.6,-48.4,-32.8,-64.1,-22.6,16.9,12.8,7.8,1.1,5.0,6.3,-5.1,-8.0,3.3,-15.5,3.4,4.7,-1.7,-10.2,49.6,24.4,14.9,8.8,-22.9,-32.9,-14.8,-12.8,22.1
2013-10,-4.1,-47.7,-24.8,-70.7,-21.9,15.9,8.2,5.7,2.2,16.7,6.9,-0.9,-5.4,7.7,-11.2,16.1,-0.4,-4.3,-8.8,50.6,26.1,20.0,7.8,-15.6,-27.5,-12.7,-9.1,12.4
2013-11,-6.7,-48.1,-28.9,-67.3,-22.4,11.2,11.4,5.5,5.3,12.3,6.0,3.5,-0.3,7.1,-10.3,28.0,6.3,0.4,-6.9,51.3,25.8,18.6,7.5,-11.7,-29.1,-10.9,-5.4,18.6
2013-12,-7.4,-47.5,-28.6,-66.4,-17.0,21.9,15.6,11.7,-3.4,13.9,2.5,1.2,2.6,7.6,-12.4,23.8,8.8,-0.1,-8.3,50.3,27.9,21.3,12.2,-15.8,-25.6,-12.0,-8.4,26.5
2014-01,-11.1,-47.4,-29.6,-65.2,-23.3,16.9,14.9,9.4,2.8,16.6,3.6,-0.6,-3.9,8.8,-12.2,19.2,5.6,5.1,-7.6,48.1,26.6,19.9,11.9,-15.8,-17.5,-11.4,-5.2,24.8
2014-02,-10.6,-42.6,-22.4,-62.8,-13.0,24.6,13.9,11.9,7.8,28.4,2.8,1.6,-4.8,4.5,-9.5,18.8,16.7,-2.6,-7.1,49.2,25.5,22.7,4.6,-16.2,-11.7,-11.5,-3.5,22.8
2014-03,-7.7,-44.0,-21.8,-66.2,-15.1,21.0,17.0,12.1,7.4,24.8,1.5,2.3,-4.8,3.5,-7.2,17.5,14.8,0.1,-5.7,51.5,27.8,20.8,11.3,-11.2,-15.9,-7.5,-3.0,20.0
2014-04,-1.4,-39.3,-16.4,-62.1,-18.3,21.6,23.7,14.6,-3.2,17.1,1.6,2.4,1.0,5.4,-3.7,16.2,13.1,6.9,-5.9,48.8,25.8,18.0,10.6,-6.6,-5.8,-6.0,2.6,20.4
2014-05,2.0,-38.9,-15.7,-62.2,-12.8,16.4,24.9,12.5,-5.5,18.3,3.6,3.5,2.3,4.2,-2.5,17.2,9.9,8.3,-6.4,49.8,24.8,11.7,12.9,-9.7,-2.5,-6.8,3.1,26.9
2014-06,0.8,-37.0,-17.7,-56.4,-9.9,17.3,25.1,13.5,-8.5,12.6,1.9,2.7,5.3,3.8,-0.8,12.7,8.5,6.6,-5.2,52.6,29.0,16.0,18.5,-10.4,-1.0,-4.8,6.5,17.8
2014-07,0.4,-36.4,-16.9,-55.9,-10.6,21.1,26.6,15.4,-0.9,10.8,1.5,1.9,3.8,4.1,-3.6,13.3,11.4,8.1,-6.5,50.4,27.7,17.1,15.6,-14.8,-6.9,-7.1,3.7,24.3
2014-08,0.8,-31.5,-13.9,-49.1,-11.3,17.9,20.8,11.5,9.4,10.9,4.1,2.8,2.7,2.1,-2.5,13.0,10.5,10.0,-5.9,49.5,29.9,18.5,21.6,-12.1,-6.2,-8.4,-1.1,23.2
2014-09,-1.5,-27.6,-8.9,-46.2,-10.4,12.3,24.6,12.6,2.6,7.7,-1.0,4.2,0.6,3.6,-1.5,17.7,14.0,5.4,-2.9,51.5,30.1,21.4,17.3,-11.6,-4.4,-7.9,-4.2,19.8
2014-10,6.5,-29.7,-13.0,-46.3,-6.5,11.2,27.7,15.7,5.8,9.6,-8.3,3.3,3.2,4.4,0.3,14.1,16.4,4.3,-3.3,49.6,29.2,19.3,18.8,-8.9,-18.7,-4.4,3.8,16.9
2014-11,11.4,-24.8,-7.7,-42.0,-2.8,3.9,28.2,11.0,4.3,16.3,-0.9,3.0,4.5,3.3,-1.2,13.4,7.7,-0.4,-5.2,54.6,32.1,21.7,19.9,-10.4,-10.2,-2.0,6.2,11.2
2014-12,4.1,-21.1,-6.2,-36.1,-8.4,19.2,31.7,16.6,11.6,16.7,1.1,3.4,8.1,3.2,-2.5,15.8,9.2,-3.8,-6.7,52.3,34.0,26.7,23.1,-10.9,-15.8,0.2,9.3,12.1
2015-01,9.1,-20.7,0.9,-42.4,-7.5,30.9,30.5,19.3,18.3,21.1,3.7,2.4,0.6,-0.2,-1.3,8.4,14.1,-6.5,-5.9,53.9,31.9,21.8,19.9,-17.6,-1.9,-1.0,7.4,8.4
2015-02,13.7,-21.6,-1.9,-41.4,-1.9,24.7,34.0,20.0,15.5,26.2,-1.4,2.2,-1.9,4.0,1.6,9.0,10.9,-4.9,-3.3,52.7,29.7,20.2,16.0,-15.7,-2.5,-4.8,2.5,12.4
2015-03,6.4,-22.2,1.2,-45.5,13.2,28.9,29.1,18.1,6.0,24.0,3.7,4.1,3.3,2.8,3.9,11.1,9.1,-4.7,-0.6,52.0,26.7,16.3,11.8,-14.5,-4.5,-1.9,1.7,16.0
2015-04,8.8,-15.8,7.9,-39.6,7.6,34.7,30.3,21.1,7.9,23.7,1.8,3.6,2.8,2.7,-1.0,14.5,12.5,0.0,-4.4,52.4,26.7,13.2,14.5,-19.2,-20.7,-2.2,2.0,16.4
2015-05,10.6,-16.0,7.3,-39.3,14.6,33.5,32.1,20.6,5.4,21.0,3.9,3.9,4.1,3.8,-2.0,17.6,8.1,-3.1,-3.8,53.2,28.9,15.4,18.2,-21.3,-18.9,-0.5,0.6,21.0
2015-06,11.8,-16.6,3.6,-36.8,17.4,34.0,32.5,21.6,9.3,18.0,1.6,5.2,6.6,3.1,1.8,16.9,5.9,-0.2,0.3,53.5,31.4,15.9,24.7,-11.6,-17.3,-1.1,4.0,18.8
2015-07,9.7,-19.9,1.6,-41.4,14.5,32.2,30.9,20.3,2.0,21.5,2.3,4.9,6.5,2.1,1.5,15.4,16.0,2.8,1.4,53.0,29.6,16.9,18.8,-5.5,-26.7,-2.9,-1.1,24.5
2015-08,11.1,-19.8,0.6,-40.2,14.2,29.2,29.3,18.1,3.4,14.4,4.3,3.0,4.7,2.9,-2.2,14.1,15.1,2.1,1.5,55.3,31.4,19.0,20.0,2.6,-25.4,-3.6,-0.4,25.7
2015-09,10.1,-16.0,6.9,-38.8,12.3,25.3,32.9,17.9,7.9,18.0,4.5,3.1,6.4,1.6,-2.3,13.1,11.1,2.6,-6.9,57.4,30.9,20.8,14.6,3.4,-15.6,-3.2,-0.3,17.1
2015-10,13.7,-16.0,5.9,-37.9,8.7,31.0,30.8,18.7,5.7,18.9,5.8,1.2,9.1,1.9,-2.6,8.0,10.1,3.2,-4.6,55.2,30.5,16.4,20.1,1.6,9.8,-1.0,-5.4,19.1
2015-11,22.3,-16.2,2.3,-34.6,13.7,30.9,32.2,20.0,-2.4,15.0,3.0,1.1,8.8,2.0,-3.2,8.5,11.3,2.7,-4.3,59.2,32.5,19.2,19.2,3.8,9.5,-0.3,-0.8,16.7
2015-12,24.0,-16.0,0.3,-32.4,8.2,33.1,29.4,19.4,10.2,27.6,4.2,1.0,11.1,2.9,-2.4,8.3,6.3,-1.1,-3.9,59.9,33.6,18.4,22.5,-0.6,14.9,0.3,1.9,13.8
2016-01,22.4,-14.8,1.4,-31.0,6.3,38.1,34.6,22.1,14.7,22.9,6.4,4.0,10.5,4.8,-2.4,19.1,12.2,-2.6,-4.0,59.2,34.3,21.2,22.6,-2.0,14.9,0.5,8.4,10.4
2016-02,20.0,-16.7,-0.9,-32.5,7.2,39.0,34.6,22.9,15.7,16.2,4.7,2.6,9.8,5.2,-2.8,15.7,8.4,-1.4,-3.9,56.9,32.8,19.3,22.2,2.6,17.9,-0.3,2.4,9.4
2016-03,19.4,-22.0,-0.6,-43.5,6.6,27.6,38.6,20.0,16.5,11.8,6.3,1.0,11.1,4.8,-2.1,9.9,10.9,-2.4,-3.3,56.1,33.6,21.9,22.7,6.1,19.0,-0.5,-0.6,10.5
2016-04,21.5,-21.3,-1.9,-40.6,6.1,24.6,33.8,18.0,23.5,15.5,4.3,1.9,12.9,5.3,-0.7,11.6,14.1,-4.2,-0.8,56.8,32.3,19.1,21.0,23.8,17.6,-0.9,0.7,11.3
2016-05,20.9,-25.5,-8.0,-42.9,5.1,23.5,34.9,17.5,19.6,16.0,5.8,2.5,10.0,4.3,-4.0,15.8,16.6,-0.5,-2.3,56.0,33.0,25.7,17.3,24.7,22.2,0.1,-0.4,14.3
2016-06,27.2,-24.7,-7.6,-41.8,8.2,22.0,37.3,17.9,21.3,13.5,5.5,2.2,6.1,3.7,-3.1,13.6,13.8,-3.0,-1.3,54.6,32.8,22.3,21.4,20.0,23.3,-0.8,0.9,12.7
2016-07,27.5,-25.9,-3.2,-48.7,8.2,16.0,39.4,16.8,19.4,11.1,5.0,3.8,5.0,0.7,-1.6,13.5,7.6,-4.3,-1.8,56.3,33.5,21.6,22.6,1.7,3.9,-2.3,-5.4,13.8
2016-08,29.0,-24.6,-6.3,-42.9,7.0,16.0,42.7,17.6,20.9,10.5,6.1,5.3,4.2,2.2,-0.4,18.4,3.0,-1.5,-1.2,58.7,33.3,18.0,23.2,-1.7,4.4,-2.5,0.2,7.6
2016-09,19.4,-29.7,-14.3,-45.1,8.7,15.8,38.3,16.6,21.6,18.9,4.4,4.7,5.3,1.0,1.1,14.0,8.0,-1.8,0.1,60.0,34.4,20.6,22.6,-1.0,7.7,1.9,6.8,13.8
2016-10,19.0,-27.0,-8.7,-45.3,7.8,16.8,46.9,19.0,17.1,5.2,6.8,4.3,8.0,1.7,-1.6,16.2,10.8,4.6,-0.9,60.7,34.7,21.6,21.7,3.3,4.0,0.8,6.8,15.2
2016-11,21.1,-24.3,-7.2,-41.4,10.3,20.8,45.8,21.1,18.4,11.8,3.2,6.7,9.2,1.6,1.1,20.5,4.2,7.0,0.0,61.2,37.7,24.9,27.0,7.2,7.5,0.9,3.3,20.2
2016-12,23.8,-27.1,-11.9,-42.2,7.5,17.1,46.4,19.7,15.3,14.6,4.4,6.7,9.1,1.3,3.6,17.8,10.3,8.6,1.6,61.9,37.7,23.4,27.7,12.3,9.1,1.3,7.0,16.7
2017-01,23.3,-26.6,-14.8,-38.4,6.2,29.3,49.1,24.6,20.1,8.7,4.7,4.5,11.1,3.9,-0.3,17.6,7.8,5.4,-2.2,60.9,36.9,21.5,28.2,9.8,-1.1,1.2,6.4,23.2
2017-02,27.0,-22.6,-7.7,-37.5,-2.6,28.6,47.0,24.3,15.8,13.8,2.7,3.8,12.1,3.2,-1.3,15.9,5.9,7.8,-1.6,63.7,35.1,22.7,18.9,11.7,2.0,2.6,6.6,23.8
2017-03,29.2,-23.5,-7.6,-39.4,5.6,25.7,47.4,23.8,14.0,12.6,1.6,1.9,9.6,4.1,-0.5,10.2,4.0,9.9,-1.2,61.6,33.6,20.5,18.7,13.4,-0.6,0.7,7.2,25.2
2017-04,29.8,-23.2,-9.5,-37.0,9.8,16.5,47.4,19.7,20.1,17.2,4.8,1.8,10.4,4.4,0.9,8.9,6.4,9.9,1.7,62.7,37.7,24.7,25.7,9.1,6.8,2.5,6.3,17.4
2017-05,29.7,-24.0,-15.4,-32.5,5.3,15.2,41.1,17.5,19.3,9.8,3.7,1.1,5.9,4.4,1.4,6.3,6.1,6.8,-0.9,62.1,37.2,24.7,25.0,11.5,6.9,-0.1,1.3,17.5
2017-06,28.7,-20.3,-8.1,-32.5,7.9,22.0,41.7,19.5,17.0,15.1,5.2,2.5,6.7,4.3,1.7,10.1,7.9,2.9,0.1,62.6,36.6,25.3,21.9,8.7,7.1,0.6,-0.7,27.4
2017-07,26.0,-23.8,-12.8,-34.8,7.9,22.9,43.5,20.0,19.9,11.7,6.4,2.2,8.5,1.9,-1.4,10.0,11.8,3.2,-1.5,61.5,37.1,22.9,26.8,17.0,22.2,0.2,2.5,25.3
2017-08,26.5,-18.7,-9.3,-28.1,8.9,27.2,46.6,22.7,19.9,13.1,5.8,3.4,8.9,1.0,-2.4,13.6,6.7,4.3,-3.3,62.0,37.1,23.5,25.9,19.8,21.4,0.4,3.1,27.9
2017-09,32.1,-17.0,-9.4,-24.6,10.9,21.8,42.0,19.3,18.0,9.3,6.0,3.7,8.7,1.0,-1.6,13.7,11.0,6.4,-2.8,61.6,37.9,23.9,28.1,16.4,16.1,2.3,4.7,33.0
2017-10,25.3,-17.4,-7.3,-27.6,12.6,21.6,47.4,20.6,15.8,14.5,7.3,7.4,9.8,1.6,-1.4,25.2,15.1,4.6,0.1,61.8,35.6,21.6,23.3,1.6,7.1,3.5,2.9,29.8
2017-11,26.7,-15.4,-3.2,-27.7,11.0,25.8,46.3,21.4,13.8,14.4,8.0,6.0,7.2,4.4,0.0,22.2,12.4,6.4,0.7,60.5,35.5,22.9,23.1,2.8,4.3,4.5,6.6,26.7
2017-12,31.9,-13.2,0.7,-27.2,12.7,21.0,48.8,20.9,11.6,3.5,7.0,4.5,8.5,4.8,0.5,17.8,17.1,7.6,1.2,61.9,36.2,24.0,22.6,6.3,8.7,3.9,6.2,23.9
2018-01,35.7,-14.4,-1.2,-27.6,19.1,31.4,43.3,23.1,16.4,19.3,5.5,2.8,13.1,4.7,0.2,12.8,11.7,5.9,-1.4,62.4,36.7,25.6,22.2,18.9,-0.2,4.2,10.3,25.6
2018-02,36.9,-8.4,4.3,-21.0,21.5,35.5,47.2,25.0,26.7,10.4,7.6,2.7,10.8,3.2,-1.9,13.0,13.3,10.5,-4.3,61.9,38.6,26.4,27.5,14.9,0.6,5.2,11.2,23.8
2018-03,35.8,-5.9,6.1,-17.8,14.3,30.1,47.1,23.7,29.9,14.2,6.1,5.1,12.9,3.7,-1.2,20.1,16.1,10.0,-3.1,62.3,36.1,21.2,24.7,9.1,0.2,7.2,10.9,22.0
2018-04,37.5,-5.3,7.1,-17.7,18.4,33.8,50.3,25.4,25.3,13.4,7.9,4.5,7.5,6.4,-1.7,21.5,8.7,6.7,-4.9,60.4,37.7,26.0,26.9,10.2,0.2,5.3,7.4,23.8
2018-05,37.1,-6.4,4.3,-17.1,20.5,33.8,43.0,23.9,31.9,16.8,5.0,3.4,10.4,5.2,-1.9,17.2,11.1,8.5,-6.6,62.4,37.1,26.9,21.9,10.5,3.0,6.3,9.4,25.7
2018-06,36.6,-5.4,3.9,-14.7,22.2,34.1,43.8,23.1,29.3,20.7,8.5,3.8,7.3,5.5,-0.8,17.8,13.6,9.4,-5.7,62.2,37.3,23.5,26.3,9.6,0.2,5.7,8.7,24.1
2018-07,35.4,-4.9,5.2,-15.0,21.4,30.2,38.0,20.7,28.0,16.0,6.2,0.0,8.4,7.1,-4.5,11.5,18.6,6.7,-7.3,61.3,37.5,23.8,27.3,6.7,12.5,5.4,8.3,23.6
2018-08,45.0,-3.2,8.0,-14.4,21.4,24.5,36.6,18.4,28.3,18.0,6.0,0.0,8.3,7.7,-2.7,10.2,16.9,6.5,-5.8,59.8,38.1,23.7,30.7,9.0,15.9,3.4,5.7,27.3
2018-09,44.7,-2.7,9.6,-14.9,20.7,33.7,40.2,23.0,18.3,19.3,4.8,1.3,5.9,5.6,-4.2,13.7,13.4,9.8,-6.0,59.0,39.0,26.7,31.3,2.5,5.6,4.9,4.8,32.3
2018-10,36.7,-1.4,9.7,-12.5,20.4,32.2,35.7,20.2,20.0,22.8,7.3,2.2,4.0,5.1,-2.4,14.1,9.1,10.6,-5.7,59.5,37.8,27.0,26.9,-4.5,-0.3,3.6,7.0,30.7
2018-11,39.0,0.9,11.4,-9.5,19.2,29.9,42.4,22.3,18.2,17.5,5.5,2.2,6.5,4.4,-3.6,14.7,5.7,7.7,-6.6,58.5,40.6,30.0,33.4,-5.2,-3.1,1.2,-2.8,33.0
2018-12,41.3,2.9,15.3,-9.5,19.3,33.3,41.8,23.4,18.1,12.5,4.9,1.0,5.6,5.6,-5.6,14.0,8.7,6.9,-8.0,59.7,38.5,26.3,29.4,-11.2,1.3,4.5,0.7,29.9
2019-01,38.1,5.4,15.8,-5.1,22.4,24.6,36.8,19.7,18.6,19.8,2.5,0.1,2.8,4.4,-3.3,8.0,8.4,12.3,-4.4,58.1,36.8,21.5,30.8,-14.8,1.4,3.4,-5.0,37.1
2019-02,40.7,0.8,8.8,-7.2,21.5,17.5,38.3,17.5,11.7,12.0,3.4,-0.3,3.1,3.9,-4.6,7.6,8.5,9.6,-7.4,58.1,39.4,27.8,32.3,-8.1,-4.4,3.7,-7.3,33.7
2019-03,48.9,5.2,10.8,-0.3,24.8,15.1,36.4,15.9,16.6,23.6,4.0,-0.5,0.7,3.3,-4.0,5.8,0.3,8.6,-7.7,58.5,38.2,26.1,30.0,-13.2,-7.0,1.7,-7.1,32.9
2019-04,45.9,3.2,11.5,-5.2,20.9,20.2,29.2,14.8,13.5,17.6,5.1,-2.2,-1.8,2.4,-7.6,3.5,0.0,5.4,-11.9,61.5,37.8,24.4,27.4,-10.7,-3.3,0.6,-11.9,37.3
2019-05,43.8,3.9,10.0,-2.1,32.7,19.2,34.5,15.5,13.7,12.0,7.4,-2.9,2.5,2.8,-10.6,4.6,-0.7,3.6,-9.2,59.1,33.5,18.9,22.5,-6.9,-7.1,0.1,-11.2,36.7
2019-06,42.0,4.4,14.6,-5.9,18.2,18.1,31.4,15.0,14.9,14.2,4.5,-4.5,-2.3,1.9,-12.9,1.3,-5.3,6.2,-12.5,59.4,32.9,22.4,16.8,-1.8,-4.8,0.7,-7.7,33.8
2019-07,38.2,0.3,7.7,-7.1,25.9,22.4,34.5,17.3,15.6,15.7,4.9,-4.1,3.5,2.9,-13.4,4.0,-18.8,8.1,-17.7,58.3,32.1,22.6,15.2,-13.0,-21.9,2.7,-5.0,32.8
2019-08,38.0,-1.3,3.9,-6.4,26.7,20.8,35.1,17.9,12.9,19.1,2.3,-4.5,1.6,3.6,-16.1,6.2,-15.2,2.1,-21.1,59.3,35.0,21.7,24.1,-8.3,-17.6,2.0,-8.2,36.7
2019-09,40.8,-0.6,6.7,-7.9,25.0,22.2,29.2,14.9,17.1,12.5,6.7,-2.5,0.0,4.1,-15.2,11.9,-19.1,5.1,-21.5,59.0,33.0,21.5,18.4,-2.6,-17.5,0.2,-9.2,34.0
2019-10,43.2,1.7,11.1,-7.6,15.5,18.5,24.2,10.7,10.1,16.0,10.7,-5.3,-1.7,3.6,-14.6,2.4,-13.8,6.8,-20.0,58.9,32.7,19.6,19.5,-11.7,-15.3,-0.7,-8.9,33.6
2019-11,43.6,0.7,10.9,-9.5,16.2,23.6,30.1,14.6,14.5,10.1,9.9,-6.2,-2.7,2.8,-16.2,0.4,-8.2,2.4,-22.2,62.9,32.8,17.4,18.0,-11.7,-21.0,-0.3,-9.3,35.1
2019-12,42.3,2.6,15.4,-10.2,18.1,22.3,30.4,13.3,15.1,8.2,12.9,-5.4,-6.5,1.6,-17.1,2.7,-14.1,2.6,-23.3,60.1,29.9,15.5,14.2,-12.0,-19.4,1.5,-10.1,31.4
2020-01,48.9,-1.4,7.8,-10.6,18.5,26.1,34.4,17.8,14.1,5.3,7.1,-8.1,-1.7,0.0,-19.9,-4.5,-14.8,-0.4,-25.0,61.9,31.3,17.5,14.5,-11.5,-18.6,-0.6,-15.1,32.4
2020-02,51.4,-5.6,6.7,-17.9,21.0,31.9,42.5,22.8,11.1,11.1,6.0,-5.8,1.5,6.3,-17.0,6.1,-16.9,2.8,-16.4,55.6,26.4,10.2,13.4,-20.3,-26.7,-1.8,-15.4,34.9
2020-03,51.8,-4.7,6.4,-15.8,12.6,20.3,37.5,17.5,9.7,18.0,5.5,-10.8,-0.8,-0.6,-18.4,-14.5,-15.2,6.7,-18.6,55.8,25.5,2.1,18.7,-20.9,-27.5,-2.8,-18.4,35.8
2020-04,38.5,-13.2,-5.4,-21.1,14.0,-14.1,32.7,3.1,-8.8,-6.0,9.3,-31.2,-25.4,5.1,-37.6,-51.0,-40.7,-7.0,-42.5,29.8,-6.3,-38.1,-10.8,-27.2,-1.0,-16.7,-41.3,40.5
2020-05,40.3,-15.1,-3.6,-26.5,8.2,11.9,24.6,9.0,-6.9,11.0,9.3,-28.8,-17.4,8.4,-48.1,-29.9,-59.6,-3.8,-55.1,18.0,-13.3,-20.6,-37.2,-33.7,-14.8,-9.1,-21.8,46.6
2020-06,40.8,-16.2,-5.8,-26.7,6.5,19.1,20.6,13.6,-0.8,0.6,-1.0,-31.9,-17.7,21.3,-60.1,-14.4,-64.9,-3.4,-65.5,22.7,-3.5,6.3,-39.6,-34.9,-18.9,-8.3,-20.2,43.6
2020-07,41.8,-15.4,-5.2,-25.6,2.5,25.0,23.7,15.1,-5.4,17.7,3.4,-8.6,-19.7,5.7,-37.6,17.6,-29.6,0.0,-41.9,20.5,2.6,10.8,-23.4,-35.3,-18.4,-6.6,-17.6,37.6
2020-08,41.3,-12.6,-0.6,-24.6,-2.2,27.3,22.0,15.4,-4.8,18.0,3.0,-6.8,-11.6,6.8,-28.1,14.6,-7.4,5.0,-31.9,19.7,0.7,4.7,-22.2,-33.3,-20.2,-8.6,-17.4,35.2
2020-09,26.7,-9.4,-1.0,-17.9,1.5,19.5,26.4,13.5,1.6,15.6,5.4,-7.0,-8.9,6.7,-25.8,11.6,4.6,2.1,-30.1,28.5,13.1,9.9,0.8,-35.4,-33.7,-8.8,-15.1,28.5
2020-10,33.7,-9.8,0.5,-20.0,0.8,19.7,24.7,14.9,5.4,11.7,-0.4,-5.5,-11.5,4.1,-20.5,8.2,-3.0,1.9,-25.4,16.9,3.0,0.0,-8.0,-16.7,-19.8,-16.4,-34.5,33.9
2020-11,34.3,-11.5,-3.1,-19.8,-0.6,9.1,19.8,8.9,1.3,4.6,2.1,-9.9,-5.9,8.5,-19.3,-1.9,2.3,-2.7,-24.6,10.0,-5.0,-13.3,-11.8,-27.3,-15.5,-18.7,-36.6,33.6
2020-12,22.6,-8.9,-1.9,-16.0,-5.4,19.1,18.2,10.6,4.2,21.9,5.5,-5.1,-1.8,7.1,-12.1,4.0,-0.9,3.8,-14.6,22.7,3.8,-2.8,-8.3,-21.7,-17.1,-12.6,-26.9,33.2
2021-01,34.2,-11.1,0.9,-23.2,-3.2,11.8,13.6,5.1,4.2,14.4,10.2,-5.7,-0.3,4.3,-13.1,0.2,9.6,10.6,-15.4,14.8,3.1,10.4,-15.9,-25.5,-24.5,-15.1,-32.1,34.3
2021-02,32.1,-9.6,2.1,-21.2,2.6,8.7,18.3,4.2,4.2,14.4,14.6,-1.7,0.1,3.4,-8.4,6.6,-6.7,14.3,-11.2,24.1,8.1,8.3,-8.1,-28.0,-19.2,-16.0,-33.7,41.1
2021-03,34.0,-7.2,-4.6,-9.8,3.1,8.9,17.8,5.2,3.0,9.9,11.0,-3.7,-4.3,5.2,-11.1,5.2,-6.9,12.4,-11.5,15.9,1.5,-0.1,-11.3,-32.3,-17.0,-17.1,-36.9,41.6
2021-04,37.6,-8.6,-3.9,-13.3,7.1,29.9,23.8,13.1,9.7,19.7,14.4,3.2,8.7,2.5,-6.4,18.4,2.4,21.1,-3.6,22.9,14.7,18.7,2.4,-29.5,-31.9,-8.3,-12.7,40.7
2021-05,38.2,-4.0,3.6,-11.6,5.8,35.3,29.3,16.7,11.5,18.4,14.5,5.3,9.4,2.2,4.8,13.2,14.2,24.1,1.0,34.3,22.2,17.0,15.4,-29.7,-18.6,-6.5,-10.4,40.2
2021-06,36.4,-5.3,3.6,-14.2,19.9,33.9,35.1,21.1,7.7,25.5,5.9,10.7,10.2,-1.8,9.6,20.6,15.6,25.5,6.6,33.0,28.5,26.7,25.7,-20.2,-22.3,-4.9,-10.8,46.4
2021-07,36.8,-4.8,7.2,-16.8,24.5,30.7,35.8,20.7,8.5,22.3,4.5,0.0,7.1,16.6,2.2,14.3,8.5,30.6,0.5,35.3,28.7,27.9,23.0,-9.2,-17.1,-7.0,-17.6,45.3
2021-08,24.3,-4.1,3.0,-11.1,36.0,29.9,37.5,21.3,10.2,24.2,3.5,-2.2,6.4,17.5,1.2,9.7,5.1,26.5,-1.0,29.0,24.1,25.5,17.8,-16.9,-20.0,-4.3,-15.1,42.9
2021-09,39.4,-4.2,11.1,-19.4,36.1,28.8,36.3,22.4,17.8,33.2,-2.1,-9.7,5.4,18.8,-0.7,-9.5,-8.0,29.1,-0.3,40.0,25.6,17.1,19.6,-12.3,-12.4,-6.3,-21.0,45.8
2021-10,38.5,-6.6,7.2,-20.4,41.9,25.6,37.8,22.7,12.9,29.3,-4.7,-11.7,4.6,18.7,-4.6,-11.9,-13.2,30.7,-6.1,34.9,31.5,30.4,29.2,-21.3,-18.3,-7.6,-18.7,49.9
2021-11,43.4,-3.9,8.4,-16.2,42.5,22.3,37.2,21.6,11.7,35.1,-5.3,-4.0,2.9,16.9,-9.3,14.1,-21.9,37.1,-9.7,47.9,26.9,13.9,18.9,-12.3,-15.5,-16.8,-32.8,56.7
