country,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK
2001-01,-2.0,-7.3,0.5,-15.2,-17.4,26.0,16.4,3.9,4.4,4.1,30.6,-0.6,3.3,9.7,-6.9,14.9,23.2,6.5,-8.7,29.4,27.2,33.0,19.2,14.3,8.6,3.1,-2.2,-11.2
2001-02,-2.0,-10.6,1.3,-22.6,-17.6,24.5,8.6,3.6,4.6,-1.9,22.4,-0.6,2.9,7.1,-6.9,12.1,18.0,6.7,-7.4,29.7,26.7,28.6,21.7,13.0,8.9,4.2,-0.7,-10.4
2001-03,-7.6,-13.2,2.6,-29.1,-17.8,11.0,0.4,-5.5,-6.3,-7.5,28.0,2.1,2.4,1.8,-4.6,12.6,21.8,6.0,-8.9,27.7,25.1,27.4,20.1,11.1,9.5,0.0,-8.1,-8.0
2001-04,-4.8,-14.3,-6.4,-22.2,-23.8,25.0,5.0,1.7,-1.1,-5.6,24.8,-6.5,-8.2,9.3,-12.5,2.2,5.8,-4.1,-11.5,19.2,21.2,25.1,19.3,12.3,8.0,-4.1,-9.3,-8.6
2001-05,-2.0,-19.7,-13.8,-25.7,-22.8,19.7,1.5,-2.0,-7.7,-8.4,27.3,-9.6,-8.8,19.8,-19.5,10.7,0.8,1.2,-17.5,24.9,26.1,29.8,23.7,7.8,8.3,1.3,-5.5,-5.9
2001-06,-5.6,-19.0,-12.7,-25.3,-18.3,26.9,7.8,3.9,2.4,5.6,23.1,-12.8,-9.4,19.0,-25.8,6.4,1.1,0.9,-26.4,26.0,22.1,22.1,18.3,11.6,8.6,0.5,-4.2,-5.4
2001-07,-7.1,-19.7,-13.5,-25.9,-20.8,25.2,22.1,9.5,1.1,7.3,18.7,-12.2,-9.6,14.5,-28.7,6.7,1.5,-6.6,-27.0,19.1,18.0,21.2,13.9,10.1,5.4,8.6,23.2,-12.0
2001-08,-6.6,-23.0,-14.9,-31.1,-23.1,16.6,-1.2,1.0,3.5,3.1,12.5,-12.1,-10.2,14.6,-31.8,10.1,5.7,-4.2,-27.6,18.3,18.9,22.3,16.1,6.3,9.3,0.5,-11.5,-9.9
2001-09,-8.9,-25.7,-18.0,-33.5,-22.7,15.7,-0.2,0.8,1.2,4.0,13.1,-14.4,-10.8,21.1,-31.7,9.6,1.4,-7.8,-32.8,10.1,12.9,16.0,12.6,7.1,4.0,3.1,-4.5,-5.8
2001-10,-7.9,-20.7,-13.3,-28.0,-19.4,8.4,-0.9,-5.9,1.6,-11.6,25.2,-18.3,-10.3,15.1,-42.8,3.0,-10.2,-3.6,-42.8,6.9,11.2,16.6,10.2,10.6,5.5,1.4,-5.3,-13.2
2001-11,-7.2,-24.6,-16.3,-32.9,-19.1,29.1,9.7,6.4,2.5,5.7,19.7,-17.7,-10.6,15.2,-37.8,-0.1,-7.6,-11.4,-36.8,13.1,15.0,22.9,9.1,6.8,5.0,3.6,-1.9,-14.4
2001-12,-8.9,-21.0,-12.9,-29.2,-18.7,34.8,18.3,12.6,6.2,15.4,15.4,-18.4,-10.8,15.3,-41.8,1.9,-1.4,-10.2,-38.1,14.1,15.6,18.6,14.2,9.2,5.6,6.6,4.5,-16.0
2002-01,-12.4,-16.7,-6.7,-26.7,-20.6,31.1,16.3,10.0,5.6,10.2,17.5,-12.5,-6.5,13.7,-40.4,16.7,-9.5,-9.4,-40.7,15.9,18.3,25.0,13.9,7.1,6.2,6.4,4.2,12.5
2002-02,-7.5,-18.6,-10.7,-26.4,-17.3,31.2,22.5,12.9,6.8,12.2,15.1,-11.6,-6.6,11.4,-38.0,14.6,-2.3,-6.6,-39.6,19.0,22.8,30.3,19.2,10.2,8.1,5.6,1.4,13.6
2002-03,-9.3,-16.7,-6.4,-26.9,-15.4,37.5,27.7,17.8,7.7,15.9,11.8,-11.6,-6.6,11.2,-38.4,14.7,2.1,-7.8,-40.7,23.7,25.8,31.9,21.9,11.6,5.5,5.1,2.5,22.6
2002-04,-10.9,-20.7,-9.1,-32.2,-17.3,42.8,33.8,21.0,10.0,16.9,13.6,-7.6,2.8,4.2,-36.8,18.1,13.9,-2.3,-40.2,20.6,29.1,38.6,28.3,6.7,5.3,5.9,3.9,17.5
2002-05,-8.9,-22.3,-9.9,-34.7,-20.0,37.3,34.4,17.8,5.5,10.6,18.2,-11.5,-4.4,9.9,-40.6,16.0,12.4,-8.1,-42.6,24.3,23.6,27.1,19.5,9.7,3.2,4.3,-0.2,20.2
2002-06,-9.2,-21.4,-7.3,-35.4,-20.0,38.8,24.1,17.2,6.8,12.0,11.5,-12.8,-4.3,9.6,-40.2,11.3,13.8,-5.9,-39.5,19.8,21.3,24.6,19.4,5.5,1.9,3.1,-0.8,16.6
2002-07,-11.4,-21.8,-7.6,-36.0,-22.0,36.7,27.9,15.8,10.3,12.5,17.1,-13.8,3.2,10.5,-45.8,14.9,11.9,-1.9,-49.8,21.0,19.5,20.6,16.9,8.2,3.0,1.9,-8.8,23.0
2002-08,-8.3,-24.1,-11.0,-37.3,-26.2,40.3,24.7,14.9,10.4,10.6,20.4,-15.4,2.0,13.7,-44.3,11.9,4.6,-3.0,-44.8,20.0,21.9,26.2,19.3,9.1,4.5,-0.1,-10.7,28.2
2002-09,-10.1,-24.5,-11.8,-37.2,-23.6,39.5,20.0,12.2,5.0,8.0,23.0,-17.1,-0.9,14.3,-47.2,10.4,0.9,-3.2,-46.3,22.2,23.6,28.6,20.0,7.1,3.4,3.5,0.4,22.7
2002-10,-11.3,-23.6,-10.6,-36.6,-25.6,40.3,38.7,21.9,8.3,20.2,13.2,-14.3,-0.2,15.8,-40.7,13.5,4.7,2.5,-40.5,18.5,21.7,27.9,18.6,9.9,5.0,2.7,2.6,24.0
2002-11,-17.4,-25.2,-11.7,-38.7,-26.4,35.8,32.5,15.2,6.2,2.5,22.9,-12.1,-10.0,17.5,-31.3,12.3,11.7,-4.5,-35.1,18.7,19.4,22.7,16.7,7.0,4.3,2.9,0.1,15.2
2002-12,-6.9,-26.4,-16.2,-36.5,-29.8,30.8,25.6,10.7,5.2,13.3,24.2,-10.8,-9.3,15.6,-27.8,11.1,17.2,-2.2,-30.3,16.2,18.3,25.1,13.7,5.8,4.2,3.1,-5.7,14.9
2003-01,-14.8,-27.3,-16.1,-38.6,-28.4,33.8,20.6,12.4,6.4,3.8,17.2,-12.9,-6.3,12.3,-33.9,7.4,6.5,0.8,-35.0,10.7,15.3,20.4,14.8,4.6,-1.2,3.8,-1.6,9.8
2003-02,-17.9,-27.5,-15.4,-39.7,-30.4,31.1,17.9,10.0,4.1,3.6,19.1,-12.5,-0.5,9.4,-32.7,4.7,5.4,-4.7,-35.3,12.9,15.3,19.4,13.6,2.9,0.9,1.4,-5.1,16.5
2003-03,-21.4,-30.8,-17.3,-44.3,-35.6,24.9,9.3,3.5,5.2,-2.1,23.7,-16.2,-1.0,13.5,-39.0,3.9,-1.2,-0.9,-39.2,5.5,11.5,18.3,10.6,2.7,0.8,-0.1,-11.5,16.2
2003-04,-21.5,-32.5,-16.3,-48.7,-29.8,25.9,3.5,0.4,2.8,3.2,28.3,-15.8,-8.8,13.3,-38.9,4.8,-2.4,3.2,-38.4,10.9,13.4,21.7,7.6,4.2,-1.8,0.9,-10.4,14.8
2003-05,-16.2,-31.4,-15.7,-47.1,-30.9,28.9,8.4,4.4,-5.2,1.1,24.0,-20.4,-13.8,20.5,-42.3,1.4,8.1,-0.8,-45.6,4.3,15.0,27.1,13.7,9.8,0.2,2.7,-3.6,9.8
2003-06,-12.6,-29.0,-17.1,-40.9,-28.4,38.7,16.5,11.8,2.5,11.8,19.9,-21.0,-9.5,19.4,-46.3,2.9,0.5,-3.4,-51.3,8.6,20.0,32.6,18.7,6.7,1.0,4.7,-0.7,3.9
2003-07,-10.9,-26.4,-10.4,-42.3,-24.8,40.4,22.1,14.0,10.7,15.0,20.6,-21.1,-6.8,19.0,-50.7,6.5,-8.5,1.3,-50.5,17.3,24.4,32.8,23.1,9.0,5.5,0.0,-11.0,4.8
2003-08,-7.9,-21.9,-8.8,-35.1,-21.9,47.1,14.7,13.6,7.3,19.2,21.1,-17.9,-3.9,16.1,-41.3,3.8,-4.1,-0.2,-43.9,12.2,23.5,36.1,22.3,12.0,2.4,2.6,-5.3,3.0
2003-09,-9.7,-24.5,-9.3,-39.7,-23.9,44.0,17.0,13.0,8.8,16.8,22.0,-17.1,-1.3,18.3,-44.8,11.6,1.4,2.0,-47.3,22.4,27.4,32.8,26.9,10.2,4.9,2.7,-0.6,-3.0
2003-10,-10.4,-23.2,-9.0,-37.5,-20.8,44.1,23.8,16.3,6.7,17.8,19.0,-13.9,-8.6,16.4,-39.1,13.8,8.7,4.3,-38.4,18.3,27.6,33.5,31.1,10.5,4.9,3.5,3.2,-4.5
2003-11,-9.7,-20.6,-6.9,-34.4,-21.1,42.8,27.3,18.1,14.2,23.0,15.9,-2.5,-6.2,6.9,-26.7,26.0,14.4,3.3,-26.1,19.9,29.7,37.4,31.7,12.6,5.8,4.6,-0.5,6.7
2003-12,-6.4,-21.4,-9.3,-33.5,-19.5,39.2,19.4,12.4,6.0,15.9,21.4,-5.8,-3.4,5.9,-31.6,20.0,16.1,1.7,-32.9,16.2,29.1,40.1,30.8,11.2,6.4,3.7,1.9,3.1
2004-01,-5.9,-22.4,-11.2,-33.6,-18.8,37.3,22.1,13.5,4.1,14.3,18.9,-8.4,-2.6,12.5,-29.5,16.7,17.0,-4.9,-24.4,29.6,36.0,34.6,43.8,14.2,16.0,6.5,6.4,-6.1
2004-02,-8.3,-19.8,-11.0,-28.6,-20.9,43.0,21.3,15.0,7.2,17.4,19.4,-4.2,1.7,5.1,-22.3,14.8,17.0,5.8,-21.2,17.8,28.9,34.8,34.0,11.8,6.4,5.6,4.5,-4.4
2004-03,-5.1,-16.7,-5.8,-27.5,-17.9,53.1,26.0,19.8,6.5,24.2,19.6,-7.9,1.4,9.9,-28.2,14.4,13.4,3.1,-27.4,23.2,32.1,36.2,37.0,14.5,9.6,6.7,5.0,-3.6
2004-04,-3.9,-14.8,-3.0,-26.5,-13.1,59.8,42.6,27.2,11.0,24.7,21.0,-4.9,0.3,15.4,-18.0,18.7,20.6,7.3,-14.6,33.1,37.5,39.0,40.4,15.8,14.0,11.5,11.2,-8.6
2004-05,1.6,-11.6,-1.3,-21.9,-8.8,49.8,32.7,19.4,6.1,18.8,24.4,-4.4,3.6,6.3,-15.5,8.7,20.4,2.6,-15.9,25.9,32.1,37.1,33.3,11.5,14.8,8.0,8.2,-11.7
2004-06,1.8,-13.1,-3.1,-23.1,-12.7,47.6,29.4,19.6,4.7,21.2,18.1,-0.1,3.3,6.6,-10.5,16.8,26.1,9.8,-12.1,22.2,29.1,33.4,31.7,13.1,11.2,7.8,6.3,-8.0
2004-07,-2.0,-13.2,-3.3,-23.2,-10.2,53.6,29.0,20.4,7.5,19.5,21.5,2.4,5.1,5.3,-9.5,22.1,22.4,8.8,-10.4,19.5,27.8,33.8,30.2,14.7,8.2,6.7,1.6,-5.3
2004-08,-2.6,-12.2,-4.1,-20.3,-8.7,56.0,34.4,24.1,7.1,21.3,18.2,-2.8,0.3,11.6,-14.0,17.3,15.8,3.5,-15.1,19.2,27.8,35.0,29.1,13.5,11.9,8.0,5.6,-5.0
2004-09,0.6,-9.3,-0.9,-17.7,-9.4,59.4,36.4,24.4,4.0,22.7,22.7,-5.3,-0.7,11.7,-13.6,9.3,14.0,1.2,-14.3,25.5,30.6,35.6,30.6,16.3,12.3,7.6,5.4,-7.8
2004-10,-1.5,-9.2,-1.0,-17.3,-10.5,57.4,44.2,28.0,8.6,28.3,17.7,-5.3,-3.5,11.8,-15.5,11.5,16.2,4.3,-20.5,29.7,34.7,35.1,39.2,12.4,14.6,7.5,7.0,-1.8
2004-11,7.0,-6.0,3.3,-15.4,-2.4,49.8,42.6,26.3,6.0,27.5,13.4,-10.9,-5.1,14.6,-29.4,11.2,13.0,12.2,-30.6,24.4,33.1,35.7,39.1,12.9,15.3,8.6,7.4,-6.8
2004-12,7.2,-3.1,5.0,-11.3,-3.9,53.5,48.8,28.8,10.2,25.1,15.8,-6.8,-8.4,15.2,-22.2,16.9,-0.3,7.9,-21.0,29.1,37.1,40.6,41.7,12.8,15.2,8.2,6.1,-2.1
2005-01,5.2,-5.7,1.4,-12.7,-3.1,49.7,51.6,27.9,9.9,20.8,17.6,-4.6,1.4,10.9,-17.9,14.9,2.9,10.4,-22.8,23.6,31.3,35.8,34.5,14.0,10.4,8.3,6.4,-8.3
2005-02,9.3,-4.8,3.4,-13.1,-6.3,53.4,43.7,28.0,8.5,27.8,12.9,-6.9,-2.5,9.3,-22.8,11.4,4.1,0.1,-26.2,26.8,32.8,35.4,36.3,17.3,13.4,10.2,9.8,-19.2
2005-03,7.3,-4.5,2.2,-11.3,-5.7,58.4,47.3,30.7,16.0,27.2,13.7,-7.4,2.9,15.8,-24.6,18.1,0.7,2.4,-28.0,27.9,33.7,35.2,37.9,13.9,12.4,11.3,12.5,-14.6
2005-04,8.2,-2.7,3.6,-9.1,-4.4,53.7,47.2,28.8,12.2,22.8,14.5,-14.0,-9.7,18.6,-27.0,3.5,2.2,-1.0,-29.8,28.7,33.4,33.4,38.1,18.2,15.2,8.9,5.1,-9.3
2005-05,8.7,0.1,5.7,-5.4,-5.2,50.9,47.3,27.7,14.8,27.9,15.1,-9.0,-3.8,10.9,-27.8,11.8,8.6,-0.8,-30.3,31.0,34.1,34.4,36.9,13.0,15.6,7.1,5.8,-14.1
2005-06,9.4,-1.5,1.8,-4.9,-6.8,46.7,44.3,25.0,9.9,22.2,16.1,-10.5,-7.0,13.2,-25.6,7.2,12.6,-2.8,-27.8,30.6,32.4,29.9,36.6,11.3,16.2,6.8,5.7,-13.7
2005-07,4.1,-2.7,1.8,-7.2,-6.8,45.0,45.9,25.9,14.2,16.5,13.2,-12.8,-9.1,18.7,-18.0,-1.7,16.2,-4.4,-16.3,24.7,28.7,29.8,31.7,14.0,17.9,6.9,1.6,-8.0
2005-08,5.6,-4.6,-0.4,-8.8,-6.0,49.3,51.0,27.2,15.2,25.5,18.8,-6.3,1.9,11.8,-16.3,9.1,10.2,-1.5,-20.1,24.9,31.6,36.4,33.4,19.3,18.6,9.2,5.3,-7.3
2005-09,7.3,-2.7,4.4,-9.9,-3.5,46.3,50.2,25.5,20.2,27.2,20.1,-8.7,-4.2,16.4,-16.5,6.7,9.2,-6.1,-18.7,31.4,33.6,33.2,36.0,20.6,18.7,7.9,5.8,5.8
2005-10,13.4,6.9,11.6,2.3,5.6,54.2,46.0,26.9,13.2,25.2,19.5,-5.6,2.1,17.6,-12.4,13.2,12.4,0.9,-19.8,26.2,31.0,30.2,36.4,17.5,17.8,9.5,7.9,-8.5
2005-11,15.5,9.1,15.3,2.9,3.3,47.5,41.9,25.3,15.9,28.6,13.6,-5.3,1.5,15.3,-15.8,15.1,12.9,2.0,-17.1,27.5,32.7,31.7,38.9,22.1,20.6,8.5,9.0,1.9
2005-12,13.3,11.1,17.4,4.9,4.1,51.8,49.3,29.4,14.2,26.5,13.0,-7.5,-0.3,21.8,-14.6,13.9,18.2,3.6,-19.4,29.8,34.7,34.5,39.6,20.3,18.2,8.2,6.4,5.4
2006-01,18.4,13.2,12.4,14.0,5.9,48.4,43.8,24.6,13.1,20.4,18.2,-4.7,2.0,18.5,-10.2,14.5,24.0,1.8,-18.7,26.2,31.9,35.0,34.6,21.6,18.4,10.4,8.0,2.7
2006-02,20.0,12.7,12.6,12.8,8.3,52.6,46.0,26.0,16.1,26.0,20.6,-3.6,3.6,14.1,-14.6,17.8,22.8,4.3,-18.1,27.2,32.3,34.4,35.3,21.7,18.7,9.8,8.6,4.4
2006-03,15.8,10.2,11.8,8.7,4.5,52.3,42.6,25.4,12.7,24.3,18.7,-2.0,10.0,10.7,-12.4,17.2,21.7,-3.8,-16.4,25.0,30.3,35.0,31.1,20.8,17.7,10.4,9.2,0.7
2006-04,11.8,13.1,11.8,14.4,5.2,52.1,48.5,27.2,13.7,19.3,19.0,-0.8,0.9,9.0,-9.1,15.6,22.3,5.7,-15.4,26.2,32.2,35.7,34.8,23.5,16.4,9.4,7.7,-1.9
2006-05,17.1,15.3,14.1,16.5,6.3,51.2,48.4,27.8,16.2,29.6,16.3,0.1,3.6,9.8,-10.0,20.0,20.1,-0.1,-14.5,28.4,32.2,31.6,36.6,17.7,17.8,9.3,6.7,-1.7
2006-06,18.4,15.2,14.6,15.7,4.2,52.2,51.4,28.6,18.6,20.8,17.7,2.6,1.3,10.0,1.1,16.6,23.1,-1.1,-5.5,29.3,34.6,33.7,40.9,19.0,23.3,8.7,1.6,2.3
2006-07,18.4,14.7,11.1,18.3,2.2,46.2,46.4,24.3,12.9,24.3,19.6,0.8,-1.1,2.5,-4.9,10.0,25.0,9.1,-9.7,25.8,32.4,34.7,36.6,22.6,19.3,7.8,2.4,5.2
2006-08,16.5,11.7,11.2,12.2,5.2,48.2,43.1,24.4,13.8,22.5,18.0,-1.6,-2.0,10.7,-4.2,10.1,23.7,6.6,-11.5,26.5,32.2,33.4,36.7,18.7,16.0,8.2,3.9,5.5
2006-09,13.7,14.2,13.1,15.3,4.4,52.4,45.4,26.3,11.7,23.1,18.8,5.2,9.4,8.3,5.3,18.5,19.1,6.3,-1.7,26.6,33.7,34.7,39.9,21.8,18.4,7.5,3.2,7.1
2006-10,16.0,15.1,15.3,14.9,4.7,52.2,41.8,24.8,12.6,28.2,19.6,2.7,11.0,7.8,3.0,12.8,15.9,12.6,-1.3,27.5,36.1,38.7,42.0,22.2,22.6,9.0,5.0,0.6
2006-11,14.4,16.7,18.2,15.2,8.1,56.6,44.3,27.6,11.5,26.4,18.2,1.1,9.9,10.4,-3.3,17.0,17.5,10.9,-8.4,25.6,33.8,38.2,37.5,21.4,23.4,9.9,6.4,1.9
2006-12,15.0,16.0,19.5,12.5,7.5,53.7,40.6,24.8,13.6,25.3,19.8,2.1,9.8,8.8,-0.7,16.0,25.6,16.1,-7.4,26.0,32.8,34.4,38.0,22.6,24.0,8.1,2.7,5.9
2007-01,17.4,16.4,17.5,15.3,5.4,52.8,46.6,27.6,12.3,25.6,16.6,4.9,5.6,5.2,6.7,13.1,23.7,15.0,-1.7,19.7,30.4,35.8,35.7,21.0,17.3,6.7,2.0,2.6
2007-02,21.0,7.9,9.5,6.4,3.0,47.8,41.7,23.2,9.3,20.0,20.0,-0.2,13.2,20.4,-0.8,20.5,18.0,11.8,-10.8,25.4,32.7,37.2,35.4,22.0,21.7,8.0,4.6,6.0
2007-03,20.5,5.1,2.5,7.7,-0.9,49.3,36.0,21.7,11.7,22.0,20.2,0.4,8.3,15.3,3.3,13.1,20.2,14.4,-2.9,28.0,33.1,33.1,38.1,19.4,20.4,9.1,5.0,-1.5
2007-04,12.8,0.5,-2.5,3.4,-0.5,48.3,36.3,21.8,12.5,21.9,19.2,-3.3,8.6,18.8,4.1,4.7,25.5,14.4,-1.2,21.1,28.6,33.9,30.7,18.6,18.9,7.7,4.1,4.4
2007-05,8.0,-2.7,-6.0,0.5,-8.5,44.0,33.5,20.2,11.7,19.6,17.0,-0.7,6.8,17.6,6.7,8.8,22.0,20.8,4.7,19.1,26.2,30.3,29.0,18.7,15.7,8.0,4.1,6.3
2007-06,5.3,-1.7,-3.7,0.2,-3.5,49.7,30.6,19.6,7.4,28.0,21.6,-8.1,10.6,27.0,-5.3,7.9,13.0,20.9,-8.0,19.8,28.5,33.7,32.0,20.3,16.1,9.1,5.3,3.3
2007-07,0.5,-0.8,2.2,-3.9,-5.4,43.2,36.9,21.0,5.8,21.7,17.1,-5.9,8.9,30.3,-2.3,15.0,2.8,16.1,-8.2,24.8,27.8,22.2,36.2,17.4,18.5,9.1,3.9,8.5
2007-08,4.2,-1.8,0.7,-4.3,-8.6,39.5,29.8,17.1,9.5,16.1,18.0,-4.2,10.6,16.0,-9.5,13.0,9.2,15.0,-9.5,22.5,29.6,29.9,36.4,20.6,15.0,8.0,1.3,6.7
2007-09,1.4,-1.0,2.9,-5.0,-5.6,39.7,32.9,17.4,10.4,12.6,20.4,-6.1,6.4,25.5,-5.5,12.6,11.9,20.1,-7.4,19.5,29.1,31.2,36.6,19.0,16.9,7.2,1.3,17.9
2007-10,0.9,-1.6,3.3,-6.5,-8.5,40.3,28.4,15.4,11.5,16.5,22.6,-4.8,6.3,19.2,-8.9,13.8,1.2,18.6,-9.5,21.5,28.6,33.6,30.7,21.6,19.6,7.2,1.4,17.1
2007-11,-2.3,-4.7,1.6,-11.1,-7.6,44.4,25.8,15.6,10.9,20.7,23.3,-7.3,8.6,19.8,-13.1,11.0,4.1,23.9,-12.5,17.9,24.8,30.2,26.3,17.1,16.5,6.1,5.2,17.0
2007-12,0.5,-4.6,1.4,-10.5,-7.4,39.0,22.5,14.1,10.9,14.5,19.4,-4.8,3.3,7.2,-14.9,7.7,-0.3,23.3,-16.5,21.4,28.5,31.1,33.1,20.0,18.7,5.0,-2.4,21.1
2008-01,-1.7,-7.7,1.2,-16.5,-13.2,34.1,23.0,12.3,9.3,11.6,20.4,-5.3,4.8,11.2,-20.1,15.2,8.8,26.4,-21.4,14.5,22.2,24.7,27.5,14.8,12.3,0.1,-13.7,27.4
2008-02,1.9,-8.8,-1.7,-15.9,-12.8,36.8,22.0,11.0,11.2,12.9,25.7,-13.5,0.8,23.4,-25.6,8.6,10.9,16.5,-22.3,17.4,24.2,26.0,29.0,16.7,16.8,1.1,-11.2,15.3
2008-03,3.6,-11.5,-5.7,-17.4,-13.1,34.1,27.4,13.2,11.3,11.0,22.0,-12.7,-6.6,22.5,-16.1,0.4,11.9,16.8,-14.6,14.0,21.6,24.7,26.1,16.6,14.8,2.0,-9.5,21.2
2008-04,0.7,-13.7,-8.5,-18.9,-19.5,32.5,9.2,5.9,8.1,8.0,23.9,-9.3,-5.5,11.1,-26.2,9.3,1.1,8.5,-22.1,10.4,19.7,25.3,23.5,13.1,13.8,-0.2,-14.2,18.4
2008-05,-3.1,-18.5,-13.7,-23.2,-18.9,28.3,16.3,7.3,2.7,5.3,22.6,-8.5,-2.3,15.8,-18.9,9.2,-4.3,11.8,-21.4,12.5,21.3,25.1,26.4,14.7,14.9,1.1,-14.5,22.5
2008-06,-8.5,-21.9,-12.7,-31.0,-21.7,26.5,16.2,6.5,6.2,5.6,23.3,-11.9,-8.6,19.4,-19.7,3.3,-3.0,21.6,-19.7,11.5,21.2,27.1,25.1,16.0,14.0,-2.8,-18.0,31.5
2008-07,-14.9,-20.1,-10.6,-29.6,-20.6,17.2,5.1,-1.0,0.2,-5.0,25.3,-10.5,-12.0,20.1,-28.3,16.8,-2.5,9.0,-25.1,10.6,16.0,21.0,16.5,14.1,8.6,-2.6,-19.9,17.7
2008-08,-12.5,-23.9,-15.0,-32.7,-20.3,24.7,7.2,3.3,-0.8,-2.3,21.9,-18.0,-12.4,20.4,-31.3,-2.2,-8.6,21.6,-28.4,8.6,14.7,21.1,14.4,12.0,8.0,-4.4,-20.7,10.5
2008-09,-19.7,-30.3,-22.7,-37.8,-26.5,8.8,-6.2,-6.2,-5.1,-11.5,21.1,-21.5,-16.9,11.1,-45.4,-7.9,-15.6,17.1,-42.8,2.9,10.8,18.6,10.8,11.0,8.7,-3.6,-22.9,3.5
2008-10,-25.7,-35.9,-22.3,-49.5,-34.1,-8.3,-13.1,-14.8,-8.6,-25.9,23.1,-19.8,-18.6,13.0,-44.0,-2.6,-18.5,9.5,-39.5,-1.1,5.5,10.6,7.0,7.0,3.2,-6.4,-21.7,2.2
2008-11,-26.5,-41.4,-29.6,-53.2,-37.4,-12.1,-25.5,-20.7,-9.1,-28.3,24.3,-26.6,-24.0,15.1,-54.8,-9.9,-26.7,1.6,-47.1,-5.8,0.0,4.6,1.4,4.2,2.1,-0.7,-7.9,-10.7
2008-12,-28.2,-42.4,-28.6,-56.2,-36.5,-19.1,-33.6,-28.6,-12.4,-33.4,33.2,-31.4,-26.9,19.4,-60.9,-13.9,-17.8,1.3,-59.4,-12.2,-4.4,5.5,-6.4,3.6,0.8,-0.3,-9.4,-30.9
2009-01,-33.7,-47.5,-30.6,-64.4,-45.7,-17.5,-37.8,-29.0,-15.9,-34.2,31.7,-41.8,-31.8,22.9,-75.2,-27.5,-35.5,-6.6,-72.4,-13.0,-5.0,2.7,-4.7,-2.5,-3.1,-1.3,-8.1,-35.7
2009-02,-40.7,-49.5,-35.4,-63.7,-53.1,-28.6,-44.5,-32.9,-15.4,-38.0,25.7,-43.4,-38.5,15.7,-80.1,-34.3,-34.6,-5.5,-79.3,-16.3,-8.8,-0.8,-9.2,-5.4,-4.9,-0.4,-6.8,-38.2
2009-03,-40.5,-54.0,-38.0,-69.9,-47.6,-25.3,-45.3,-32.1,-16.8,-39.2,25.6,-41.7,-38.2,19.5,-76.8,-28.8,-40.9,-15.5,-81.2,-14.3,-4.8,4.7,-4.9,-1.1,-8.6,-1.0,-2.3,-33.7
2009-04,-35.4,-53.8,-36.6,-70.9,-43.2,-8.2,-39.0,-22.6,-15.1,-21.5,20.5,-40.8,-42.1,15.6,-82.3,-24.4,-44.7,-10.3,-84.5,-13.6,-4.0,9.2,-7.5,-3.3,-7.0,2.2,7.2,-34.6
2009-05,-43.1,-53.3,-33.9,-72.7,-39.5,-0.4,-36.3,-19.8,-12.2,-24.2,22.8,-33.3,-37.3,11.5,-79.5,-9.0,-40.0,-8.3,-77.8,-4.5,6.4,21.2,2.5,2.2,-4.8,5.1,11.5,-26.7
2009-06,-43.1,-50.3,-30.3,-70.2,-39.5,-5.9,-35.5,-20.0,-11.3,-21.3,18.6,-28.4,-35.6,-6.4,-81.0,-10.6,-46.5,-10.2,-80.1,-4.5,5.5,17.7,3.3,2.8,-7.6,3.9,11.8,-29.0
2009-07,-36.8,-53.2,-32.3,-74.1,-35.3,3.6,-24.7,-13.1,-8.6,-16.5,18.3,-22.8,-26.3,-4.0,-74.7,2.2,-36.0,0.0,-75.0,-4.6,3.8,12.4,3.5,3.2,-5.9,6.7,20.2,-40.9
2009-08,-32.7,-52.9,-30.8,-75.0,-35.6,12.8,-14.7,-5.8,-3.8,-5.0,15.4,-22.1,-21.0,-10.6,-76.8,-0.2,-33.5,-4.6,-80.0,3.9,11.7,19.2,12.0,5.4,-1.7,5.7,19.5,-30.4
2009-09,-30.3,-56.6,-35.0,-78.3,-37.1,4.7,-17.6,-9.6,-8.9,-13.9,15.9,-21.0,-26.5,-17.8,-74.6,-6.2,-19.5,-10.1,-77.4,3.9,10.8,21.1,7.3,3.7,-3.0,7.4,23.0,-36.0
2009-10,-35.4,-57.6,-34.2,-80.9,-37.3,16.1,-12.4,-1.1,-4.8,2.7,6.9,-18.4,-26.8,-11.2,-73.2,6.9,-11.3,-19.1,-75.4,3.8,12.0,21.1,11.1,3.7,-2.5,6.3,20.8,-28.7
2009-11,-37.1,-52.6,-31.5,-73.8,-39.9,16.8,-9.0,0.2,-1.1,-1.3,7.1,-13.6,-23.4,-16.1,-63.2,6.3,0.8,-8.4,-67.7,6.4,16.5,23.6,19.3,5.3,-2.6,4.4,15.4,-27.4
2009-12,-36.2,-48.8,-25.8,-71.9,-38.3,19.7,-9.9,0.2,-0.7,0.0,9.1,-11.5,-13.6,-12.1,-59.8,13.1,-1.1,-10.4,-60.3,4.7,12.8,20.5,13.2,9.3,-2.1,5.5,17.0,-25.7
2010-01,-37.6,-53.5,-25.9,-81.1,-30.3,24.5,-4.3,3.4,0.2,8.5,10.0,-8.1,-7.4,-21.3,-58.1,12.4,-4.9,-16.5,-59.0,11.2,18.2,27.7,15.8,7.3,2.3,7.3,21.9,-21.6
