country,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL
1994-11,-4.1,-14.3,-2.9,-25.8,5.1,5.6,-9.5,-6.1,-2.0,-8.4,14.4,-0.5,-7.0,3.8,-10.9,13.3,3.6,20.4,-8.0,,,,,,,-4.6,0.5,19.9
1994-12,3.9,-16.1,-2.3,-29.9,3.0,0.7,-8.5,-7.8,0.8,-9.7,15.5,2.4,-6.5,2.2,-6.8,16.3,5.0,25.9,-7.2,,,,,,,-6.4,-4.4,25.0
1995-01,6.4,-15.6,-2.9,-28.3,4.5,3.6,-6.6,-7.2,-0.2,-13.7,18.7,4.3,-8.3,-0.6,-2.7,15.1,10.4,22.8,-0.3,2.0,20.0,51.1,6.9,21.9,8.0,-4.9,1.2,24.3
1995-02,2.4,-19.1,-5.1,-33.1,4.0,8.9,-3.6,-4.2,0.5,-11.2,17.8,3.9,-1.9,-3.4,-6.4,14.6,11.4,21.0,-4.7,10.1,22.6,45.8,12.0,26.7,14.5,-5.8,-2.1,21.9
1995-03,5.0,-20.1,-8.7,-31.5,-0.3,-3.6,-6.9,-10.7,0.2,-14.6,21.6,-0.9,-2.9,-0.7,-10.1,6.8,10.1,14.2,-4.2,12.0,22.6,38.2,17.6,26.6,16.5,-6.7,-7.3,27.2
1995-04,-3.0,-21.2,-5.6,-36.8,-5.7,-4.1,-7.1,-10.6,-1.2,-15.3,20.6,-3.4,-0.6,5.4,-11.0,6.0,10.1,14.0,-8.6,13.3,21.0,34.5,15.3,21.7,20.6,-5.6,-3.2,22.8
1995-05,-6.3,-26.0,-13.0,-38.9,-8.1,-5.5,-13.6,-11.7,-1.1,-14.3,16.1,-8.8,-8.0,8.1,-16.2,-2.1,-1.2,12.3,-14.0,10.4,22.6,42.0,15.4,21.2,13.8,-7.2,-9.7,24.4
1995-06,-3.4,-26.8,-13.2,-40.5,-7.9,0.0,-5.8,-7.1,-1.5,-15.9,15.6,-9.8,-6.8,7.0,-19.2,-3.2,-0.9,10.5,-19.8,12.1,18.3,25.6,17.2,12.2,9.4,-6.2,-7.7,26.6
1995-07,-9.6,-26.7,-13.0,-40.5,-10.7,-0.2,-11.0,-9.4,0.1,-11.6,16.9,-13.6,-11.6,15.2,-21.0,-4.6,-1.9,8.5,-24.6,9.0,18.2,29.4,16.3,19.4,7.1,-7.7,-8.6,23.4
1995-08,-7.0,-30.4,-16.2,-44.5,-9.0,-9.6,-10.6,-13.9,-1.0,-16.3,21.5,-11.9,-9.4,15.5,-20.1,-0.2,-9.4,2.6,-24.7,7.0,16.0,23.5,17.6,11.7,3.6,-11.0,-19.2,27.1
1995-09,-10.7,-31.6,-18.4,-44.7,-9.7,-15.0,-10.0,-15.4,-1.4,-22.1,21.3,-14.0,-8.9,11.7,-21.3,-9.0,-6.3,-2.1,-23.8,3.0,14.9,25.3,16.3,15.2,11.7,-11.5,-21.6,25.4
1995-10,-12.5,-34.2,-22.1,-46.4,-13.7,-2.7,-15.7,-13.6,-1.9,-19.2,22.3,-16.3,-10.0,11.3,-24.8,-12.9,-1.3,-3.9,-28.5,2.3,14.1,27.6,12.5,17.3,9.0,-13.5,-22.1,22.9
1995-11,-14.5,-35.1,-25.1,-45.1,-18.4,-0.2,-19.2,-15.4,-4.7,-14.1,26.8,-18.5,-11.8,14.1,-25.0,-16.4,-4.0,-3.9,-31.0,0.2,9.4,21.5,6.6,14.3,10.7,-18.1,-27.2,24.0
1995-12,-8.0,-30.5,-17.0,-44.1,-16.6,4.5,-17.6,-10.0,-4.3,-15.5,17.0,-19.9,-13.9,13.2,-29.7,-16.9,-2.7,-6.2,-32.3,-3.0,7.0,21.6,2.5,11.6,13.6,-17.5,-25.6,16.3
1996-01,-11.6,-30.8,-14.3,-47.2,-20.0,-3.3,-16.9,-14.1,-1.3,-16.9,22.3,-21.0,-15.7,12.1,-32.4,-18.6,-13.1,-7.8,-35.8,-5.2,4.9,16.0,4.0,11.3,19.4,-16.4,-22.6,10.1
1996-02,-15.9,-29.5,-13.0,-46.0,-15.3,-1.8,-7.9,-7.6,-2.2,-13.0,13.1,-23.2,-14.7,14.3,-35.6,-19.6,-7.2,-17.7,-43.5,-7.4,7.3,21.7,7.7,14.7,16.5,-17.4,-23.7,8.7
1996-03,-25.3,-24.9,-6.3,-43.5,-13.7,-1.6,-9.1,-8.6,0.0,-13.8,15.0,-21.8,-13.2,14.3,-33.1,-18.1,-5.2,-11.7,-37.3,-7.0,8.6,28.2,4.5,17.6,8.6,-18.8,-29.5,9.8
1996-04,-18.8,-28.5,-11.8,-45.3,-12.1,-10.7,-7.8,-10.2,0.6,-12.7,12.1,-21.8,-16.7,13.2,-36.7,-15.5,-11.6,-13.1,-38.8,-7.3,8.1,22.5,8.9,16.7,5.6,-16.2,-23.8,11.0
1996-05,-12.8,-26.4,-13.9,-38.9,-14.6,-6.6,-6.5,-10.0,-0.3,-19.3,17.0,-21.6,-12.8,15.1,-33.1,-16.5,-2.9,-11.3,-34.7,-5.4,7.9,20.0,9.2,20.0,15.8,-18.0,-28.7,8.6
1996-06,-5.5,-26.1,-12.5,-39.6,-13.8,5.5,-4.2,-3.9,-1.6,-5.0,13.0,-20.2,-13.5,14.8,-33.2,-12.6,-3.5,-10.3,-36.0,-10.2,8.1,24.6,9.9,16.2,14.4,-18.1,-27.2,10.1
1996-07,-4.8,-26.6,-8.7,-44.5,-13.2,9.0,-2.8,-0.8,1.1,-6.3,8.7,-19.4,-11.3,10.8,-34.1,-13.3,-4.7,-15.9,-34.4,-10.1,6.1,22.4,6.1,15.3,15.1,-18.6,-27.2,7.5
1996-08,-3.3,-25.4,-8.4,-42.4,-11.5,10.3,11.0,3.8,-0.3,-3.0,9.7,-17.4,-11.7,13.6,-32.3,-6.2,-5.0,-13.0,-35.0,-6.7,7.8,24.6,5.6,16.0,26.6,-16.1,-24.7,6.4
1996-09,-5.4,-24.7,-5.8,-43.6,-11.7,2.0,7.7,-1.4,0.1,-5.1,14.0,-14.4,-10.3,9.1,-32.4,-1.7,-7.0,-6.2,-29.8,-4.5,10.4,28.0,7.6,25.0,10.8,-15.4,-21.3,5.7
1996-10,-1.8,-22.6,-3.9,-41.3,-11.4,8.9,2.6,0.2,2.8,-4.1,10.9,-13.5,-11.3,10.4,-27.4,-2.7,2.5,-4.5,-28.3,-1.2,12.0,25.4,11.8,20.2,19.9,-15.7,-19.4,15.3
1996-11,-3.4,-23.2,-3.3,-43.1,-10.1,9.0,6.1,2.7,9.4,-4.0,7.1,-11.2,-8.2,7.9,-24.8,-0.8,5.7,-6.3,-27.5,-3.2,11.7,24.7,13.6,19.3,16.6,-13.1,-16.8,9.7
1996-12,-5.4,-25.0,-7.9,-42.1,-8.8,13.0,1.3,1.0,1.0,3.0,11.5,-10.0,-11.3,3.6,-24.4,-1.8,4.8,-3.6,-21.6,-3.0,11.9,23.8,14.9,19.7,7.8,-12.7,-18.2,7.7
1997-01,-7.2,-20.6,-5.8,-35.4,-7.9,13.1,-4.5,-2.0,-1.9,0.3,14.8,-10.1,-9.0,7.9,-23.4,0.8,-5.4,-3.5,-26.0,-2.7,11.7,24.2,13.6,20.3,6.5,-15.1,-21.4,17.4
1997-02,-10.6,-19.3,-8.0,-30.6,-14.6,4.3,-2.3,-2.3,1.8,-4.1,8.8,-9.3,-3.3,6.4,-22.2,0.7,1.8,-3.6,-22.6,2.9,15.5,26.6,17.1,20.7,8.8,-14.4,-23.4,19.2
1997-03,1.7,-17.9,-7.7,-28.2,-12.5,2.4,-5.1,-3.6,-4.7,-6.8,8.1,-7.2,-5.7,4.0,-22.2,4.7,0.5,4.7,-23.8,2.5,13.7,24.1,14.4,19.5,17.4,-16.8,-34.1,14.3
1997-04,-2.5,-19.3,-8.1,-30.5,-14.5,3.1,-6.8,-6.4,-3.9,-8.4,15.4,-8.8,-5.7,10.0,-20.7,4.4,3.6,7.9,-20.7,-0.1,13.6,28.6,12.4,19.7,14.8,-16.6,-33.4,11.9
1997-05,0.2,-16.1,-5.7,-26.6,-9.3,6.0,-2.7,-4.7,1.8,-6.9,17.5,-4.5,-7.7,6.9,-12.9,6.4,15.8,9.7,-14.2,2.5,13.8,23.0,16.0,23.2,16.6,-15.8,-28.1,7.1
1997-06,-5.3,-14.3,-5.5,-23.0,-7.8,1.0,-8.3,-8.4,-1.3,-2.4,17.8,-2.8,-1.6,6.5,-11.2,9.2,5.4,4.8,-6.6,4.1,17.0,32.5,14.4,31.1,21.3,-14.8,-25.0,8.6
1997-07,-2.3,-15.2,-6.7,-23.7,-10.4,8.4,-3.2,-4.4,0.9,-2.7,18.3,-1.4,-1.8,3.9,-8.4,8.2,6.9,8.5,-2.7,7.8,19.4,31.3,19.0,27.4,25.8,-15.0,-28.7,6.6
1997-08,-2.6,-10.6,-2.1,-19.0,-7.9,3.4,-0.1,-4.3,1.3,-5.0,16.0,-2.5,-1.5,5.7,-8.9,7.2,9.8,12.4,-1.6,5.1,18.4,32.4,17.7,31.4,17.4,-12.9,-20.0,7.3
1997-09,-3.3,-10.6,-1.7,-19.5,-7.8,10.4,-3.6,-2.7,-0.8,-0.1,15.0,1.0,-0.2,-0.2,-8.5,11.4,1.1,15.1,-0.2,6.0,18.9,34.5,16.1,25.5,20.0,-14.5,-20.3,7.3
1997-10,-0.3,-10.3,0.0,-20.7,-9.1,4.0,-0.6,-5.9,5.3,-2.2,21.1,3.5,2.6,2.1,-1.0,13.7,14.5,13.0,3.8,5.1,20.4,36.9,19.3,32.0,21.8,-10.4,-11.9,3.9
1997-11,3.1,-8.1,1.6,-17.8,-5.6,6.6,6.4,-0.3,5.1,2.4,13.8,4.3,5.3,-1.9,-2.4,13.3,15.0,15.7,2.0,9.4,23.1,35.4,24.6,32.2,22.6,-11.6,-12.7,10.4
1997-12,6.0,-8.8,-1.8,-15.8,-6.4,10.5,4.4,3.0,3.7,-4.5,6.0,2.9,0.5,1.8,-3.8,14.3,11.7,11.9,1.4,12.5,25.3,38.4,25.1,33.1,24.9,-11.8,-17.2,8.7
1998-01,6.3,-10.8,-1.2,-20.4,-7.3,16.1,13.4,5.5,8.0,5.2,13.1,-0.4,2.5,4.6,-3.8,7.3,12.3,10.6,0.5,16.9,28.8,41.8,27.8,36.1,23.5,-8.4,-8.4,0.8
1998-02,4.9,-13.1,-3.6,-22.6,-3.7,18.6,9.5,4.0,5.4,4.3,16.2,-4.1,-2.3,10.5,-8.1,6.3,2.0,8.6,-9.1,21.1,29.9,41.1,27.6,32.5,22.7,-4.0,-2.1,3.3
1998-03,4.2,-13.3,-4.3,-22.3,-6.8,20.1,13.5,6.1,8.2,3.1,15.3,-2.9,0.4,6.5,-10.6,8.3,2.1,6.4,-10.9,20.9,30.6,38.8,32.1,30.3,29.1,-5.1,-1.2,9.1
1998-04,-2.5,-13.1,-3.7,-22.4,-6.5,18.4,11.8,7.2,5.8,7.1,8.6,-2.8,2.0,7.7,-7.1,6.4,9.9,4.8,-6.3,19.5,29.3,39.6,28.9,35.8,26.7,-4.5,0.6,11.6
1998-05,-5.6,-9.4,1.3,-20.1,-4.8,14.3,17.5,7.9,5.3,1.6,8.0,-1.8,1.7,8.7,-6.4,9.7,2.6,3.4,-6.0,16.0,27.2,41.0,24.6,25.2,21.0,-3.8,-0.2,4.6
1998-06,-7.2,-8.5,0.7,-17.6,-4.0,12.1,14.9,7.7,3.4,4.9,4.0,-4.0,-0.5,8.9,-7.8,4.6,-1.7,-3.8,-7.1,17.0,26.6,40.4,22.3,33.6,23.3,-4.9,-2.2,1.7
1998-07,-5.0,-7.5,3.8,-18.8,-1.4,15.1,17.6,8.2,6.2,13.0,7.9,-2.2,-1.5,9.3,-6.8,9.7,4.9,-3.4,-7.1,14.9,25.4,37.6,23.5,32.4,20.3,-6.0,-4.8,8.9
1998-08,-2.5,-9.2,1.0,-19.4,-4.7,15.3,9.1,8.8,10.1,1.4,-2.1,-7.5,-3.3,11.6,-9.5,-1.4,3.2,-8.3,-7.0,15.9,27.1,42.9,22.6,42.5,25.4,-7.1,-3.5,4.1
1998-09,-4.3,-8.9,2.1,-19.9,-4.8,11.2,7.3,2.2,0.7,5.5,11.7,-12.5,-5.4,16.4,-15.6,-5.4,-6.9,-11.3,-15.8,15.9,24.9,33.3,25.5,33.5,32.3,-7.5,-9.5,11.0
1998-10,-2.2,-6.9,5.3,-19.2,-1.3,10.0,6.9,2.9,1.4,0.0,8.0,-17.1,-9.5,18.8,-19.4,-13.0,-2.9,-14.9,-19.5,12.3,20.4,27.7,21.1,26.4,18.8,-8.1,-15.9,3.5
1998-11,-5.7,-5.9,5.4,-17.2,-1.5,15.3,0.1,1.1,0.7,2.9,12.0,-19.1,-9.0,22.3,-23.2,-11.6,-9.1,-13.6,-23.4,12.5,25.3,39.7,23.6,32.1,24.0,-7.5,-7.3,8.0
1998-12,-4.7,-6.1,2.8,-15.1,-3.1,4.3,4.7,-0.4,0.1,0.6,10.3,-19.2,-7.0,23.7,-25.6,-8.5,-12.3,-17.3,-30.1,11.2,23.8,36.1,24.2,34.8,28.6,-4.9,-7.4,6.2
1999-01,-2.3,-6.1,4.8,-17.0,-2.7,-1.6,-4.0,-6.6,7.9,-7.7,14.1,-16.7,-5.7,22.1,-24.8,-3.2,-10.4,-15.7,-26.3,10.1,24.9,41.0,23.5,34.8,31.2,-1.7,2.5,4.1
1999-02,5.8,-8.9,0.9,-18.8,1.0,4.1,-1.6,-4.6,2.6,0.3,16.3,-15.8,-9.8,19.3,-23.4,-4.7,-3.7,-15.3,-28.6,8.8,19.3,25.9,23.3,32.7,33.2,-4.3,-2.1,7.3
1999-03,-3.7,-8.0,3.7,-19.7,-0.6,6.3,-8.3,-4.5,5.5,-0.5,11.4,-16.6,-11.2,19.0,-25.7,-5.1,-4.4,-15.4,-27.6,6.4,17.6,27.2,19.3,29.9,16.1,-4.8,-3.4,8.0
1999-04,-1.4,-5.9,3.0,-14.9,0.7,6.6,7.9,2.3,3.7,-5.7,7.7,-10.6,-8.4,13.8,-18.4,0.5,0.3,-13.6,-23.7,10.3,25.0,38.7,25.8,41.3,28.7,-4.8,-6.4,9.5
1999-05,-3.8,-5.1,4.4,-14.5,1.1,11.8,2.0,2.6,2.0,1.7,5.9,-9.1,-3.2,14.4,-18.9,5.8,-3.2,-5.5,-23.8,6.8,20.5,34.0,20.7,38.7,25.4,-5.1,-7.3,11.4
1999-06,-1.0,-4.7,5.5,-14.9,1.0,0.5,-5.0,-5.1,1.6,-4.8,10.7,-9.7,-5.0,14.4,-15.7,1.1,-2.9,-5.7,-21.6,6.4,23.3,39.9,23.5,42.6,26.1,-10.7,-24.4,27.6
1999-07,-0.7,-2.3,7.8,-12.4,2.1,-1.0,-7.8,-5.5,0.8,-3.0,7.7,-9.0,-4.1,10.0,-18.1,1.2,-0.9,-5.2,-20.2,4.0,23.1,43.4,21.8,38.3,25.9,-8.4,-12.8,17.9
1999-08,-2.5,-1.5,6.5,-9.5,2.8,-2.7,-12.6,-8.3,-2.2,-3.0,9.6,-9.1,-5.2,9.4,-19.2,1.3,1.2,1.8,-18.1,5.6,24.2,40.1,26.9,31.5,18.6,-7.8,-14.0,13.5
1999-09,-0.6,0.2,7.9,-7.5,4.7,4.8,-8.1,-1.7,4.7,-8.3,1.8,-5.5,-2.6,11.5,-12.4,7.3,-0.7,6.0,-15.1,8.1,22.0,32.4,25.4,29.5,25.4,-5.5,-7.0,11.1
1999-10,0.1,-0.3,8.4,-9.0,4.9,6.2,-11.2,-6.1,10.5,-6.3,13.2,-0.6,2.3,4.2,-10.6,12.8,1.5,8.0,-11.3,10.3,24.3,38.5,24.2,35.6,31.1,-4.7,-1.3,6.5
1999-11,1.8,0.4,7.1,-6.2,5.6,6.8,2.0,-0.6,10.9,-1.8,10.7,-1.2,0.5,4.6,-9.9,11.0,5.5,6.6,-10.4,9.7,23.0,43.1,16.1,41.1,26.2,-0.8,4.7,7.6
1999-12,6.0,3.9,10.2,-2.5,7.9,13.0,3.1,0.9,9.2,-2.6,13.5,0.5,6.5,8.1,-2.2,11.9,9.4,10.8,-0.5,12.5,27.5,44.9,25.2,45.2,33.7,-1.2,6.5,12.9
2000-01,8.3,3.5,9.3,-2.4,9.2,0.8,8.3,-0.6,5.4,-2.4,11.0,-0.2,5.4,9.7,-5.3,14.4,8.7,12.6,-6.0,7.6,23.3,41.9,20.5,38.7,22.0,2.6,8.9,18.7
2000-02,10.8,3.9,11.0,-3.1,10.8,5.9,2.4,-0.9,10.4,-3.0,11.0,2.7,4.6,2.1,-2.3,12.5,5.7,17.1,1.1,8.7,22.2,35.9,22.0,40.1,26.0,-0.2,5.3,16.0
2000-03,9.4,1.3,8.5,-5.9,9.4,4.5,10.2,0.8,10.0,0.9,12.4,4.8,4.1,2.7,3.5,13.6,13.7,16.7,1.7,9.4,23.3,40.0,20.5,39.4,32.9,1.0,9.2,21.7
2000-04,7.9,4.4,10.6,-1.7,8.6,5.7,8.3,0.6,10.1,-2.9,12.1,4.4,7.5,6.1,6.7,12.7,8.8,19.6,4.9,10.0,21.8,38.3,17.2,33.6,11.9,-1.2,9.7,13.2
2000-05,3.1,1.6,8.9,-5.7,10.9,11.6,9.0,4.3,10.4,4.9,7.6,5.0,6.2,3.3,4.3,14.0,2.5,20.2,3.9,8.3,21.4,36.2,19.6,30.5,15.7,0.0,14.5,12.0
2000-06,4.5,2.6,10.7,-5.5,10.1,8.5,20.6,7.7,9.3,5.2,6.1,5.3,6.5,8.2,10.7,13.3,13.7,19.8,7.4,10.7,24.4,40.6,22.0,31.6,11.8,2.1,19.6,15.8
2000-07,3.1,5.5,13.4,-2.4,12.1,12.7,11.0,4.1,10.1,0.7,11.4,0.9,8.4,8.5,2.9,8.3,-1.6,19.7,3.7,7.5,25.2,47.1,20.8,37.7,21.7,2.0,18.3,17.0
2000-08,2.0,3.6,10.8,-3.6,7.3,12.6,10.3,3.9,7.0,3.2,11.1,0.7,4.6,12.1,2.0,12.2,4.3,21.7,4.1,7.9,22.9,38.8,21.8,34.9,14.1,3.8,16.0,18.7
2000-09,1.6,5.0,12.0,-1.9,12.8,2.7,4.9,1.1,8.8,-0.4,4.3,2.5,5.9,14.2,7.7,13.8,10.6,19.7,2.0,3.9,20.1,34.2,22.0,24.3,9.1,1.0,9.3,23.1
2000-10,-1.1,4.8,12.4,-2.8,14.9,12.8,10.4,7.1,7.7,1.9,1.8,-0.9,8.8,13.1,0.8,9.6,2.2,16.6,-1.7,3.7,20.3,38.6,18.5,32.5,13.8,3.1,11.9,17.4
2000-11,-0.1,4.9,12.8,-2.9,12.1,7.8,-1.2,-0.9,6.8,2.3,9.4,-3.4,8.1,14.3,-1.8,5.9,12.6,13.6,0.9,3.1,18.7,36.6,16.3,29.1,8.5,5.4,14.4,15.4
2000-12,3.4,3.9,10.8,-3.1,11.6,7.9,3.6,0.6,9.7,7.6,9.8,-0.9,6.7,11.4,3.8,4.9,6.7,14.3,2.7,6.7,17.8,30.3,16.4,23.2,13.8,4.5,16.8,15.5
2001-01,5.8,4.2,9.0,-0.7,8.7,10.9,-0.2,-0.7,5.2,2.0,12.9,-2.1,6.2,11.4,1.3,3.8,3.9,12.5,-0.5,6.3,21.3,40.9,16.7,31.5,13.9,3.0,11.4,18.7
2001-02,2.7,0.8,8.3,-6.7,8.5,12.7,13.7,8.2,5.2,5.1,1.8,-3.7,2.0,15.7,-0.9,5.4,3.8,6.6,0.0,7.6,23.0,42.2,19.3,35.6,16.8,-0.7,4.8,23.3
2001-03,1.7,0.0,6.3,-6.3,7.6,4.7,8.9,1.6,9.9,0.8,8.8,-7.1,0.2,19.6,-3.3,1.5,0.5,4.6,-4.9,6.0,23.1,44.4,18.7,37.4,16.2,-0.2,5.1,28.2
2001-04,-7.0,-2.3,6.1,-10.7,4.8,7.0,10.7,1.4,9.3,2.0,13.5,-11.9,-7.3,19.1,-15.1,-1.5,-5.6,3.3,-12.9,2.8,20.8,41.7,17.9,33.5,16.3,-0.7,1.3,32.1
2001-05,-8.0,-1.4,7.1,-9.9,5.3,11.1,2.4,-0.3,5.5,1.8,14.4,-14.1,-6.1,20.6,-18.3,-3.5,-12.1,-2.6,-18.3,1.9,19.2,38.8,16.8,34.3,16.9,-1.4,0.3,37.3
2001-06,-5.0,0.0,7.5,-7.6,1.9,11.3,-0.2,-1.7,8.7,-4.7,16.2,-13.5,-8.0,18.9,-19.9,-1.5,-5.9,-0.9,-23.8,-2.7,14.0,29.9,14.8,25.3,16.5,-0.3,4.0,29.3
2001-07,-3.7,-3.3,3.2,-9.8,1.1,10.1,11.4,3.3,7.5,-3.5,11.4,-16.4,-10.7,22.4,-24.6,-2.2,-6.2,-0.7,-27.2,-2.0,14.5,31.8,13.7,29.3,17.0,0.2,1.6,36.2
2001-08,4.9,-4.0,2.2,-10.3,3.2,3.9,0.1,-3.2,5.8,-11.4,13.7,-16.7,-10.7,20.3,-23.7,-6.0,-7.4,1.5,-25.3,-6.4,10.2,28.1,8.9,20.9,7.1,-2.7,-4.2,44.3
2001-09,-1.0,-6.7,-0.8,-12.6,-2.9,2.1,10.4,-1.4,8.9,-12.5,16.6,-19.7,-13.5,23.1,-26.4,-9.6,-8.7,-5.4,-29.0,-9.8,4.7,12.9,11.0,5.9,9.9,-3.8,-11.0,42.8
2001-10,-8.5,-4.9,1.9,-11.7,-2.2,-3.1,-4.3,-7.9,5.2,-12.0,16.2,-23.1,-17.1,26.1,-29.9,-13.4,-19.1,-6.7,-32.2,-17.1,-2.5,7.7,1.7,3.6,0.8,-9.7,-22.6,45.6
2001-11,-6.9,-9.9,-4.5,-15.4,-4.0,-17.2,0.1,-10.4,6.3,-20.6,14.3,-20.4,-18.3,19.4,-29.7,-12.2,-9.6,-9.7,-32.6,-20.1,-7.0,-1.2,0.3,-3.3,-4.5,-10.4,-26.6,35.5
2001-12,-8.8,-10.1,-2.4,-17.8,-1.4,-7.1,-3.4,-6.6,5.3,-11.0,9.5,-19.0,-15.5,14.3,-29.9,-12.8,-12.5,-9.7,-35.5,-23.8,-7.7,5.1,-4.5,-7.0,-9.5,-7.0,-12.2,35.2
2002-01,-5.3,-11.7,-3.1,-20.4,-4.7,8.4,-1.6,-1.3,0.8,-2.2,10.7,-17.4,-12.9,13.0,-31.5,-7.7,-11.0,-9.3,-38.2,-21.5,-3.5,10.0,0.9,-5.6,-4.7,-4.9,-7.1,22.1
2002-02,-7.3,-12.7,-4.5,-21.0,-2.1,0.6,-9.6,-8.6,6.4,-10.3,16.8,-17.8,-12.5,15.7,-28.9,-8.9,-3.0,-2.5,-32.1,-19.1,0.4,15.4,4.9,-2.2,-3.8,-2.6,-2.6,9.9
2002-03,-8.3,-14.2,-6.9,-21.5,-3.3,-5.6,-1.9,-6.1,2.5,-7.4,11.0,-12.0,-11.9,9.9,-25.3,-0.8,-4.8,1.8,-24.5,-18.4,3.3,24.8,3.7,5.2,-10.7,-2.8,2.0,3.7
2002-04,-6.3,-11.2,-1.8,-20.5,-2.8,3.8,-7.3,-4.7,8.6,3.4,10.6,-11.6,-9.5,8.0,-28.1,1.3,-0.6,4.6,-27.8,-19.1,3.7,22.9,7.2,-2.6,-9.4,-1.9,0.0,9.2
2002-05,-5.8,-12.7,-4.9,-20.4,-5.0,4.6,2.0,-0.3,3.7,-6.6,7.5,-8.1,-10.9,7.0,-21.4,4.1,3.9,6.5,-20.3,-17.4,2.8,18.0,7.8,0.1,-8.0,-1.6,1.3,7.1
2002-06,-9.3,-16.8,-9.9,-23.8,-5.7,2.8,2.1,-2.2,10.3,-4.0,11.4,-8.3,-10.1,5.4,-25.8,6.2,0.3,10.5,-23.0,-20.6,1.6,21.7,3.6,-1.6,-8.6,-2.9,4.7,-0.1
2002-07,-11.4,-17.0,-9.6,-24.4,-8.2,9.5,-0.9,2.3,4.9,-1.9,1.6,-10.8,-11.8,2.5,-27.1,-2.8,-2.4,7.5,-23.6,-20.9,-0.6,17.5,1.5,-3.4,-11.2,-2.7,0.2,0.9
2002-08,-9.8,-16.4,-7.8,-25.0,-6.2,3.0,7.7,2.7,5.8,-5.7,2.6,-10.5,-7.7,3.5,-24.0,-4.0,2.5,1.0,-24.7,-23.7,-3.4,12.6,0.9,-6.6,-8.1,-4.6,-2.7,-1.5
2002-09,-5.5,-16.2,-8.5,-23.9,-6.3,-6.9,13.6,1.8,5.9,-5.4,1.3,-10.3,-8.7,5.4,-25.4,0.0,-2.6,0.3,-24.2,-25.3,-2.6,17.4,0.1,-2.0,-6.5,-4.6,-1.0,-3.5
2002-10,-2.6,-15.6,-7.2,-24.0,-10.8,-1.2,13.5,1.2,4.5,-3.3,8.7,-12.3,-13.3,5.5,-25.9,-5.5,2.1,-1.7,-26.5,-25.2,-2.0,14.8,4.3,-3.6,-12.3,-3.9,1.4,0.6
2002-11,-5.3,-15.6,-6.9,-24.4,-7.7,8.1,21.1,9.8,9.6,-4.6,-0.2,-10.1,-12.1,5.7,-21.0,-3.4,4.0,0.1,-22.6,-24.0,-1.8,12.6,6.1,-5.3,-5.9,-4.1,0.1,-0.5
2002-12,-5.4,-14.2,-3.6,-24.9,-10.0,0.2,7.4,0.7,6.3,-7.0,5.5,-12.7,-14.3,7.3,-27.7,-2.9,-1.9,2.6,-24.3,-22.4,-1.9,14.5,2.2,-2.1,-9.0,-6.4,-7.9,1.1
2003-01,-9.2,-15.7,-5.4,-26.1,-9.9,0.1,9.2,2.9,-0.3,-6.0,0.6,-13.6,-13.8,7.3,-29.2,-4.2,-2.4,1.8,-30.4,-23.0,-3.5,12.2,0.4,-9.3,-5.4,-10.4,-19.4,5.9
2003-02,-8.9,-15.3,-5.6,-25.1,-11.7,-18.0,10.4,-3.1,5.6,-16.6,1.6,-12.3,-14.7,7.3,-24.6,-5.0,1.2,4.0,-19.1,-21.7,-1.5,16.2,1.0,-6.3,-11.6,-10.3,-19.7,7.5
2003-03,-4.4,-16.6,-5.4,-27.7,-10.1,-18.7,-5.6,-9.3,9.6,-17.4,3.7,-17.0,-18.4,8.5,-31.1,-11.5,-2.8,0.9,-29.4,-23.4,-5.1,9.4,-1.4,-4.3,-3.1,-13.2,-27.2,13.4
2003-04,-1.2,-18.5,-9.0,-28.0,-9.7,-22.7,-7.0,-12.8,3.7,-18.1,8.7,-18.3,-22.4,9.1,-32.8,-13.0,-13.0,-5.9,-31.6,-23.5,-5.7,3.9,2.3,-11.8,-4.4,-8.7,-12.0,7.9
2003-05,-2.3,-16.3,-6.4,-26.2,-9.0,-13.3,-6.9,-10.2,4.4,-15.2,10.5,-19.9,-18.3,8.7,-33.6,-17.5,-10.3,-8.4,-35.3,-22.5,-2.7,11.5,2.8,-4.2,-3.4,-6.4,-7.5,1.7
2003-06,-7.2,-17.1,-6.9,-27.2,-11.7,-15.0,-0.3,-10.3,3.1,-14.9,15.6,-22.0,-18.7,10.1,-42.0,-13.9,-16.5,-9.1,-41.3,-26.3,-2.9,16.1,1.5,-3.0,-2.3,-5.9,-10.1,-3.3
2003-07,-9.2,-18.8,-9.9,-27.7,-10.6,-13.4,1.3,-9.0,-6.1,-15.0,14.8,-19.9,-17.8,9.8,-37.1,-12.7,-15.1,-11.5,-41.4,-21.2,-4.7,2.3,4.9,-7.4,-7.0,-7.5,-12.2,0.0
2003-08,-9.6,-14.0,-4.2,-23.8,-9.0,-19.0,3.8,-12.3,-1.4,-15.6,21.8,-15.7,-19.8,7.6,-32.1,-7.4,-11.5,-9.7,-30.3,-19.9,-0.8,15.3,2.0,-4.1,-1.3,-7.7,-9.5,7.4
