country,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU
2001-08,-29.0,-47.7,-10.8,-84.6,2.6,-11.2,-32.8,-16.8,-30.7,-9.8,6.4,-6.1,-15.1,3.3,-22.6,7.7,-1.3,-4.6,-19.7,,,,,,,-14.3,-6.3,45.6
2001-09,-29.4,-47.3,-10.2,-84.4,1.3,-11.5,-33.3,-17.1,-31.1,-10.2,6.6,-9.5,-14.8,7.3,-28.3,7.1,-1.7,-2.7,-22.2,,,,,,,-13.4,-8.9,45.5
2001-10,1.5,-45.7,-15.6,-75.7,8.1,7.8,-14.0,-5.1,-4.0,6.6,9.2,-6.9,-18.7,2.1,-28.0,9.4,-12.9,2.9,-27.8,,,,,,,-16.7,-14.6,51.4
2001-11,2.0,-45.4,-15.2,-75.6,7.8,8.6,-13.5,-4.8,-2.8,6.9,9.5,-7.5,-18.5,1.3,-23.5,2.4,14.0,-0.2,-27.8,,,,,,,-13.9,-9.4,50.7
2001-12,2.4,-45.4,-15.1,-75.7,7.8,9.4,-13.0,-4.5,-1.7,7.2,9.7,-6.3,-18.3,-0.5,-26.3,7.0,-13.3,4.5,-16.1,,,,,,,-14.3,-9.0,42.3
2002-01,21.6,-44.2,-24.9,-63.4,9.6,1.0,-14.5,-7.4,1.2,6.7,8.8,-7.2,-10.9,-0.5,-36.5,14.4,0.7,-5.3,-31.9,,,,,,,-14.1,-9.7,43.1
2002-02,22.6,-43.8,-25.0,-62.6,8.6,1.3,-14.3,-7.2,2.0,7.0,8.7,-6.9,-10.5,2.6,-39.3,21.2,7.3,-10.6,-41.3,,,,,,,-13.6,-7.8,41.0
2002-03,23.5,-43.6,-25.2,-61.9,7.7,1.6,-14.1,-6.6,2.8,7.2,7.2,-7.6,-10.2,3.2,-40.0,20.5,6.0,-7.7,-35.2,,,,,,,-13.4,-8.1,42.3
2002-04,19.1,-29.2,1.3,-59.6,5.8,13.6,-4.9,1.9,-3.2,5.4,3.0,-8.1,-6.5,4.5,-33.5,13.7,1.3,-7.0,-31.3,,,,,,,-12.5,-5.9,34.8
2002-05,73.2,-20.3,3.9,-44.6,5.6,10.4,-1.5,4.0,3.7,24.8,-3.0,-8.8,4.4,6.6,-42.0,22.2,-2.8,-6.7,-40.6,40.0,16.0,3.5,4.6,-48.9,-11.0,-11.0,-4.6,34.2
2002-06,81.1,-23.9,-0.2,-47.6,1.9,1.3,6.7,3.1,-2.1,1.3,-1.3,-13.5,-3.6,8.9,-40.1,8.4,2.5,-7.1,-34.1,20.1,13.3,3.4,16.4,-35.9,-20.3,-12.3,-4.8,33.6
2002-07,-14.0,-24.9,1.4,-51.1,11.7,4.3,3.2,2.9,1.3,5.7,-1.4,-13.2,-7.9,11.1,-42.1,13.5,-6.8,-1.6,-35.7,28.2,15.8,21.1,-1.8,-31.8,-24.6,-12.2,-6.1,34.1
2002-08,-3.4,-26.5,-7.1,-45.8,11.4,6.4,3.4,3.9,-0.1,9.3,-2.1,-9.5,-12.5,0.5,-37.0,9.1,14.3,-2.4,-34.4,37.6,16.3,10.9,0.4,-36.3,-21.4,-11.7,-5.6,26.8
2002-09,-20.7,-38.2,-29.9,-46.5,4.1,13.0,5.0,6.9,2.2,14.5,-2.8,-9.5,-6.4,7.7,-38.7,18.0,3.8,1.4,-42.9,23.6,19.8,14.5,21.2,-14.1,-17.0,-10.3,-1.7,23.5
2002-10,-8.4,-7.9,34.3,-50.2,9.0,11.3,4.8,5.8,0.1,7.2,-1.2,-5.2,-4.3,2.2,-33.0,19.5,11.9,-6.2,-32.0,33.2,12.6,-8.5,13.1,-37.6,-19.5,-9.1,1.1,25.4
2002-11,-20.1,-29.6,-11.3,-47.8,-3.7,17.5,1.5,6.8,-0.2,8.1,-1.3,-6.8,-6.9,1.7,-31.5,13.0,7.4,-4.5,-40.4,31.5,22.2,9.4,25.9,-9.8,17.8,-8.6,2.4,17.3
2002-12,-43.7,-28.4,-10.8,-46.0,2.0,14.8,4.4,7.0,26.4,-15.8,-1.9,-8.0,-7.5,7.1,-34.7,18.0,0.4,-6.6,-29.3,40.1,21.7,8.3,16.8,-31.7,-26.5,-6.8,6.7,19.3
2003-01,-5.3,-26.2,-6.1,-46.4,8.6,0.7,8.3,2.2,22.9,-22.6,2.3,-8.8,-8.4,8.1,-39.2,20.8,6.7,-6.2,-34.5,27.1,18.2,16.2,11.2,-27.3,-24.1,-3.8,10.9,17.0
2003-02,-25.9,-13.7,20.5,-48.0,1.3,7.4,10.9,4.1,6.9,4.6,5.9,-8.4,3.0,12.4,-43.9,31.1,12.1,-9.8,-47.0,40.2,25.6,30.1,6.5,-18.6,-15.0,-3.1,11.3,13.2
2003-03,18.2,-10.5,36.7,-57.6,3.5,7.6,7.3,3.1,8.4,10.4,5.6,-13.4,4.7,19.9,-51.8,31.5,6.9,-12.9,-51.0,50.9,31.4,15.2,28.0,-12.2,-6.3,-3.9,12.0,14.6
2003-04,48.8,-16.9,20.6,-54.5,12.4,0.1,5.5,0.6,5.8,-0.4,3.6,-13.5,-0.7,18.3,-48.8,26.5,5.4,-16.7,-51.8,48.7,28.7,4.9,32.3,6.7,-5.6,-4.3,10.1,14.3
2003-05,37.9,-20.4,12.0,-52.9,6.2,-0.1,5.9,-0.1,5.5,-7.2,6.1,-10.7,-2.9,15.6,-42.3,25.8,23.1,-12.8,-48.0,21.2,19.1,11.8,24.3,-2.9,-5.8,-2.5,12.7,14.8
2003-06,77.6,-13.2,13.5,-40.0,10.0,0.3,8.8,3.4,9.5,1.4,-1.1,-16.8,-11.5,15.4,-53.0,18.0,13.3,-2.4,-55.9,32.7,22.1,10.8,22.8,1.6,-3.8,-2.9,10.6,19.8
2003-07,24.5,-16.6,9.0,-42.1,21.0,0.0,7.0,0.6,5.6,-0.6,5.3,-14.1,-14.5,12.9,-57.3,27.9,13.6,-4.1,-50.1,13.1,11.8,1.4,20.9,-7.5,3.8,-4.4,8.3,25.1
2003-08,17.7,-20.5,0.6,-41.6,18.9,2.6,5.8,2.2,7.1,2.1,1.8,-14.3,-15.5,9.3,-51.3,17.7,24.2,-8.5,-48.5,14.0,15.7,5.6,27.5,-12.5,-9.6,-2.4,7.7,31.9
2003-09,17.8,-22.1,-4.6,-39.5,18.7,4.1,4.1,3.4,7.5,4.6,-2.0,-10.0,-19.4,6.6,-42.2,18.8,23.0,-5.1,-35.6,16.9,8.7,2.6,6.6,-15.0,-13.5,-3.8,6.1,36.4
2003-10,19.5,-17.5,-5.2,-29.8,13.6,3.7,2.7,0.3,9.6,5.1,5.6,-7.3,-17.1,2.1,-38.1,18.5,17.8,3.4,-40.5,19.3,18.9,15.1,22.2,-12.2,-25.2,-1.8,8.3,31.8
2003-11,13.3,-10.7,6.6,-28.0,13.9,5.8,2.6,3.2,9.3,2.5,-1.3,-2.7,-9.9,0.9,-31.7,24.3,21.6,-2.4,-37.3,18.9,14.9,9.8,15.9,-18.0,-28.9,-3.9,4.4,38.5
2003-12,-3.3,-23.8,-11.3,-36.4,11.8,2.5,1.3,1.9,0.7,2.9,-2.0,-1.0,-12.1,-3.6,-28.9,22.3,29.7,-4.6,-31.5,8.8,8.8,1.1,16.6,7.1,-22.5,-2.9,2.6,44.5
2004-01,18.1,-25.8,-10.6,-40.9,15.0,-1.9,6.0,-0.6,8.6,3.9,5.8,-6.7,-3.1,-2.7,-28.7,6.0,29.0,-2.3,-29.1,24.3,15.7,-0.2,22.9,-4.5,-15.2,-3.7,2.2,49.7
2004-02,-5.8,-22.4,4.3,-49.1,20.4,8.2,11.3,4.6,15.2,13.5,5.9,-6.5,-3.0,-3.2,-22.8,0.1,20.6,5.1,-26.9,14.1,11.7,1.8,19.2,-13.2,-27.5,-4.3,0.1,57.7
2004-03,-16.6,-11.2,27.6,-50.0,29.8,44.8,37.1,25.8,48.6,46.4,4.6,-5.1,-4.4,0.9,-27.5,13.0,0.7,2.9,-22.4,11.3,12.0,10.9,13.8,-7.6,-11.7,-2.5,2.1,58.2
2004-04,12.9,-17.2,6.2,-40.5,38.3,38.5,34.1,24.9,48.2,38.3,-2.0,-3.9,3.9,2.7,-28.0,19.1,2.2,7.0,-26.1,11.1,19.0,23.3,22.6,-12.2,-13.7,-3.1,0.0,70.0
2004-05,29.5,-14.8,6.8,-36.5,45.3,41.0,34.6,23.3,48.7,31.4,5.8,-2.5,1.0,0.0,-23.7,16.0,23.9,13.1,-19.8,19.0,20.2,18.2,23.5,10.1,-20.0,-4.1,1.0,74.2
2004-06,56.0,-16.6,2.3,-35.5,48.1,38.4,42.5,26.2,54.3,37.7,2.2,-4.1,4.1,8.3,-25.5,21.6,6.6,2.5,-25.2,19.8,17.0,22.0,9.2,-4.7,-13.8,-0.5,6.6,64.3
2004-07,19.4,-21.2,-2.2,-40.2,40.3,21.0,12.0,11.3,54.7,51.0,-0.9,1.4,-3.1,-2.9,-20.0,21.4,14.4,8.9,-19.9,21.6,18.6,14.0,20.3,-4.5,-12.7,-0.1,6.2,61.8
2004-08,27.6,-21.4,-1.7,-41.1,46.5,16.6,9.5,8.6,22.5,18.0,0.4,-4.7,-3.0,1.7,-34.1,21.7,12.0,6.4,-37.4,22.4,20.7,18.6,21.0,8.0,-3.4,0.5,8.4,58.0
2004-09,17.7,-12.5,-2.1,-22.9,43.0,17.6,15.2,11.0,25.3,21.3,-0.2,-3.1,-1.0,2.1,-28.8,21.5,1.9,-1.7,-28.4,22.3,21.9,20.5,23.0,10.1,-5.1,2.8,14.7,52.3
2004-10,18.1,-11.3,5.1,-27.8,46.6,22.3,14.8,13.0,27.7,22.6,-2.0,-0.4,-4.7,-1.2,-21.6,19.1,9.2,-4.2,-22.8,15.5,16.8,22.8,12.1,26.7,5.5,4.4,16.6,49.5
2004-11,10.6,-9.6,10.9,-30.1,48.0,17.7,14.9,10.9,19.2,27.1,0.1,-2.5,-2.1,2.8,-27.2,22.6,10.9,-5.2,-32.0,13.2,9.1,11.8,2.2,-0.5,-22.2,3.2,13.0,56.4
2004-12,0.1,-11.0,12.3,-34.3,48.2,18.3,16.3,11.0,50.3,19.3,1.8,-11.8,-11.3,4.0,-40.0,8.6,11.2,-6.7,-45.2,10.4,19.3,29.7,17.8,1.0,15.3,1.9,11.6,56.6
2005-01,10.8,-9.7,15.3,-34.8,41.2,10.3,9.5,5.6,40.0,18.4,2.9,-8.6,-12.8,2.7,-29.3,6.2,7.1,-8.0,-31.0,12.1,14.9,23.0,9.7,13.7,-2.6,0.1,8.5,53.5
2005-02,23.4,-5.3,19.6,-30.1,45.8,17.6,13.7,9.8,59.9,23.7,2.0,-6.8,-4.8,1.7,-25.2,6.6,7.3,1.6,-27.0,4.8,10.7,6.6,20.6,14.3,-0.4,0.6,10.2,51.7
2005-03,-7.3,-2.4,20.8,-25.7,42.2,4.0,-4.4,-4.5,48.9,5.4,13.1,-2.8,2.1,0.7,-23.8,16.3,-5.4,6.4,-30.5,4.8,13.3,16.9,18.3,3.8,-8.3,1.0,7.7,50.8
2005-04,15.1,-23.6,-15.3,-31.8,42.0,-2.8,-1.6,-0.9,47.8,13.9,-1.5,-3.8,0.5,7.2,-30.1,25.8,-14.7,6.7,-28.7,6.8,12.5,19.9,10.9,3.5,-12.9,2.1,10.2,48.3
2005-05,18.3,-10.7,15.4,-36.9,48.7,-0.5,8.1,3.0,42.9,1.2,-1.4,-7.2,-9.6,4.2,-28.8,11.4,9.0,-2.7,-28.4,14.9,18.2,17.9,21.8,6.4,4.0,1.4,8.9,56.2
2005-06,19.1,-4.4,12.6,-21.4,39.1,11.1,4.5,6.3,42.0,4.4,-3.3,-1.7,-5.7,1.8,-24.1,20.9,8.1,4.3,-28.4,15.2,17.7,18.7,19.2,-3.8,-4.3,3.0,7.4,55.8
2005-07,19.3,0.5,16.8,-15.8,52.4,19.6,14.5,13.4,51.8,14.5,-6.2,4.3,0.2,-1.1,-17.5,29.3,22.3,6.2,-21.8,24.6,23.7,17.7,28.6,18.1,-2.9,2.4,5.0,63.5
2005-08,14.5,1.1,14.9,-12.7,42.6,20.7,16.4,12.5,63.6,25.9,-0.5,-2.3,-4.4,3.9,-23.6,20.5,17.0,1.1,-24.7,10.1,17.9,21.1,22.5,18.3,-3.2,2.1,2.6,63.1
2005-09,27.2,2.0,18.6,-14.6,71.5,17.7,18.8,12.1,64.6,23.7,0.3,4.1,1.4,-0.7,-16.6,28.3,20.4,11.3,-17.4,25.2,24.3,21.3,26.3,-8.5,-2.8,-1.1,-3.7,69.5
2005-10,26.7,0.9,15.5,-13.8,52.8,19.5,17.7,12.6,68.7,27.5,-0.7,4.6,8.0,-3.3,-15.3,25.9,20.6,14.6,-19.0,22.0,28.8,29.4,35.1,1.6,7.0,-0.2,-1.4,63.9
2005-11,30.4,6.9,26.6,-12.7,51.4,38.4,13.3,17.0,67.8,48.7,0.8,0.4,0.0,-2.6,-22.6,21.3,4.9,5.8,-23.8,24.0,32.6,30.1,43.8,16.3,1.4,3.5,4.1,58.5
2005-12,36.8,7.1,26.1,-11.9,49.3,36.7,10.2,15.3,54.7,43.5,0.9,4.0,6.8,-4.4,-19.9,27.5,32.1,5.8,-24.5,26.7,24.9,17.6,30.5,12.1,5.3,3.1,2.6,60.6
2006-01,39.3,0.0,14.5,-14.6,43.2,36.7,13.0,15.9,58.8,31.9,1.9,4.2,-1.6,-7.4,-18.9,24.1,15.6,7.2,-21.2,23.0,30.3,22.6,45.2,7.7,16.9,2.7,3.2,59.4
2006-02,31.9,-7.1,-2.2,-11.9,43.2,32.5,8.4,13.6,33.7,10.9,0.1,4.2,-2.3,-6.5,-14.3,20.4,22.8,8.6,-12.6,20.9,26.3,21.3,36.6,14.7,24.9,3.6,1.9,61.6
2006-03,16.0,8.6,27.4,-10.1,50.3,32.6,1.9,12.1,25.6,10.8,-1.7,6.1,4.8,-8.3,-14.3,24.3,11.5,14.8,-19.8,8.8,16.8,19.1,22.7,22.7,7.4,2.8,1.8,60.4
2006-04,30.2,1.6,13.0,-9.8,48.7,53.7,-4.0,17.1,54.6,47.5,-1.7,5.7,0.9,-6.9,-12.7,22.8,13.9,13.9,-18.7,6.2,12.2,10.7,19.6,6.5,16.6,4.3,4.5,58.3
2006-05,31.3,4.2,16.6,-8.1,52.1,44.6,-5.8,12.5,49.7,23.2,1.3,7.5,-0.9,-15.0,-10.5,17.9,13.7,16.2,-11.3,8.2,15.5,21.8,16.5,4.3,4.2,5.0,2.4,59.0
2006-06,26.6,3.8,13.0,-5.4,51.9,44.4,26.7,21.9,50.0,22.0,5.6,8.4,8.4,-7.7,-8.8,26.3,7.1,9.0,-11.1,30.0,24.1,15.6,26.6,10.7,6.2,5.6,4.5,61.6
2006-07,28.1,5.8,21.3,-9.7,50.3,58.6,40.3,36.7,54.9,23.3,-11.3,6.5,5.6,-7.6,-9.4,21.4,11.2,8.4,-9.8,37.6,34.3,20.0,45.4,-2.0,-5.9,4.9,4.5,62.0
2006-08,23.6,4.9,16.3,-6.5,51.1,58.5,48.0,39.4,61.3,32.0,-11.6,5.9,6.1,-6.9,-9.4,20.1,9.7,8.0,-11.4,27.2,25.5,17.4,31.9,6.7,7.1,3.5,3.2,68.3
2006-09,26.0,-1.1,9.9,-12.0,51.4,55.1,50.3,35.3,67.3,21.3,-0.4,5.8,-0.1,-9.5,-13.1,21.1,20.4,14.7,-11.6,25.4,20.5,11.3,24.7,9.7,20.3,5.9,6.7,63.1
2006-10,17.4,1.3,17.0,-14.4,47.0,58.2,48.1,36.7,68.6,52.1,-3.8,8.1,4.4,-12.6,-9.4,21.1,19.0,15.0,-10.3,11.1,18.1,20.6,22.6,14.9,19.4,4.0,6.0,65.0
2006-11,25.7,-0.3,16.8,-17.4,46.3,62.6,57.4,40.5,74.3,51.5,-1.6,2.6,2.9,-7.6,-16.3,16.4,15.5,15.7,-18.4,15.6,19.9,19.9,24.1,20.2,24.1,6.1,8.9,63.0
2006-12,30.1,8.3,23.7,-7.0,46.7,61.5,53.5,38.5,48.2,55.7,-0.5,-0.5,6.9,0.5,-19.3,18.4,18.4,20.5,-21.4,19.7,24.0,22.9,29.4,27.8,21.7,7.0,9.0,61.2
2007-01,41.1,13.4,30.8,-3.9,59.5,49.4,75.4,41.7,46.0,25.9,-0.4,1.4,-1.4,-1.6,-13.2,15.6,22.8,17.3,-14.0,8.7,17.9,15.6,29.6,35.1,37.6,9.2,12.2,59.0
2007-02,34.1,12.2,27.2,-2.8,67.6,52.4,70.3,37.4,56.8,29.9,10.5,2.5,7.5,-3.9,-13.7,17.4,12.8,23.6,4.4,22.4,29.5,22.6,43.4,33.9,35.6,11.7,16.7,57.6
2007-03,28.9,11.3,21.5,1.2,57.3,56.9,50.1,36.0,50.4,52.8,-0.9,3.0,-3.6,-9.6,-14.4,13.9,17.1,20.2,8.6,18.8,21.1,12.9,31.5,26.2,30.1,12.9,15.8,57.5
2007-04,33.8,10.3,22.1,-1.5,57.5,51.4,66.8,40.1,51.3,21.4,-1.9,8.1,-5.7,-12.5,-5.1,16.9,8.4,19.1,10.9,19.3,18.4,14.1,21.7,29.7,42.2,10.7,14.2,56.1
2007-05,26.1,7.1,16.7,-2.5,54.0,12.6,64.1,26.5,50.9,16.8,-3.0,5.7,-3.9,-5.7,-5.9,17.4,13.2,19.6,13.1,30.0,22.6,14.0,23.9,15.8,28.2,11.7,15.0,56.9
2007-06,21.9,2.5,14.9,-9.9,57.7,23.0,51.1,25.1,46.2,23.6,-1.2,9.4,1.7,-8.5,-3.4,23.1,13.9,15.4,20.1,24.6,21.7,19.8,20.9,26.7,14.2,11.0,17.9,58.7
2007-07,30.1,1.2,15.7,-13.4,48.0,47.7,61.3,35.3,43.3,14.0,3.0,8.3,0.0,-14.1,-1.7,12.3,13.7,19.6,19.7,21.3,21.9,21.1,23.2,21.7,21.8,11.0,13.8,59.5
2007-08,20.7,1.0,14.8,-12.9,48.5,52.5,29.2,26.8,53.2,22.7,1.3,9.8,4.2,-15.4,1.9,12.2,13.7,21.5,28.1,14.9,22.5,26.4,26.2,23.1,11.5,11.7,16.0,62.4
2007-09,19.7,5.3,20.3,-9.7,46.7,51.2,34.7,28.6,62.6,48.7,0.2,5.1,5.9,-10.2,-6.2,11.4,14.5,18.4,25.0,21.9,22.7,22.1,24.2,27.0,12.5,9.3,8.2,65.0
2007-10,13.7,-2.3,14.0,-18.5,46.5,32.9,61.0,31.8,60.0,36.6,-1.6,2.9,5.0,-3.9,-13.1,17.9,-3.6,22.0,20.6,7.0,8.9,9.3,10.3,16.7,4.2,4.0,-1.5,70.8
2007-11,15.2,1.7,19.7,-16.4,44.9,42.5,67.8,36.7,65.8,29.4,0.1,9.5,1.3,-5.1,-3.1,26.6,13.0,18.1,21.2,18.7,19.4,27.7,11.9,33.1,24.0,1.3,-5.8,61.8
2007-12,26.6,4.1,21.3,-13.1,46.0,34.9,43.6,26.0,47.7,10.1,0.7,4.7,1.3,1.9,-5.4,21.3,15.8,31.9,22.4,7.9,13.1,23.4,8.1,14.7,9.3,2.2,-2.5,56.7
2008-01,20.8,11.2,31.8,-9.3,44.0,34.4,44.8,26.6,62.9,7.0,-0.5,5.3,1.8,1.6,-13.1,30.5,8.4,29.4,0.8,7.9,13.8,30.3,3.3,21.8,18.7,1.3,-7.2,58.6
2008-02,23.7,7.3,28.0,-13.4,40.2,33.2,38.9,23.8,52.9,10.2,0.8,-1.5,-5.9,-0.8,-14.4,8.9,20.7,18.1,-20.8,14.6,18.1,21.1,18.6,25.3,15.4,2.2,-5.3,53.5
2008-03,25.5,-4.6,5.0,-14.3,25.2,30.7,30.7,20.3,49.4,12.5,0.5,-5.2,-6.7,2.9,-19.0,6.3,18.6,14.0,-22.6,7.9,13.0,9.1,22.0,16.3,17.4,3.0,-8.0,54.3
2008-04,16.3,-6.7,3.4,-16.8,21.8,21.6,23.5,14.5,41.2,2.5,1.6,-9.5,-11.0,0.8,-25.2,-2.6,-7.9,16.4,-25.3,6.1,11.3,8.9,18.9,10.2,10.3,-1.1,-14.1,55.2
2008-05,5.0,-19.1,-15.5,-22.7,10.2,40.5,24.5,21.0,33.5,10.2,2.0,-3.8,-3.7,3.7,-19.5,12.0,1.4,17.4,-25.7,2.2,12.3,19.6,15.0,8.7,11.0,-3.6,-20.5,57.4
2008-06,-12.2,-24.5,-16.5,-32.5,7.5,23.1,4.6,7.4,33.3,4.4,5.5,-3.6,-1.7,1.8,-20.4,11.5,-8.4,19.1,-24.3,-2.6,5.6,14.1,5.3,7.0,2.0,-9.2,-29.9,61.1
2008-07,-20.5,-27.8,-19.6,-36.1,5.2,20.2,15.6,9.0,35.5,0.9,8.6,-8.3,-12.7,3.0,-28.3,6.3,-5.7,17.9,-28.0,-9.1,-1.7,4.7,-0.6,2.8,-0.9,-10.0,-30.0,59.4
2008-08,-25.5,-35.6,-25.0,-46.1,-2.2,18.5,19.7,10.1,34.8,9.1,7.8,-7.0,-14.8,5.1,-21.7,5.8,5.7,15.0,-29.2,-7.2,2.3,15.7,-1.5,-0.4,-12.5,-10.3,-29.0,52.3
2008-09,-21.8,-33.5,-15.5,-51.5,-9.8,1.6,11.9,2.6,12.7,0.8,5.9,-11.6,-21.4,5.1,-24.0,-5.9,-2.9,1.2,-38.9,-10.0,-3.1,6.0,-5.3,13.2,10.3,-10.4,-26.5,49.9
2008-10,-40.5,-42.9,-29.3,-56.5,-18.5,-3.1,-20.1,-10.4,10.9,9.5,8.0,-15.1,-27.0,8.4,-27.6,-9.3,-10.5,-2.2,-47.0,-13.1,-5.1,5.0,-7.3,-1.7,-12.1,-13.6,-34.3,54.1
2008-11,-40.4,-49.2,-38.3,-60.0,-23.1,-38.4,-31.1,-25.7,-1.9,-7.9,7.5,-25.9,-29.2,9.9,-49.6,-18.0,-27.0,-13.9,-54.3,-7.9,-9.2,-11.6,-8.1,-4.5,-10.4,-18.2,-41.6,55.7
2008-12,-39.4,-56.3,-41.6,-71.0,-37.8,-47.1,-34.5,-32.4,-16.1,-35.0,15.6,-27.6,-36.5,13.1,-49.7,-20.0,-36.4,-25.1,-54.5,-30.7,-32.4,-34.3,-32.4,-16.4,-15.6,-25.3,-53.1,57.6
2009-01,-56.3,-64.1,-54.4,-73.8,-49.1,-48.4,-47.0,-47.6,-40.0,-38.5,47.2,-28.8,-37.4,15.7,-56.4,-14.4,-41.6,-20.4,-59.3,-36.9,-36.1,-26.5,-44.7,-21.9,-33.2,-31.5,-58.1,60.3
2009-02,-45.1,-69.3,-62.2,-76.4,-56.5,-62.2,-53.8,-52.9,-61.6,-45.8,42.7,-32.1,-46.2,15.0,-60.9,-20.3,-33.8,-25.5,-60.0,-48.5,-42.2,-33.8,-44.3,-37.0,-40.2,-32.0,-51.5,46.7
2009-03,-45.6,-85.2,-87.5,-82.8,-70.5,-57.8,-50.3,-50.5,-66.0,-68.7,43.3,-36.8,-47.8,19.0,-62.3,-29.0,-27.0,-26.0,-63.3,-45.0,-47.2,-41.3,-55.3,-32.2,-45.4,-33.9,-52.0,34.4
2009-04,-60.5,-89.0,-91.8,-86.2,-67.8,-74.3,-49.3,-57.8,-63.9,-78.8,49.8,-41.4,-45.9,14.9,-74.6,-34.8,-31.4,-36.2,-70.2,-48.0,-45.4,-38.5,-49.6,-42.1,-41.2,-36.2,-50.7,15.2
2009-05,-78.5,-92.9,-95.2,-90.6,-69.8,-49.0,-35.9,-35.4,-58.2,-55.7,21.2,-37.1,-40.4,13.4,-74.0,-23.8,-29.9,-34.5,-70.2,-49.5,-43.8,-33.1,-48.8,-44.6,-44.6,-33.8,-46.5,18.1
2009-06,-85.7,-91.9,-89.1,-94.6,-56.5,-42.6,-46.8,-37.0,-47.4,-44.2,21.4,-35.1,-45.4,13.6,-75.6,-16.1,-27.7,-24.4,-75.3,-46.5,-39.5,-26.8,-45.2,-43.1,-42.0,-31.5,-36.9,1.4
2009-07,-75.8,-86.2,-77.2,-95.2,-50.0,-61.1,-35.9,-41.5,-53.5,-57.2,27.5,-35.3,-43.2,13.2,-74.1,-18.7,-23.2,-27.5,-75.4,-47.0,-40.8,-27.5,-48.1,-39.1,-42.8,-32.7,-37.8,4.5
2009-08,-73.1,-85.7,-73.1,-98.4,-46.8,-65.1,-31.1,-41.5,-64.4,-60.1,28.4,-31.8,-38.7,6.4,-71.8,-17.1,-16.0,-21.9,-70.6,-37.8,-35.2,-29.7,-38.2,-41.2,-54.9,-36.7,-44.1,10.2
2009-09,-63.3,-82.5,-62.1,-102.9,-41.5,-57.7,-58.0,-45.6,-65.8,-65.5,21.1,-37.2,-34.0,9.5,-70.6,-31.4,-11.1,-27.1,-69.2,-34.1,-30.7,-23.9,-34.2,-41.2,-45.2,-31.1,-32.7,13.9
2009-10,-55.0,-81.1,-62.6,-99.7,-32.7,-34.6,-54.1,-36.0,-69.6,-79.4,19.4,-31.6,-39.6,8.8,-68.7,-17.4,-16.1,-30.1,-68.3,-25.2,-29.4,-28.9,-34.1,-36.9,-35.0,-34.5,-36.8,4.9
2009-11,-62.5,-76.1,-56.0,-96.1,-28.8,-54.8,-52.7,-41.9,-69.9,-86.1,18.4,-30.2,-31.0,6.2,-72.1,-12.3,-16.6,-17.0,-65.4,-25.5,-24.2,-17.9,-29.1,-32.2,-47.0,-37.3,-38.8,16.2
2009-12,-49.9,-72.7,-49.4,-96.1,-26.8,-59.8,-47.4,-40.2,-65.1,-64.9,13.3,-25.2,-25.2,-3.4,-71.0,-7.9,-12.1,-11.5,-64.9,-23.4,-21.5,-18.6,-22.4,-24.5,-36.2,-36.6,-37.6,27.3
2010-01,-46.0,-66.1,-45.4,-86.9,-25.6,-31.1,-50.9,-28.7,-62.9,-52.4,3.9,-15.7,-29.7,-6.1,-53.6,0.4,1.7,-8.2,-53.7,-15.6,-13.6,-3.2,-22.0,-14.8,-22.6,-34.5,-34.1,36.8
2010-02,-30.9,-63.8,-44.5,-83.0,-27.7,-27.7,-46.6,-24.8,-53.1,-31.9,0.2,-17.1,-21.2,-9.6,-53.7,-7.2,-4.8,0.1,-52.3,-20.5,-19.6,-19.1,-19.1,-17.1,-38.8,-32.6,-30.3,25.1
2010-03,-17.7,-56.6,-32.4,-80.8,-13.7,-32.1,-34.6,-22.9,-48.7,-37.6,2.0,-14.7,-20.5,-7.4,-51.4,-0.1,-2.0,1.7,-51.1,-12.9,-14.9,-14.5,-17.4,-13.0,-21.0,-32.8,-28.2,26.9
2010-04,-14.3,-47.2,-18.7,-75.7,-2.5,-25.6,-24.2,-17.3,-35.9,-34.1,2.0,-12.5,-21.0,-10.7,-49.4,1.3,14.6,-3.7,-49.4,-6.2,-9.0,-10.5,-10.3,-13.8,-21.9,-28.9,-22.9,32.4
2010-05,-2.1,-40.4,-6.2,-74.6,0.5,-6.1,-26.1,-13.1,-29.2,-20.4,7.1,-13.9,-18.2,-13.2,-55.1,0.0,9.9,2.0,-52.9,-4.4,-3.3,-2.8,-2.6,-9.6,-15.0,-28.9,-23.3,29.5
2010-06,7.8,-34.2,0.0,-68.4,0.4,5.1,-11.9,-4.7,-20.8,-8.4,7.4,-18.1,-15.4,-7.0,-58.3,-2.9,-0.7,4.1,-56.8,1.9,1.6,4.7,-1.8,-7.1,-10.1,-29.2,-30.3,35.9
2010-07,7.0,-33.0,0.4,-66.4,2.6,6.6,-4.5,-2.2,-26.6,-0.9,8.7,-17.4,-11.5,-3.0,-55.1,-0.2,6.0,1.5,-54.9,-2.0,-1.2,1.1,-2.8,1.0,-0.7,-24.3,-17.4,29.9
