country,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN,SVN
2015-05,-1.3,-15.1,-10.2,-19.9,-13.5,47.0,15.6,19.8,3.3,4.7,3.1,5.5,5.6,5.5,-1.3,23.4,12.5,-0.7,-1.3,23.6,16.2,13.3,11.7,5.1,-1.5,-13.3,-0.7,14.5
2015-06,-8.8,-13.5,-4.7,-22.3,-14.0,32.6,-11.8,5.0,6.3,4.6,5.9,4.5,3.1,3.0,-4.0,20.4,15.9,-2.4,-2.4,22.8,15.6,14.6,9.3,-1.6,-0.4,-12.8,2.5,16.1
2015-07,-7.9,-16.3,-10.0,-22.5,-10.1,33.0,-8.1,7.3,4.0,5.6,3.1,5.6,6.6,4.4,3.7,17.6,22.8,1.8,5.5,28.2,16.6,15.2,6.3,5.9,-1.0,-16.3,-2.3,16.7
2015-08,-4.1,-16.0,-11.2,-20.8,-9.8,31.3,16.9,14.6,-8.4,3.3,4.5,8.6,7.9,-3.2,-0.1,22.7,19.0,-4.9,3.8,28.6,16.4,9.9,10.7,-3.5,1.6,-14.1,4.3,19.3
2015-09,-6.5,-19.2,-6.9,-31.5,-11.9,42.9,22.9,18.9,-18.7,2.0,9.0,5.2,7.0,6.0,-0.6,22.2,20.9,-8.2,4.3,26.7,18.2,15.6,12.3,-0.1,2.1,-12.6,2.1,13.2
2015-10,-12.7,-14.8,-5.0,-24.6,-11.2,33.6,5.6,10.7,-12.0,6.3,7.1,8.6,9.8,3.9,5.3,24.4,15.1,-2.3,9.4,30.0,20.1,11.3,19.0,-4.8,2.8,-13.3,-2.2,18.0
2015-11,-6.2,-13.7,-7.4,-19.9,-7.2,45.4,11.9,17.2,-10.1,10.8,5.5,7.0,6.6,5.3,3.7,22.7,19.6,-3.1,7.9,30.6,19.0,18.1,8.1,-1.5,2.5,-15.6,-5.6,18.0
2015-12,-9.0,-14.4,-5.3,-23.5,-5.9,35.1,7.3,12.2,2.1,5.2,5.9,6.6,10.0,6.5,3.1,23.1,23.2,-3.1,5.3,33.0,20.9,16.4,13.3,4.2,2.3,-13.7,-5.5,18.9
2016-01,-14.6,-16.3,-5.5,-27.1,-12.2,37.1,37.6,23.2,15.5,3.7,5.2,4.4,10.0,9.5,-1.3,24.0,30.4,-5.3,2.6,30.9,16.5,5.8,12.8,3.2,2.8,-19.4,-11.8,17.7
2016-02,-12.0,-15.9,-4.4,-27.4,-4.0,44.1,34.4,24.4,-10.0,4.5,5.1,3.9,10.5,8.0,-0.9,20.8,9.1,-9.1,-1.2,34.1,17.7,8.1,10.9,3.8,-2.7,-19.1,-14.5,14.7
2016-03,-21.6,-20.7,-6.4,-35.0,-5.2,44.0,44.7,27.5,4.7,-2.1,6.2,3.8,13.6,8.4,2.7,17.3,17.8,-6.4,7.5,32.2,18.9,13.7,10.9,6.6,-0.3,-21.0,-20.7,16.9
2016-04,-8.0,-15.5,-3.8,-27.1,-10.1,16.1,20.1,9.6,25.0,-0.3,7.4,7.5,9.5,4.2,3.2,23.6,16.5,-6.2,0.5,35.6,20.4,10.9,14.7,3.4,4.7,-18.4,-14.0,14.8
2016-05,-4.6,-18.3,-8.1,-28.5,-12.6,35.1,11.9,13.3,12.7,7.4,7.2,3.9,9.6,1.4,-3.3,16.4,20.4,-3.4,-3.7,27.0,15.9,10.4,10.4,3.7,4.4,-19.6,-17.0,19.4
2016-06,-1.2,-15.5,-2.1,-29.0,-8.3,39.5,19.9,17.3,9.6,0.6,7.4,3.7,12.3,7.0,-2.0,20.1,21.8,-5.2,-2.4,30.3,17.4,13.8,8.2,5.0,6.9,-20.2,-15.7,19.1
2016-07,-0.6,-14.5,-5.4,-23.7,-8.5,40.4,25.6,19.6,13.0,12.7,7.2,4.4,12.0,4.9,1.8,16.3,23.7,-0.8,0.8,35.1,18.8,11.2,10.2,7.8,3.9,-16.7,-15.3,18.5
2016-08,4.1,-10.2,6.4,-26.8,-6.5,45.6,25.3,22.0,11.0,14.7,4.7,5.9,14.3,0.8,-8.3,26.7,11.6,-1.4,-8.4,29.3,16.7,9.6,11.3,8.4,4.1,-16.5,-13.0,19.3
2016-09,15.2,-3.1,5.8,-12.0,-2.8,51.2,32.5,25.2,21.5,4.5,7.9,4.8,20.3,8.7,-0.8,23.9,18.0,-1.3,-1.8,30.8,18.5,12.0,12.7,3.5,4.4,-17.4,-10.9,16.7
2016-10,7.7,-3.4,4.1,-10.9,-9.3,57.6,-20.3,9.6,18.7,14.5,8.4,6.9,15.4,6.8,1.5,26.1,15.2,-1.9,-1.9,34.4,21.2,14.4,14.7,1.8,5.0,-14.1,-7.8,20.1
2016-11,16.7,-1.8,9.6,-13.2,-1.2,59.7,10.3,21.3,-6.5,43.4,6.0,6.2,12.8,4.8,-2.6,26.1,17.8,0.1,-3.3,37.2,21.1,15.0,11.0,6.0,4.5,-13.1,-3.8,21.6
2016-12,12.6,1.1,10.2,-7.9,-1.8,47.9,20.1,20.1,12.5,9.5,7.8,7.0,18.9,9.2,4.7,25.3,30.6,1.6,5.4,37.4,21.3,11.6,14.7,7.8,9.9,-14.1,-6.0,23.8
2017-01,19.9,-1.4,13.5,-16.2,2.9,19.3,15.9,8.5,20.8,11.0,9.8,7.7,15.1,7.6,6.5,24.2,31.5,5.0,6.8,36.6,21.4,16.8,10.8,2.2,9.9,-10.3,1.6,31.4
2017-02,6.9,8.3,25.9,-9.4,3.2,48.3,12.5,17.5,5.8,9.7,8.2,9.5,16.5,3.3,8.8,23.0,20.0,6.0,4.0,36.9,22.0,11.2,17.7,11.8,3.8,-12.1,0.1,28.9
2017-03,14.3,5.5,16.8,-5.8,8.8,49.8,48.0,29.8,9.8,16.0,8.2,10.7,19.4,4.5,11.9,24.9,26.1,8.2,9.2,40.0,24.8,12.7,21.8,15.6,18.1,-12.4,-3.1,28.2
2017-04,25.5,12.0,20.9,3.1,7.9,40.3,15.3,14.2,42.3,2.7,13.0,9.3,18.3,5.9,13.5,20.3,27.1,6.7,12.0,37.6,25.1,17.3,20.4,18.2,10.0,-11.1,0.1,23.1
2017-05,22.6,6.6,15.4,-2.1,3.2,38.1,12.2,11.4,31.1,11.9,16.1,5.8,16.3,8.2,4.4,21.0,21.1,6.4,3.3,38.6,22.6,12.1,17.1,16.1,11.2,-9.7,1.1,23.0
2017-06,32.5,13.5,19.7,7.3,3.6,33.9,44.0,30.9,40.4,7.1,-14.9,8.5,20.5,7.6,14.1,18.9,26.9,7.8,12.7,37.5,23.2,18.0,14.0,18.0,19.1,-10.2,0.9,24.3
2017-07,33.1,17.7,25.2,10.2,9.0,34.8,39.3,22.6,42.7,1.6,6.4,7.7,20.7,9.2,7.4,24.8,21.6,6.4,4.6,37.4,23.2,13.2,19.0,9.8,17.7,-9.5,0.4,22.4
2017-08,30.4,17.5,21.9,13.0,5.7,43.7,12.5,17.4,13.5,8.9,4.1,7.5,20.9,9.8,6.8,25.5,23.8,8.4,5.8,38.1,24.4,16.4,18.7,15.0,10.9,-9.9,-1.4,31.9
2017-09,28.5,17.9,22.6,13.2,10.5,44.6,16.8,19.1,45.8,12.1,4.1,11.6,23.3,7.0,11.2,30.5,26.7,11.5,10.1,38.7,23.4,16.0,15.5,22.2,11.4,-8.6,3.6,27.6
2017-10,34.2,23.1,28.2,18.1,12.0,56.3,33.1,27.4,46.8,11.4,7.3,12.3,20.1,3.4,10.0,30.4,34.6,11.1,9.4,40.1,26.9,21.0,19.4,20.1,20.2,-6.6,7.4,36.7
2017-11,30.6,15.1,17.8,12.4,11.1,59.3,39.1,30.7,59.5,5.6,6.2,13.9,23.2,6.3,16.0,32.0,30.5,14.0,13.6,42.4,28.4,23.4,19.4,20.1,20.2,-5.3,11.7,39.1
2017-12,39.2,21.0,24.3,17.6,10.3,50.3,19.4,22.2,44.2,12.2,3.2,14.1,21.3,5.9,20.2,28.0,34.6,14.7,19.5,41.5,29.4,24.7,21.8,20.4,16.5,-5.4,9.3,34.8
2018-01,32.0,23.9,33.6,14.2,19.3,67.6,23.0,28.5,45.7,10.4,5.0,13.5,25.4,6.4,17.8,29.0,30.7,17.9,15.4,38.2,25.9,22.0,17.7,24.1,18.6,-4.5,11.0,37.4
2018-02,19.7,24.5,36.5,12.5,20.7,50.4,13.7,20.1,39.6,5.4,3.8,12.5,25.2,12.7,19.2,31.0,30.7,12.7,18.0,37.6,24.7,16.5,20.1,19.7,22.6,-5.0,11.2,35.5
2018-03,24.6,24.8,28.4,21.3,19.0,28.8,4.5,9.3,46.9,-2.9,5.4,10.0,21.7,8.8,14.1,24.5,23.1,13.4,13.4,33.4,22.8,19.2,15.8,16.4,19.0,-4.4,11.1,33.1
2018-04,27.9,27.3,31.3,23.3,18.5,39.4,12.0,15.7,38.8,24.8,4.1,9.3,24.4,7.1,9.9,25.3,25.5,8.1,8.3,37.2,24.4,20.3,15.8,16.3,15.0,-3.4,10.6,32.1
2018-05,31.2,26.0,31.9,20.0,17.7,30.3,-8.1,5.6,39.4,5.7,5.4,9.7,25.2,8.9,13.3,24.8,26.4,9.6,11.7,39.7,24.8,16.4,18.3,16.8,14.4,-4.3,10.0,30.5
2018-06,32.5,27.4,30.2,24.7,16.0,34.7,40.1,21.5,34.8,1.6,10.3,9.8,17.4,12.6,16.5,25.5,27.8,10.0,14.9,41.0,24.4,12.6,19.4,12.2,11.2,-3.7,6.3,33.5
2018-07,31.4,23.4,25.3,21.4,11.1,16.3,19.1,10.9,23.6,8.9,2.8,6.2,16.5,9.5,6.6,21.4,22.0,10.3,6.1,40.2,24.2,17.8,14.7,14.9,7.9,-5.6,5.0,30.9
2018-08,25.6,22.1,28.5,15.7,13.2,26.9,11.7,10.6,19.7,7.7,6.6,7.0,14.8,8.7,9.4,20.4,24.0,8.4,7.7,38.3,24.8,19.7,16.4,19.0,6.2,-7.6,-3.3,33.5
2018-09,14.8,17.6,25.2,10.0,10.1,26.4,15.1,11.7,40.8,10.9,6.5,4.5,14.4,11.6,6.8,18.4,22.3,9.6,5.0,38.8,25.4,21.7,15.8,18.8,6.8,-11.6,-12.5,36.0
2018-10,23.0,18.7,22.6,14.9,12.1,28.1,29.4,17.6,42.4,8.1,4.7,8.6,16.8,9.5,5.3,30.0,12.3,8.8,2.9,36.9,23.4,19.6,13.7,22.3,6.1,-10.2,-8.6,33.4
2018-11,24.0,25.9,33.0,18.8,11.5,24.1,5.8,8.7,53.3,-2.6,3.7,6.8,15.3,9.5,12.5,17.3,16.4,9.2,11.2,38.4,22.4,18.6,10.2,20.1,7.3,-8.2,-6.1,31.7
2018-12,20.9,16.3,23.7,8.9,3.9,36.2,13.1,13.5,38.4,0.1,8.6,5.6,21.4,9.0,7.9,17.8,26.8,9.1,6.5,39.7,26.6,23.0,17.3,20.8,15.9,-9.3,-5.8,31.5
2019-01,35.8,13.6,6.4,20.7,-2.0,52.5,15.4,20.4,31.6,2.3,6.7,6.7,17.8,7.1,7.4,19.8,17.9,8.6,5.3,40.8,26.2,22.5,15.5,18.2,9.6,-8.5,-4.4,34.5
2019-02,26.1,17.7,23.8,11.6,10.1,50.7,4.7,16.1,38.9,-0.4,7.1,1.7,12.7,9.8,2.8,12.2,19.9,5.4,2.1,39.4,25.1,18.5,17.3,23.9,15.0,-7.3,-4.1,37.6
2019-03,29.8,16.6,21.5,11.7,7.8,49.9,28.3,24.1,35.8,-1.6,6.0,2.9,10.8,7.1,-1.9,17.7,14.2,1.5,-6.8,35.6,22.7,16.4,15.9,19.6,10.6,-7.7,-2.8,35.7
2019-04,17.8,12.4,17.4,7.3,8.5,44.4,13.8,17.1,18.8,-5.0,7.0,0.2,9.4,10.0,-2.3,13.1,10.4,-1.0,-4.7,38.1,21.8,16.0,11.2,16.4,10.8,-9.7,-7.8,35.9
2019-05,15.8,12.3,18.4,6.1,9.1,43.8,51.0,28.9,32.7,7.8,8.0,3.6,5.8,4.2,1.2,14.0,16.7,-2.0,3.4,34.4,19.9,14.4,10.9,14.6,13.9,-8.1,-5.9,36.2
2019-06,8.2,12.4,21.6,3.2,6.9,51.2,14.8,17.0,24.6,14.9,15.0,-2.4,-1.6,1.1,-9.1,3.2,10.7,-1.5,-12.4,32.7,20.7,14.5,15.0,16.9,10.7,-8.4,-7.5,33.3
2019-07,11.5,8.4,15.3,1.6,3.2,50.6,14.3,18.8,35.3,8.3,8.7,-0.2,4.8,2.1,-11.7,13.2,-0.8,-6.6,-14.9,31.7,21.7,23.0,10.6,16.0,12.3,-7.4,-3.6,37.1
2019-08,7.8,7.5,10.5,4.4,1.6,50.2,29.0,23.5,17.6,14.7,8.7,0.0,2.9,4.8,-3.7,8.5,11.8,-5.5,-5.1,34.9,19.7,13.6,10.4,18.5,14.1,-9.0,-6.6,36.6
2019-09,10.1,8.4,15.1,1.6,4.2,50.8,5.3,16.4,39.9,45.2,7.0,0.0,-1.0,2.3,-10.0,12.4,0.7,-6.5,-10.4,32.1,20.2,14.5,14.2,17.0,16.0,-10.0,-10.6,34.4
2019-10,6.9,3.4,14.2,-7.4,2.1,47.6,15.6,19.5,38.6,38.4,4.6,-3.0,0.6,8.4,-14.4,13.9,3.6,-5.4,-14.6,32.3,18.9,14.9,9.5,20.4,9.8,-12.6,-17.0,31.8
2019-11,8.2,4.5,17.5,-8.5,-0.8,44.5,-12.8,6.9,46.0,-0.3,11.2,-4.0,-3.6,7.8,-10.3,6.0,5.1,-6.6,-10.5,30.0,19.1,14.3,12.9,15.3,13.4,-13.4,-20.8,32.7
2019-12,-3.2,4.9,18.8,-8.9,2.2,26.4,38.4,17.9,20.4,13.9,11.0,-4.2,3.8,5.2,-17.9,10.4,-2.8,-3.9,-19.6,30.5,17.8,13.9,9.0,14.9,10.8,-14.8,-20.5,36.9
2020-01,-3.0,8.5,21.5,-4.6,5.6,13.6,21.9,9.4,2.0,35.5,7.3,-2.6,0.2,8.2,-10.9,11.3,1.5,-5.2,-11.3,34.4,19.9,15.9,9.3,20.8,7.7,-13.2,-19.1,36.0
2020-02,10.6,5.3,15.2,-4.7,3.8,39.5,37.5,31.2,40.6,47.8,-16.5,-0.8,0.8,1.1,-10.3,9.0,1.3,-4.2,-11.8,35.5,18.8,14.4,6.6,15.6,12.7,-13.0,-19.7,39.0
2020-03,24.8,4.8,10.6,-1.1,-3.9,32.2,6.6,9.3,28.1,18.4,10.8,-8.4,-9.0,5.3,-10.8,-9.0,7.3,-2.8,-16.4,30.7,9.0,-14.4,10.7,5.5,3.8,-15.9,-25.1,41.9
2020-04,-27.5,-22.3,-8.0,-36.6,-13.9,-26.2,-4.1,-16.7,-12.0,-28.1,19.8,-32.2,-36.5,2.4,-55.1,-39.0,-18.8,-13.1,-60.0,1.8,-30.4,-60.1,-32.8,-31.4,-8.9,-35.8,-60.1,44.8
2020-05,-38.8,-24.8,-8.4,-41.2,-9.9,-5.2,-17.6,-13.3,-16.7,-20.8,17.0,-24.0,-43.0,-3.1,-65.9,-9.2,-56.0,-12.2,-66.4,-22.6,-31.0,-17.2,-53.2,-18.2,-27.3,-33.2,-54.7,40.8
2020-06,-32.6,-13.3,2.9,-29.5,-3.0,40.5,-45.3,-7.3,-28.8,25.1,17.1,-20.1,-35.4,2.0,-60.6,2.3,-53.8,-13.2,-61.7,-28.3,-24.5,14.5,-59.6,-12.8,-34.3,-30.1,-47.6,43.1
2020-07,-27.1,-9.4,7.8,-26.6,-1.7,34.2,-22.0,6.9,-23.5,20.5,-8.3,-11.9,-27.1,-3.3,-51.5,12.5,-30.2,-9.5,-50.7,-24.8,-23.0,2.4,-46.6,-9.7,-28.2,-28.2,-46.4,36.3
2020-08,-16.7,-7.5,11.6,-26.6,-1.6,29.5,8.5,10.2,8.5,2.4,7.3,-4.4,-14.0,-2.9,-30.6,14.3,-13.7,-5.2,-34.2,-10.5,-9.2,2.9,-19.9,0.1,-26.8,-23.7,-36.4,32.4
2020-09,-11.9,-4.6,12.0,-21.3,-2.4,32.1,11.4,7.8,-25.8,28.8,19.9,-1.6,-3.5,-4.4,-27.1,17.9,2.1,-7.7,-27.5,-2.6,-4.7,-0.9,-10.8,-0.5,-15.8,-24.6,-33.7,32.5
2020-10,-10.4,-3.9,8.7,-16.5,2.8,-20.0,18.1,-1.4,-32.1,-18.3,2.2,-2.2,5.0,-1.3,-21.7,13.7,7.6,-4.2,-22.0,1.2,-8.5,-10.9,-15.9,0.3,-8.6,-29.5,-44.7,31.8
2020-11,-13.5,-8.6,8.4,-25.5,-6.7,-9.9,-10.8,-9.1,-10.6,-6.3,6.6,-4.8,0.9,3.7,-19.4,8.7,9.7,-4.4,-20.1,-9.7,-21.4,-28.4,-26.1,-3.0,-13.3,-33.4,-51.7,32.3
2020-12,-0.5,-2.6,10.3,-15.6,1.3,3.3,-30.0,-10.3,-12.4,-5.4,4.2,-3.2,-0.5,2.3,-20.2,12.9,10.4,-5.0,-21.6,-15.2,-17.7,-3.2,-34.6,3.9,-10.0,-31.6,-48.8,30.3
2021-01,-5.4,1.0,13.3,-11.3,3.7,3.6,-56.8,-28.7,-38.6,-9.9,32.8,1.1,1.8,1.4,-14.3,19.1,12.7,1.9,-12.9,-12.4,-12.3,6.1,-30.6,4.0,-8.9,-33.1,-51.5,31.2
2021-02,12.3,4.4,12.3,-3.5,-2.1,22.3,-39.6,-19.3,-35.8,-24.3,40.6,1.7,6.3,-0.5,-11.8,16.3,6.8,5.5,-11.5,-10.5,-8.6,7.3,-22.5,4.4,-9.9,-24.7,-34.1,35.4
2021-03,10.3,10.9,18.5,3.3,6.4,34.7,-31.8,-10.4,-33.3,-25.2,34.2,7.7,17.4,-1.8,-4.6,25.9,14.2,7.8,-7.1,-6.4,-5.2,5.0,-14.3,9.5,-5.5,-25.5,-36.7,37.2
2021-04,19.1,20.3,28.9,11.7,21.8,53.8,-0.2,12.7,-5.2,-0.5,15.4,15.7,17.2,-0.8,12.7,33.5,25.7,20.3,11.0,-1.5,3.4,16.0,-4.3,17.8,-0.9,-22.5,-33.7,42.7
2021-05,26.3,23.2,31.5,15.0,25.4,36.8,14.6,19.1,3.7,18.4,-6.0,14.8,27.0,-2.2,19.8,22.5,36.3,29.0,20.2,14.3,12.5,20.0,3.2,22.4,7.7,-18.0,-20.5,47.8
2021-06,22.8,19.9,29.7,10.0,36.7,34.2,27.8,20.7,-15.1,24.4,-0.1,13.5,29.9,4.3,21.7,23.1,33.5,32.4,20.6,19.6,17.5,18.4,14.5,22.6,1.9,-18.5,-20.6,53.6
2021-07,17.4,17.9,24.9,10.9,36.5,43.2,12.9,12.2,-10.5,-0.9,19.5,13.1,26.6,3.6,18.6,24.3,28.9,30.4,14.0,14.5,13.2,9.9,15.1,18.4,5.4,-19.1,-26.0,52.6
2021-08,16.0,18.6,24.8,12.4,33.2,39.3,3.8,14.5,7.5,14.2,-0.5,10.1,27.5,7.6,15.0,22.8,25.4,32.8,13.4,16.8,11.3,2.3,14.8,8.0,11.8,-21.1,-24.2,51.2
2021-09,23.8,22.9,28.5,17.4,39.0,27.9,-26.7,2.6,-18.7,-3.6,-6.7,8.3,25.5,7.2,18.7,13.4,22.8,35.8,17.4,19.7,12.2,5.1,11.9,15.3,8.5,-20.5,-27.4,58.3
2021-10,27.5,23.8,31.2,16.5,38.7,39.1,-25.8,-1.1,-0.5,1.0,16.6,3.5,21.3,11.7,7.3,14.9,16.1,35.8,4.5,20.6,14.1,7.8,13.8,21.0,13.0,-22.9,-26.3,62.2
2021-11,19.3,21.7,29.9,13.6,50.5,34.9,1.0,9.4,-7.3,9.6,7.8,6.3,25.0,10.9,5.1,24.7,10.1,44.8,7.9,25.1,16.4,10.5,13.6,14.5,10.7,-23.7,-32.7,63.4
2021-12,25.0,28.2,37.4,19.1,55.6,15.0,11.7,12.6,1.5,7.2,-11.2,8.9,28.8,11.2,8.1,29.9,14.1,46.3,8.0,22.2,11.7,4.6,8.3,17.5,11.3,-22.8,-30.4,64.9
2022-01,17.0,29.7,39.5,19.9,55.1,25.0,-3.2,13.9,14.5,17.1,-19.9,7.4,28.1,9.1,12.5,18.6,23.2,48.3,10.3,22.3,14.0,9.6,10.2,18.5,7.2,-24.4,-30.3,64.0
