country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
2004-11,,,,,,,,,,,,-2.617672,82.47544,5.297643,16.58794,-4.641145,16.48951,13.37606,4.427294,19.55304,,,,,,,,105.0209,0.84,73.0
2004-12,,,,,,,,,,,,-1.435869,83.36231,13.58364,4.444002,-8.680982,18.35556,8.817376,22.2973,7.561471,,,,,,,,107.8371,4.735,68.0
2005-01,,,,,,,,,,,,3.690264,77.63438,1.940976,-3.283957,0.4086514,19.16546,7.378185,-25.02152,0.2821622,,,,,,,,108.1891,8.635,60.0
2005-02,,,,,,,,,,,,-2.988542,77.74427,-1.664815,25.41989,-6.661063,18.22456,23.11533,22.16493,10.37942,,,,,,,,107.9544,5.455,61.3
2005-03,,,,,,,,,,,,1.332376,78.8768,3.277928,-9.907922,-8.680982,13.01705,2.770187,11.95535,10.1824,,,,,,,,104.1995,0.54,58.8
2005-04,,,,,,,,,,,,-5.137835,78.08109,1.636928,16.58794,-13.73078,3.197978,14.90521,21.4668,8.839029,,,,,,,,102.2047,-2.855,62.1
2005-05,,,,,,,,,,,,1.893075,78.67623,1.144815,-4.387951,-8.680982,-0.2858323,9.972254,8.148623,-3.546607,,,,,,,,102.2047,-4.08,58.4
2005-06,,,,,,,,,,,,1.163286,78.37628,0.1341155,16.58794,-3.631186,-1.040116,23.70898,-5.096021,10.03724,,,,,,,,100.6792,-6.365,60.5
2005-07,,,,,,,,,,,,-3.671691,78.60688,1.704978,-9.907922,-17.77061,-0.6018742,-3.152379,1.001208,10.25093,,,,,,,,100.9139,-5.76,58.2
2005-08,,,,,,,,,,,,5.320911,79.3633,0.6873276,-4.387951,-2.621226,0.694908,14.19601,8.601606,12.13919,,,,,,,,98.80177,-7.01,60.4
2005-09,,,,,,,,,,,,11.88915,80.12813,-0.34765,-15.42789,-2.621226,2.441148,22.8608,6.856168,14.33385,,,,,,,,96.57228,-10.145,63.9
2005-10,,,,,,,,,,,,-5.56387,80.19487,1.951643,17.69193,-8.680982,3.913321,9.681303,32.01202,8.140498,,,,,,,,99.50582,-4.02,62.0
2005-11,,,,,,,,,,,,-1.902911,79.72154,2.366456,16.58794,-10.7009,10.64601,21.5801,0.4176852,2.651715,,,,,,,,101.266,-4.315,59.0
2005-12,,,,,,,,,,,,7.656324,80.00711,3.320632,-13.2199,-10.7009,15.88866,20.44997,5.89397,17.77846,,,,,,,,101.1486,-5.185,56.0
2006-01,,,,,,,,,,,,0.1139574,76.07603,1.418388,17.69193,-2.621226,19.67714,20.65503,-23.08652,7.640954,,,,,,,,103.8475,-2.49,58.0
2006-02,,,,,,,,,,,,4.654983,77.92239,2.758857,-2.179963,-11.71086,19.30615,23.49585,26.65274,10.77149,,,,,,,,103.1434,-2.425,56.0
2006-03,,,,,,,,,,,,2.765427,79.32828,5.694698,-3.283957,-4.641145,13.71222,9.653469,36.10222,-0.2387673,,,,,,,,103.8475,-3.275,52.0
2006-04,,,,,,,,,,,,1.673258,80.62024,1.675136,-3.283957,-11.71086,2.935269,13.44668,15.1834,7.542212,,,,,,,,104.4342,-2.835,53.0
2006-05,,,,,,,,,,,,4.490356,80.01586,4.823607,-9.907922,-5.651104,-1.359475,9.21425,-2.345819,10.83434,,,,,,,,101.8527,-6.905,58.9
2006-06,,,,,,,,,,,,-2.130936,80.01037,4.124463,-4.387951,-11.71086,-2.227954,0.9301012,-8.537373,20.51936,,,,,,,,92.58266,-14.585,67.0
2006-07,,,,,,,,,,,,1.337466,79.64543,0.3681371,-7.699934,-6.661063,-1.923344,2.973526,-12.33395,9.609303,,,,,,,,88.47569,-17.43,73.0
2006-08,,,,,,,,,,,,3.63728,78.9816,2.171263,-3.283957,-9.690941,-0.6800305,17.31882,-6.511189,8.957985,,,,,,,,91.76127,-14.765,69.0
2006-09,,,,,,,,,,,,-0.08618857,80.3501,2.168417,-4.387951,-7.671022,1.070665,3.024505,13.87669,9.050833,,,,,,,,91.64392,-14.08,69.0
2006-10,,,,,,,,,,,,-4.751316,80.34628,7.345253,12.17196,-20.80049,2.519907,18.71851,-2.368892,12.10774,,,,,,,,91.87861,-14.18,70.0
2006-11,,,,,,,,,,,,2.328228,81.21624,8.015098,-2.179963,-12.72082,9.947454,17.52554,37.88025,13.17068,,,,,,,,93.99076,-11.295,70.0
2006-12,,,,,,,,,,,,4.464973,81.06328,10.15582,-11.01192,-17.77061,15.3925,20.15362,-16.13386,16.72245,,,,,,,,92.46532,-12.755,69.0
2007-01,,,,,,,,,,,,7.570925,81.17845,16.17743,7.3,-6.6,29.42983,36.61277,44.79277,23.51871,-4.6,,,,,,,92.23064,-12.845,71.0
2007-02,,,,,,,,,,,,0.9930413,80.76357,16.78499,15.0,-8.6,19.53736,26.57912,14.30326,20.76514,-5.5,,,,,,,93.28671,-12.115,69.0
2007-03,,,,,,,,,,,,8.948671,81.45417,13.78446,13.6,-8.6,20.97657,49.04601,19.58576,27.70701,-4.5,,,,,,,92.93468,-13.02,69.0
2007-04,,,,,,,,,,,,2.084047,82.06583,16.7716,19.5,-3.0,21.54656,28.75214,14.9405,21.44524,-6.6,,,,,,,94.34278,-10.635,70.0
2007-05,,,,,,,,,,,,0.9769924,81.9556,12.7408,20.9,-5.4,13.12003,29.23098,22.98848,15.10431,-6.8,,,,,,,95.86823,-10.86,66.0
2007-06,,,,,,,,,,,,6.627419,82.17801,10.41881,-1.1,-8.9,10.65228,27.68225,20.85932,10.80855,-6.9,,,,,,,94.9295,-12.27,65.0
2007-07,,,,,,,,,,,,4.509929,82.98306,16.38728,8.8,-7.0,14.29715,29.32979,19.60696,18.33165,-7.5,,,,,,,96.57228,-8.025,65.0
2007-08,,,,,,,,,,,,2.870229,82.37531,16.74721,10.4,-7.2,18.83932,26.21069,11.96082,17.80573,-6.8,,,,,,,99.74051,-2.39,69.0
2007-09,,,,,,,,,,,,6.406751,82.16095,14.62388,2.5,-5.1,10.85717,26.82025,13.45031,17.8081,-6.7,,,,,,,98.44975,-2.32,71.0
2007-10,,,,,,,,,,,,1.145192,82.32281,11.08749,13.3,-11.8,16.39902,28.53558,15.34713,18.98684,-7.5,,,,,,,97.39367,-7.105,71.0
2007-11,,,,,,,,,,,,6.257335,82.05397,8.158537,8.4,-10.7,8.363667,37.87201,7.513837,22.98651,-9.0,,,,,,,93.05202,-12.64,77.0
2007-12,,,,,,,,,,,,6.095683,81.3131,8.315618,2.6,-9.9,32.74649,30.78705,38.13659,14.94627,-9.4,,,,,,,94.69481,-9.87,74.0
2008-01,,,,,,,,,,,,-0.4496578,81.11848,11.69569,9.5,-14.1,21.49997,22.25103,25.27261,21.26585,-9.6,,,,,,,92.58266,-12.58,77.0
2008-02,,,,,,,,,,,,0.6746382,81.23267,9.291751,8.4,-15.5,0.9935702,25.92391,19.60811,20.79502,-10.2,,,,,,,87.30228,-18.18,79.0
2008-03,,,,,,,,,,,,5.692929,79.21856,5.899382,4.4,-7.0,8.050255,28.47879,18.33728,28.01985,-12.1,,,,,,,80.6138,-25.075,80.0
2008-04,,,,,,,,,,,,-2.785767,80.37663,6.32492,7.7,-17.8,0.6024188,17.1427,11.76303,26.19965,-13.3,,,,,,,73.92532,-34.18,84.0
2008-05,,,,,,,,,,,,-3.785143,80.22634,9.230099,13.8,-16.7,4.312021,19.14457,13.44644,29.79035,-16.2,,,,,,,72.86924,-34.2,86.0
2008-06,,,,,,,,,,,,-1.952904,80.64018,5.820193,9.9,-17.6,4.267257,21.64129,7.256951,25.08574,-17.8,,,,,,,72.51721,-35.27,86.0
2008-07,,,,,,,,,,,,-4.380245,80.30872,2.459515,13.7,-19.7,-4.185635,20.25926,0.4741638,30.14169,-20.2,,,,,,,74.86405,-31.8,85.0
2008-08,,,,,,,,,,,,-6.62563,82.14829,-0.6639713,12.0,-23.5,-2.815321,15.62311,7.45515,6.410227,-23.3,,,,,,,78.14962,-25.1,83.0
2008-09,,,,,,,,,,,,-12.76157,78.98984,-13.85402,16.4,-30.3,-6.214823,8.415292,9.823892,7.277104,-26.5,,,,,,,79.2057,-24.45,82.0
2008-10,,,,,,,,,,,,-26.78747,77.18685,-19.98098,15.4,-46.0,-8.429256,-18.96241,-7.772527,4.787918,-38.9,,,,,,,71.57848,-32.235,83.0
2008-11,,,,,,,,,,,,-34.18896,73.39181,-41.21533,21.4,-53.6,-40.08162,-27.56688,-35.12283,2.044571,-56.2,,,,,,,65.35937,-37.04,79.0
2008-12,,,,,,,,,,,,-31.41694,67.07441,-35.27393,9.0,-61.7,-50.46972,-23.55083,-42.49633,-3.181363,-57.1,,,,,,,66.53278,-37.81,73.0
2009-01,,,,,,,,,,,,-31.08897,63.53255,-34.81858,8.8,-68.3,-53.77251,-16.16691,-50.7341,-9.474353,-59.4,,,,,,,68.41026,-36.135,72.0
2009-02,,,,,,,,,,,,-30.17481,64.05806,-37.61332,-0.9,-73.1,-50.72482,-18.32442,-49.95309,-12.58529,-59.4,,,,,,,71.3438,-34.62,66.0
2009-03,,,,,,,,,,,,-28.54327,62.33373,-26.62198,11.4,-71.1,-49.81821,-3.129812,-35.26864,-13.41103,-59.7,,,,,,,72.28253,-35.42,66.0
2009-04,,,,,,,,,,,,-14.0948,61.70667,-13.0358,-10.1,-60.3,-48.16956,7.915593,-36.03549,-0.4556049,-57.0,,,,,,,79.2057,-29.18,69.0
2009-05,,,,,,,,,,,,-4.42745,65.31722,-13.38639,-17.0,-50.1,-9.203615,19.81765,-18.87456,11.66166,-53.4,,,,,,,82.25658,-24.355,66.0
2009-06,,,,,,,,,,,,-7.683786,68.99097,-6.917267,-3.5,-44.5,4.621121,17.94864,13.75839,11.01656,-52.7,,,,,,,84.48608,-20.555,67.0
2009-07,,,,,,,,,,,,-4.465324,68.5189,-0.09449004,-16.5,-39.8,12.61319,9.904028,15.75723,13.60828,-49.3,,,,,,,81.08317,-22.87,72.0
2009-08,,,,,,,,,,,,-6.281598,71.4418,-3.852201,-14.9,-38.1,11.37842,4.355206,22.70346,16.27688,-45.9,,,,,,,79.90974,-24.205,73.0
2009-09,,,,,,,,,,,,-8.856404,68.82829,-4.342675,-1.7,-38.4,12.5101,10.13079,6.670799,14.67859,-42.9,,,,,,,80.6138,-23.715,73.0
2009-10,,,,,,,,,,,,-8.080381,68.68466,-1.025357,-12.6,-43.6,3.673284,6.758857,6.340624,9.686208,-40.7,,,,,,,78.85367,-23.765,73.0
2009-11,,,,,,,,,,,,-8.155758,70.00798,-2.184326,-10.9,-40.0,-4.520872,4.632726,6.703792,13.27166,-38.2,,,,,,,76.50684,-26.525,75.0
2009-12,,,,,,,,,,,,-3.595364,68.9607,0.09571223,-12.5,-40.8,0.1567808,17.51391,3.899854,20.24737,-36.1,,,,,,,76.9762,-26.995,74.8
2010-01,,,,,,,,,,,,-1.21377,69.50562,1.538607,-11.4,-39.8,-0.609921,24.75869,0.5761866,23.13895,-32.2,,,,,,,77.44557,-25.8,75.9
2010-02,,,,,,,,,,,,-5.257787,69.8754,5.062485,2.5,-37.5,5.653784,24.22664,7.912286,25.76436,-30.0,,,,,,,80.49645,-21.705,75.0
2010-03,,,,,,,,,,,,-1.442471,69.87488,3.682911,-3.3,-32.4,9.718451,24.77259,6.926181,27.45099,-27.6,,,,,,,83.89937,-17.735,71.0
2010-04,,,,,,,,,,,,3.157472,75.39556,9.90562,1.4,-16.0,20.21875,26.87242,27.75249,25.3216,-25.2,,,,,,,85.19012,-17.065,71.0
2010-05,,,,,,,,,,,,-0.4619207,74.83391,9.933138,3.1,-18.9,16.81928,20.61424,27.70904,19.89687,-24.0,,,,,,,86.12886,-16.5,68.0
2010-06,,,,,,,,,,,,-1.331274,73.77747,12.48884,0.3,-21.2,11.63,17.50618,19.71766,13.27949,-21.5,,,,,,,87.77164,-14.56,63.0
2010-07,,,,,,,,,,,,0.85369,74.63992,10.14602,2.1,-14.5,9.521723,19.16107,18.82061,15.67576,-19.2,,,,,,,87.18494,-14.525,68.0
2010-08,,,,,,,,,,,,1.341644,74.67574,14.67268,0.7,-21.8,5.797837,26.52493,17.92624,16.61934,-20.3,,,,,,,86.95026,-13.185,69.0
2010-09,,,,,,,,,,,,3.35231,74.64558,14.48127,-1.2,-15.4,12.44372,24.25693,26.55511,18.27673,-16.6,,,,,,,90.58784,-6.895,70.0
2010-10,,,,,,,,,,,,1.054785,75.37667,13.67597,5.7,-18.6,16.44938,27.46436,28.03743,22.84869,-17.1,,,,,,,88.94506,-10.53,73.0
2010-11,,,,,,,,,,,,3.94586,75.86782,14.44583,5.3,-8.9,21.82898,26.03758,30.35513,20.64598,-13.5,,,,,,,91.64392,-8.225,72.0
2010-12,,,,,,,,,,,,6.494276,76.58118,11.49627,2.3,-5.8,26.1712,27.58283,29.68431,25.43295,-12.0,,,,,,,91.2919,-8.32,73.0
2011-01,114.65,105.73,120.33,91.13,104.3,160.13,148.14,131.48,132.18,147.27,86.16,4.729838,76.60577,14.71858,4.4,-6.4,39.61829,24.98951,41.24908,29.74858,-12.2,126.94,131.18,144.31,122.29,124.62,112.63,91.64392,-9.14,73.0
2011-02,110.8,103.95,117.05,90.84,102.45,160.86,148.54,131.21,132.15,151.95,84.24,2.325724,76.86656,11.58859,2.0,-5.2,23.87594,14.17717,24.492,23.35363,-11.2,125.16,129.55,142.04,121.47,122.11,112.65,94.22544,-6.77,71.0
2011-03,107.95,95.63,110.01,81.24,102.29,154.6,143.61,127.9,126.58,145.14,85.48,1.556544,76.88909,14.83158,2.8,-7.4,18.99534,14.86963,30.18662,16.962,-10.9,127.44,129.78,138.04,123.86,121.31,114.0,94.1081,-7.5,71.0
2011-04,108.7,103.58,117.34,89.81,103.79,156.41,145.99,127.37,132.88,144.18,79.72,1.734631,77.07008,15.26855,5.6,-5.3,0.918135,16.10389,28.05194,15.7034,-10.8,126.39,129.72,139.46,123.32,120.98,113.24,94.1081,-6.67,69.0
2011-05,108.42,104.96,122.57,87.34,104.3,159.11,140.21,125.76,132.77,146.73,77.97,3.696484,76.96745,12.83405,3.6,-4.5,13.59959,19.18945,21.16571,17.02668,-10.9,126.93,130.61,140.76,124.13,123.76,113.73,93.40405,-6.92,68.0
2011-06,109.47,105.28,120.69,89.88,103.33,154.34,145.86,128.39,129.94,145.08,84.98,3.687613,77.68945,8.349621,8.7,-4.6,16.8271,24.36284,16.56661,24.20972,-10.4,125.52,130.81,143.17,123.74,124.28,113.07,97.62836,0.195,66.0
2011-07,113.84,107.45,123.52,91.39,109.8,149.31,147.85,125.72,129.9,145.09,80.0,3.191807,76.2717,15.04722,5.3,-7.8,17.02794,22.67542,19.94676,20.75889,-11.1,126.58,129.27,137.44,123.79,123.86,115.74,95.75089,-1.495,70.0
2011-08,109.96,101.14,112.47,89.81,108.28,147.47,139.68,124.96,126.08,139.73,87.75,1.972153,77.21811,10.75669,4.6,-10.5,10.67312,21.01646,13.22891,24.5348,-9.3,120.61,125.71,134.36,122.17,121.85,111.81,92.11329,-6.96,72.0
2011-09,107.82,103.04,117.9,88.19,104.35,158.94,133.85,126.33,127.83,148.19,86.2,5.391615,77.22081,12.56183,1.7,-10.6,14.73144,28.47484,16.9658,23.86316,-10.6,124.26,128.19,136.97,123.34,122.21,112.56,94.46013,-3.37,71.0
2011-10,112.02,102.88,116.41,89.35,101.07,160.36,134.18,125.75,126.87,149.59,82.72,0.7602785,77.03944,11.94266,6.3,-9.9,7.770653,18.48083,14.01465,22.84051,-9.8,121.07,126.83,137.48,121.94,121.35,110.83,89.76646,-9.405,78.0
2011-11,105.87,101.18,116.11,86.24,99.36,151.04,139.95,124.34,125.84,146.05,82.03,1.467876,77.23381,13.89506,5.9,-10.2,11.61913,20.50363,18.42685,19.6148,-11.9,123.52,126.92,134.76,122.48,120.72,112.34,91.2919,-9.125,76.0
2011-12,111.28,101.13,115.44,86.81,101.41,151.8,134.84,124.68,121.5,142.98,87.39,0.7707306,76.47834,16.77627,4.3,-13.3,6.488245,19.91219,16.33054,17.26829,-13.0,121.11,126.93,138.66,121.02,122.75,112.43,92.46532,-6.58,76.0
2012-01,106.25,100.89,117.49,84.28,106.34,145.09,131.01,123.03,121.67,140.38,93.0,-1.273517,76.58771,12.68728,7.0,-14.7,6.169435,17.87945,6.880657,18.05222,-11.3,120.91,125.06,133.88,120.38,121.04,110.88,92.7,2.25,88.7
2012-02,102.8,97.72,115.59,79.86,102.28,150.86,126.81,123.05,125.84,141.95,91.5,1.386827,76.37195,11.27798,9.9,-13.6,6.434207,27.66048,18.9003,17.17357,-12.3,117.0,124.26,135.98,119.8,122.5,111.55,94.0,3.49,94.0
2012-03,97.56,100.08,115.88,84.27,105.69,155.09,128.57,124.0,125.5,143.36,88.35,1.777894,76.51695,10.98284,5.0,-10.4,11.08413,20.73368,15.71908,15.50288,-12.3,118.17,124.91,138.34,118.22,122.57,112.94,93.3,2.92,91.2
2012-04,107.42,102.55,118.44,86.66,109.91,153.84,131.08,123.43,120.8,143.17,85.36,0.9746225,78.0857,10.12116,6.5,-6.1,8.888367,15.52387,17.05427,16.99355,-12.2,119.06,124.97,135.98,119.86,122.26,110.96,88.9,-5.24,80.3
2012-05,109.49,103.44,118.19,88.69,103.56,150.02,136.38,123.91,123.26,141.59,85.35,1.563394,76.63487,9.328701,6.1,-10.1,5.050411,20.89018,8.516039,14.90242,-12.9,119.7,125.4,137.22,119.29,121.41,111.56,91.8,2.17,85.6
2012-06,112.43,100.81,114.71,86.92,102.51,147.96,130.55,120.88,122.97,139.77,84.15,-4.42237,75.3898,5.766997,10.2,-16.5,2.757227,13.43289,11.75233,9.837278,-13.7,123.41,126.07,135.0,119.79,122.21,113.66,91.1,-2.01,90.5
2012-07,105.98,99.08,110.52,87.64,99.07,144.24,133.78,120.19,124.62,142.98,82.55,1.284197,76.18745,6.326118,4.4,-11.4,0.09811328,19.65259,-3.37938,13.36517,-13.6,126.06,126.98,133.71,121.16,120.76,115.55,91.9,-0.59,93.4
2012-08,105.59,98.24,109.76,86.73,97.12,151.05,130.96,122.83,123.18,142.78,86.48,-0.7233823,76.41845,6.08262,6.7,-14.6,6.423351,19.12985,9.695989,11.78029,-14.4,119.71,124.89,135.53,119.41,122.65,111.56,89.9,-4.45,96.0
2012-09,105.33,99.19,109.27,89.12,97.19,152.92,137.41,126.98,126.04,143.16,90.6,-2.81526,76.39705,6.965405,6.6,-20.6,-0.9814404,18.75422,10.62481,12.39842,-15.5,118.03,124.13,136.17,118.19,122.56,111.1,89.1,-9.49,88.2
2012-10,104.84,96.19,103.82,88.57,96.17,146.15,136.81,121.84,125.44,140.72,82.57,-1.733383,76.37179,8.287877,6.7,-15.5,14.79398,16.99985,12.39283,20.661,-14.5,119.68,124.6,135.19,118.92,120.54,111.23,85.3,-14.26,79.3
2012-11,99.42,93.98,103.53,84.42,98.1,137.87,132.13,119.98,122.73,132.85,89.93,1.419188,76.31212,7.60638,6.4,-12.8,8.247453,23.45757,8.487622,17.8211,-15.4,115.97,122.0,133.36,116.66,120.62,111.57,89.9,-6.08,82.6
2012-12,97.32,91.15,100.31,82.0,95.13,144.14,131.6,121.28,125.31,137.72,88.1,-0.9000675,76.17543,7.27188,4.6,-13.8,2.214992,15.6998,6.845636,11.21853,-13.6,117.44,122.5,133.17,116.9,122.32,109.58,89.3,-5.73,83.8
2013-01,98.48,93.08,100.37,85.8,91.07,149.41,129.72,124.47,125.48,142.79,94.28,-4.725368,75.96849,7.790589,8.4,-18.0,10.23598,12.2239,8.456466,9.751537,-15.7,116.63,122.85,134.91,117.0,119.02,106.54,91.8,-2.59,86.2
2013-02,100.76,93.64,103.64,83.65,99.23,156.51,135.25,127.3,123.75,147.78,90.14,-2.739679,75.83114,14.96019,4.2,-13.5,7.99641,9.480964,23.82106,11.69278,-13.8,118.0,124.05,136.5,117.66,119.63,108.84,92.0,-0.95,90.3
2013-03,106.73,99.02,112.34,85.7,101.37,162.63,138.81,128.76,127.64,152.55,84.85,3.248507,75.95309,12.62843,3.2,-9.1,3.402233,22.04552,6.721632,11.69069,-14.4,116.13,123.6,137.6,117.06,120.59,106.36,92.2,-1.95,88.3
2013-04,103.08,95.69,105.11,86.27,97.64,159.21,134.95,125.55,125.55,147.58,82.48,1.346323,75.37945,8.658776,7.3,-9.4,-4.619672,20.73897,2.28132,1.854514,-14.3,120.96,125.27,136.97,117.88,120.91,109.98,92.8,1.27,88.6
2013-05,101.34,96.98,105.48,88.47,95.46,154.53,135.54,123.33,121.46,146.97,79.91,1.834123,76.52871,10.0213,12.9,-1.9,8.98354,20.30237,9.763991,3.770023,-14.3,119.73,124.28,134.2,118.89,120.44,110.14,95.4,4.74,89.4
2013-06,100.96,95.36,105.62,85.09,97.64,156.52,133.32,123.22,122.18,149.06,79.82,4.644517,76.59377,12.30499,2.6,-7.7,16.80225,24.23355,15.4572,14.09921,-12.7,115.87,122.43,134.15,117.27,118.81,110.83,94.4,1.97,91.0
2013-07,101.89,94.52,101.53,87.51,93.36,145.98,130.9,119.54,120.39,139.95,81.76,2.682414,77.27121,9.90252,1.4,-11.9,12.34811,21.34724,15.00414,24.44622,-13.3,114.49,121.25,132.76,116.51,116.97,108.16,95.9,5.07,89.3
2013-08,102.62,94.87,105.45,84.3,98.4,157.14,132.33,123.27,121.58,149.76,80.35,2.194153,78.32671,10.90689,3.6,-9.3,15.71833,19.48246,14.30536,16.27162,-12.0,117.98,124.35,138.57,116.49,117.85,108.61,94.9,2.99,87.8
2013-09,104.52,93.32,100.44,86.19,97.98,153.45,140.69,127.6,126.22,145.33,88.68,2.471466,77.18864,11.19675,-2.1,-11.4,16.46316,16.7144,4.857649,19.79969,-11.0,117.33,122.89,134.62,116.71,117.44,106.29,91.5,-4.19,83.2
2013-10,100.58,95.43,103.37,87.49,96.65,150.92,139.21,125.63,127.28,148.21,86.75,1.616594,77.54723,10.63279,4.7,-6.5,23.81358,16.04978,6.231339,18.78696,-11.4,119.89,124.3,136.14,116.87,121.58,109.22,93.7,1.57,85.7
2013-11,104.54,94.81,102.79,86.83,99.23,145.27,138.39,123.92,128.04,142.59,88.12,0.3548853,76.90878,8.786473,4.2,-8.7,0.5838285,13.96466,-0.6885669,20.25479,-10.1,122.22,124.42,133.23,117.82,119.97,109.36,96.8,7.3,85.5
2013-12,102.16,92.59,99.76,85.41,95.46,145.85,134.19,123.74,128.49,142.34,91.18,-0.7645584,77.40031,10.75999,7.5,-8.0,13.57001,13.20632,9.363156,19.57945,-11.7,121.07,123.04,130.46,117.59,115.76,111.99,94.4,1.89,84.4
2014-01,104.26,99.36,107.58,91.14,99.98,156.6,131.64,125.48,124.13,146.8,88.2,-3.519507,76.55605,7.934181,13.7,-11.6,4.282731,14.74148,0.5419554,25.79407,-10.1,118.46,122.7,134.28,115.37,122.77,112.52,91.8,-5.97,75.9
2014-02,101.84,91.91,100.73,83.09,95.16,145.04,132.0,122.34,123.13,143.38,89.99,-4.679851,76.0093,11.75282,2.0,-14.3,11.43342,2.260447,9.825672,22.84229,-11.4,117.06,121.51,132.41,115.05,119.42,108.52,89.5,-9.63,75.1
2014-03,99.09,88.56,96.94,80.18,93.19,143.48,130.54,120.63,122.97,137.45,87.88,0.5230166,76.06091,8.487436,4.1,-12.3,9.766509,17.96905,16.58894,19.47507,-9.5,116.04,119.79,128.25,115.09,116.17,107.79,92.6,-4.13,77.2
2014-04,96.72,89.84,100.57,79.1,98.84,150.83,130.05,122.77,123.41,144.82,87.42,2.113077,75.36146,6.146036,3.9,-9.7,3.891813,19.93923,-0.3409336,16.71907,-11.0,113.23,119.54,130.8,114.59,118.62,107.09,97.4,7.01,84.6
2014-05,97.33,91.78,100.93,82.63,97.32,147.03,131.88,123.18,118.96,140.36,90.63,4.80496,74.55361,10.17272,3.2,-9.2,6.667834,26.81488,7.905593,16.25921,-9.5,112.71,118.4,129.01,113.48,116.53,108.51,95.0,2.66,81.9
2014-06,98.65,91.8,100.11,83.5,96.14,145.55,136.1,121.7,121.19,142.48,83.46,3.490991,74.80512,13.41368,4.2,-8.2,4.426582,22.87297,-0.7981304,17.64955,-10.8,114.8,119.47,128.44,115.17,116.33,108.55,93.2,-1.32,82.7
2014-07,95.76,90.15,101.51,78.78,96.68,139.75,131.94,120.5,114.41,133.3,89.81,1.744545,74.19099,11.23186,3.6,-14.8,9.76923,23.63364,-0.757133,17.31083,-11.0,111.1,116.47,124.62,113.69,113.81,104.43,93.1,-1.6,81.7
2014-08,96.85,93.66,106.9,80.41,94.92,146.11,131.89,123.26,120.4,143.55,91.77,1.606751,74.38884,9.020069,3.2,-12.4,6.774783,20.42025,10.17243,17.66583,-11.9,114.64,119.44,129.3,114.37,119.2,104.82,93.2,-0.16,77.8
2014-09,97.87,95.07,107.95,82.19,97.11,152.58,137.35,125.64,124.61,146.39,86.98,0.5602807,74.49564,11.22743,3.4,-17.7,7.186001,22.78084,15.9517,18.98407,-12.7,116.41,120.13,128.56,115.41,114.7,107.51,94.1,2.11,78.7
2014-10,99.13,91.98,102.96,81.0,94.22,145.13,138.64,124.44,123.32,140.9,89.56,5.374832,74.56547,10.67227,1.8,-8.1,20.61441,26.02449,18.2887,16.67849,-12.3,117.43,119.67,127.12,114.47,115.03,110.48,91.7,-8.66,78.0
2014-11,103.24,93.69,106.18,81.2,98.99,143.42,134.74,123.01,119.33,141.54,90.88,1.026197,74.62414,10.02749,3.8,-12.1,-0.03657002,18.97859,15.93109,16.33946,-14.1,113.03,117.28,125.71,113.09,114.49,105.96,90.9,-9.46,79.4
2014-12,99.09,92.73,102.76,82.71,94.7,148.1,134.27,125.25,122.02,141.29,93.38,1.256576,74.94801,8.521223,6.3,-15.3,1.343984,25.36973,11.20362,15.75647,-12.7,114.87,118.88,128.78,112.99,117.27,103.89,90.4,-8.2,80.3
2015-01,100.53,93.57,103.31,83.84,97.21,143.18,131.5,121.9,125.79,140.95,91.02,1.522926,75.29141,10.55744,6.1,-13.0,1.477559,23.66878,5.583683,7.737964,-13.5,119.3,122.23,132.46,114.93,118.87,107.51,89.6,-8.51,81.0
2015-02,103.2,95.59,107.1,84.08,99.93,146.16,134.98,122.34,123.17,140.65,85.89,0.0656314,75.99951,6.979554,5.6,-14.7,-3.326236,20.49689,0.6446583,15.65983,-13.4,120.29,122.64,132.69,114.94,118.39,110.92,89.1,-9.13,80.7
2015-03,100.59,93.96,104.78,83.14,100.61,144.26,131.57,121.54,125.61,141.85,88.78,-2.66683,75.46346,9.080972,7.0,-16.4,-1.402359,15.39951,3.760113,10.92747,-14.9,115.97,120.28,130.37,114.5,119.4,110.14,86.7,-13.7,79.4
2015-04,96.89,91.91,101.16,82.65,98.09,144.01,135.34,121.3,123.26,141.02,84.55,2.763937,76.94536,11.77466,5.9,-9.1,1.670757,23.29181,12.00154,20.62059,-13.9,115.93,120.7,131.09,115.09,117.35,110.97,87.5,-13.88,81.4
2015-05,102.11,95.55,106.06,85.03,100.82,147.18,134.17,122.56,124.04,142.67,86.33,3.017308,77.20933,11.26989,11.0,-4.7,2.564416,24.75192,11.11754,23.78683,-14.8,114.46,120.38,131.49,115.19,119.35,109.23,86.7,-14.5,79.9
2015-06,100.9,96.27,105.23,87.31,102.65,145.45,140.54,123.94,125.04,139.82,85.84,-0.6294174,76.91805,9.169946,14.4,-9.2,4.139609,21.71175,10.23841,21.72148,-14.6,115.53,118.52,125.58,114.47,114.39,108.83,89.3,-10.52,87.7
2015-07,95.71,93.31,102.37,84.25,97.3,146.48,127.08,120.35,124.76,140.74,87.5,-0.9791494,77.89112,6.214407,8.3,-8.0,4.920724,13.36255,11.43431,19.80424,-14.4,111.42,118.57,131.12,113.16,117.65,104.9,87.5,-15.67,83.0
